,timeslice,commodity,region,installed,technology,year,agent,category,sector,consumption
209,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.07213333333
210,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.30972931830
211,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.04666666667
212,"('all-year', 'all-week', 'afternoon')",wind,R1,2035.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.06906666401
213,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000002254
214,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.10820000000
215,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.46459397746
216,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.07000000000
217,"('all-year', 'all-week', 'early-peak')",wind,R1,2035.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.10359999601
218,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000004509
219,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.21640000000
220,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.92918795491
221,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.14000000000
222,"('all-year', 'all-week', 'late-peak')",wind,R1,2035.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.20719999202
223,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000003006
224,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.14426666667
225,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.61945863661
226,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.09333333333
227,"('all-year', 'all-week', 'evening')",wind,R1,2035.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.13813332801
228,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000331
229,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.28941999669
230,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.07020000000
231,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000496
232,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.43412999504
233,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.10530000000
234,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000331
235,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.28941999669
236,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.07020000000
237,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000496
238,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.43412999504
239,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.10530000000
240,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000992
241,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.86825999008
242,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.21060000000
243,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.00000000661
244,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasboiler,2045.00000000000,A1,retrofit,residential,0.57883999339
245,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A1,retrofit,residential,0.14040000000
246,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000771
247,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.23286666401
248,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.16380000000
249,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000001157
250,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.34929999601
251,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.24570000000
252,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000000771
253,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.23286666401
254,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.16380000000
255,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000001157
256,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.34929999601
257,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.24570000000
258,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000002314
259,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.69859999202
260,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.49140000000
261,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2045.00000000000,A2,retrofit,residential,0.00000001543
262,"('all-year', 'all-week', 'evening')",electricity,R1,2035.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.46573332801
263,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2045.00000000000,A2,retrofit,residential,0.32760000000
264,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000001503
265,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.07213333333
266,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.30972931830
267,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.04666666667
268,"('all-year', 'all-week', 'night')",wind,R1,2035.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.06906666401
269,"('all-year', 'all-week', 'night')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.09353333333
270,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000002254
271,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.10820000000
272,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.46459397746
273,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.07000000000
274,"('all-year', 'all-week', 'morning')",wind,R1,2035.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.10359999601
275,"('all-year', 'all-week', 'morning')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.14030000000
276,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000001503
277,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.07213333333
278,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.30972931830
279,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.04666666667
280,"('all-year', 'all-week', 'afternoon')",wind,R1,2035.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.06906666401
281,"('all-year', 'all-week', 'afternoon')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.09353333333
282,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000002254
283,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.10820000000
284,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.46459397746
285,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.07000000000
286,"('all-year', 'all-week', 'early-peak')",wind,R1,2035.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.10359999601
287,"('all-year', 'all-week', 'early-peak')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.14030000000
288,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000004509
289,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.21640000000
290,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.92918795491
291,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.14000000000
292,"('all-year', 'all-week', 'late-peak')",wind,R1,2035.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.20719999202
293,"('all-year', 'all-week', 'late-peak')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.28060000000
294,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.00000003006
295,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.14426666667
296,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2045.00000000000,A1,retrofit,power,0.61945863661
297,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.09333333333
298,"('all-year', 'all-week', 'evening')",wind,R1,2035.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.13813332801
299,"('all-year', 'all-week', 'evening')",wind,R1,2040.00000000000,windturbine,2045.00000000000,A1,retrofit,power,0.18706666667
300,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000331
301,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.07020000000
302,"('all-year', 'all-week', 'night')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.08583999669
303,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.08020000000
304,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000496
305,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.10530000000
306,"('all-year', 'all-week', 'morning')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.12875999504
307,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.12030000000
308,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000331
309,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.07020000000
310,"('all-year', 'all-week', 'afternoon')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.08583999669
311,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.08020000000
312,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000496
313,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.10530000000
314,"('all-year', 'all-week', 'early-peak')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.12875999504
315,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.12030000000
316,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000992
317,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.21060000000
318,"('all-year', 'all-week', 'late-peak')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.25751999008
319,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.24060000000
320,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.00000000661
321,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.14040000000
322,"('all-year', 'all-week', 'evening')",gas,R1,2045.00000000000,gasboiler,2050.00000000000,A1,retrofit,residential,0.17167999339
323,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A1,retrofit,residential,0.16040000000
324,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000771
325,"('all-year', 'all-week', 'night')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.16380000000
326,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.25619999734
327,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000001157
328,"('all-year', 'all-week', 'morning')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.24570000000
329,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.38429999601
330,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000000771
331,"('all-year', 'all-week', 'afternoon')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.16380000000
332,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.25619999734
333,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000001157
334,"('all-year', 'all-week', 'early-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.24570000000
335,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.38429999601
336,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000002314
337,"('all-year', 'all-week', 'late-peak')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.49140000000
338,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.76859999202
339,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2050.00000000000,A2,retrofit,residential,0.00000001543
340,"('all-year', 'all-week', 'evening')",electricity,R1,2040.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.32760000000
341,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2050.00000000000,A2,retrofit,residential,0.51239999468
342,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000001503
343,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.30972931830
344,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.04666666667
345,"('all-year', 'all-week', 'night')",wind,R1,2035.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06906666401
346,"('all-year', 'all-week', 'night')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.09353333333
347,"('all-year', 'all-week', 'night')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.17566666667
348,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000002254
349,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.46459397746
350,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.07000000000
351,"('all-year', 'all-week', 'morning')",wind,R1,2035.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.10359999601
352,"('all-year', 'all-week', 'morning')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.14030000000
353,"('all-year', 'all-week', 'morning')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.26350000000
354,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000001503
355,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.30972931830
356,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.04666666667
357,"('all-year', 'all-week', 'afternoon')",wind,R1,2035.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.06906666401
358,"('all-year', 'all-week', 'afternoon')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.09353333333
359,"('all-year', 'all-week', 'afternoon')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.17566666667
360,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000002254
361,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.46459397746
362,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.07000000000
363,"('all-year', 'all-week', 'early-peak')",wind,R1,2035.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.10359999601
364,"('all-year', 'all-week', 'early-peak')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.14030000000
365,"('all-year', 'all-week', 'early-peak')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.26350000000
366,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000004509
367,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.92918795491
368,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.14000000000
369,"('all-year', 'all-week', 'late-peak')",wind,R1,2035.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.20719999202
370,"('all-year', 'all-week', 'late-peak')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.28060000000
371,"('all-year', 'all-week', 'late-peak')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.52700000000
372,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.00000003006
373,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2050.00000000000,A1,retrofit,power,0.61945863661
374,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.09333333333
375,"('all-year', 'all-week', 'evening')",wind,R1,2035.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.13813332801
376,"('all-year', 'all-week', 'evening')",wind,R1,2040.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.18706666667
377,"('all-year', 'all-week', 'evening')",wind,R1,2045.00000000000,windturbine,2050.00000000000,A1,retrofit,power,0.35133333333
378,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000331
379,"('all-year', 'all-week', 'night')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.08583999669
380,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.08020000000
381,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.07020000000
382,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000496
383,"('all-year', 'all-week', 'morning')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.12875999504
384,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.12030000000
385,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.10530000000
386,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000331
387,"('all-year', 'all-week', 'afternoon')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.08583999669
388,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.08020000000
389,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.07020000000
390,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000496
391,"('all-year', 'all-week', 'early-peak')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.12875999504
392,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.12030000000
393,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.10530000000
394,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000992
395,"('all-year', 'all-week', 'late-peak')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.25751999008
396,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.24060000000
397,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.21060000000
398,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.00000000661
399,"('all-year', 'all-week', 'evening')",gas,R1,2045.00000000000,gasboiler,2055.00000000000,A1,retrofit,residential,0.17167999339
400,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.16040000000
401,"('all-year', 'all-week', 'evening')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A1,retrofit,residential,0.14040000000
402,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000771
403,"('all-year', 'all-week', 'night')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.25619999734
404,"('all-year', 'all-week', 'night')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.16380000000
405,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000001157
406,"('all-year', 'all-week', 'morning')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.38429999601
407,"('all-year', 'all-week', 'morning')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.24570000000
408,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000000771
409,"('all-year', 'all-week', 'afternoon')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.25619999734
410,"('all-year', 'all-week', 'afternoon')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.16380000000
411,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000001157
412,"('all-year', 'all-week', 'early-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.38429999601
413,"('all-year', 'all-week', 'early-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.24570000000
414,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000002314
415,"('all-year', 'all-week', 'late-peak')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.76859999202
416,"('all-year', 'all-week', 'late-peak')",electricity,R1,2050.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.49140000000
417,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2055.00000000000,A2,retrofit,residential,0.00000001543
418,"('all-year', 'all-week', 'evening')",electricity,R1,2045.00000000000,heatpump,2055.00000000000,A2,retrofit,residential,0.51239999468
