,timeslice,region,installed,technology,year,agent,category,sector,fuel_consumption_costs
1074,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
1075,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
1076,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
1077,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
1078,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
1079,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,newcapa,power,0.00000000000
1080,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000001210
1081,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000000000
1082,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1083,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1084,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.24938685540
1085,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.00000000000
1086,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1087,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1088,"('all-year', 'all-week', 'night')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1089,"('all-year', 'all-week', 'night')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1090,"('all-year', 'all-week', 'night')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1091,"('all-year', 'all-week', 'night')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1092,"('all-year', 'all-week', 'night')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1093,"('all-year', 'all-week', 'night')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1094,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000004027
1095,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000000000
1096,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1097,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1098,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.82976289931
1099,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.00000000000
1100,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1101,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1102,"('all-year', 'all-week', 'morning')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1103,"('all-year', 'all-week', 'morning')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1104,"('all-year', 'all-week', 'morning')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1105,"('all-year', 'all-week', 'morning')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1106,"('all-year', 'all-week', 'morning')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1107,"('all-year', 'all-week', 'morning')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1108,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000001210
1109,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000000000
1110,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1111,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1112,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.24938685540
1113,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.00000000000
1114,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1115,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1116,"('all-year', 'all-week', 'afternoon')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1117,"('all-year', 'all-week', 'afternoon')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1118,"('all-year', 'all-week', 'afternoon')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1119,"('all-year', 'all-week', 'afternoon')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1120,"('all-year', 'all-week', 'afternoon')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1121,"('all-year', 'all-week', 'afternoon')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1122,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000004027
1123,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000000000
1124,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1125,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1126,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.82976289931
1127,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.00000000000
1128,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1129,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1130,"('all-year', 'all-week', 'early-peak')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1131,"('all-year', 'all-week', 'early-peak')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1132,"('all-year', 'all-week', 'early-peak')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1133,"('all-year', 'all-week', 'early-peak')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1134,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1135,"('all-year', 'all-week', 'early-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1136,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000031750
1137,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000000000
1138,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1139,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1140,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,6.54276129308
1141,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.00000000000
1142,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1143,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1144,"('all-year', 'all-week', 'late-peak')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1145,"('all-year', 'all-week', 'late-peak')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1146,"('all-year', 'all-week', 'late-peak')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1147,"('all-year', 'all-week', 'late-peak')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1148,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1149,"('all-year', 'all-week', 'late-peak')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1150,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000009476
1151,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000000000
1152,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1153,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2045,A1,retrofit,power,0.00000000000
1154,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2045,A1,retrofit,power,1.95272066482
1155,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2045,A1,retrofit,power,0.00000000000
1156,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1157,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2045,A1,retrofit,power,0.00000000000
1158,"('all-year', 'all-week', 'evening')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1159,"('all-year', 'all-week', 'evening')",R1,2035,windturbine,2045,A1,retrofit,power,0.00000000000
1160,"('all-year', 'all-week', 'evening')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1161,"('all-year', 'all-week', 'evening')",R1,2040,windturbine,2045,A1,retrofit,power,0.00000000000
1162,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1163,"('all-year', 'all-week', 'evening')",R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
1164,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1165,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1166,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1167,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1168,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1169,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1170,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1171,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1172,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1173,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1174,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1175,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1176,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1177,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1178,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1179,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1180,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1181,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1182,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1183,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1184,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1185,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1186,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1187,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1188,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1189,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1190,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1191,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1192,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1193,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1194,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1195,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1196,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1197,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1198,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1199,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1200,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1201,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1202,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1203,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1204,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1205,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1206,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1207,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1208,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1209,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1210,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1211,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1212,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1213,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1214,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1215,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
1216,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1217,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2050,A1,newcapa,residential,0.00000000000
1218,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1219,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
1220,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1221,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A1,newcapa,residential,0.00000000000
1222,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1223,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
1224,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000000
1225,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000268
1226,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,retrofit,residential,0.07184432160
1227,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
1228,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.00000000000
1229,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.06964994236
1230,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,retrofit,residential,0.08207855545
1231,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
1232,"('all-year', 'all-week', 'night')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1233,"('all-year', 'all-week', 'night')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1234,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000000
1235,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000890
1236,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,retrofit,residential,0.18528878541
1237,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
1238,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.00000000000
1239,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.23116534513
1240,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,retrofit,residential,0.21168319929
1241,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
1242,"('all-year', 'all-week', 'morning')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1243,"('all-year', 'all-week', 'morning')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1244,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000000
1245,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000268
1246,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,retrofit,residential,0.07184432160
1247,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
1248,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.00000000000
1249,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.06964994236
1250,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,retrofit,residential,0.08207855545
1251,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
1252,"('all-year', 'all-week', 'afternoon')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1253,"('all-year', 'all-week', 'afternoon')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1254,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000000
1255,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000890
1256,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,retrofit,residential,0.18528878541
1257,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
1258,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.00000000000
1259,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.23116534513
1260,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A1,retrofit,residential,0.21168319929
1261,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
1262,"('all-year', 'all-week', 'early-peak')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1263,"('all-year', 'all-week', 'early-peak')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1264,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000000
1265,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000007002
1266,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A1,retrofit,residential,1.10417326371
1267,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
1268,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.00000000000
1269,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A1,retrofit,residential,1.81809707835
1270,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A1,retrofit,residential,1.26146290241
1271,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
1272,"('all-year', 'all-week', 'late-peak')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1273,"('all-year', 'all-week', 'late-peak')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1274,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000000000
1275,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000002093
1276,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A1,retrofit,residential,0.37730501583
1277,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A1,retrofit,residential,0.00000000000
1278,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.00000000000
1279,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A1,retrofit,residential,0.54332145769
1280,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A1,retrofit,residential,0.43105216908
1281,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A1,retrofit,residential,0.00000000000
1282,"('all-year', 'all-week', 'evening')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1283,"('all-year', 'all-week', 'evening')",R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
1284,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1285,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1286,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1287,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1288,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1289,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1290,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1291,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1292,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1293,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1294,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1295,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1296,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1297,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1298,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1299,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1300,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1301,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1302,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1303,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1304,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1305,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1306,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1307,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1308,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1309,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1310,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1311,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1312,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1313,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1314,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1315,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1316,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1317,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1318,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1319,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1320,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1321,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1322,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1323,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1324,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1325,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1326,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1327,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1328,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1329,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1330,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1331,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
