,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
1220,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1221,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
1222,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1223,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A2,newcapa,residential,0.00000000000
1224,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2050,A2,newcapa,residential,0.00000000000
1225,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2050,A2,newcapa,residential,0.00000000000
1226,"('all-year', 'all-week', 'evening')",R1,2040,gasboiler,2050,A2,newcapa,residential,0.00000000000
1227,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A2,newcapa,residential,0.00000000000
1228,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A2,newcapa,residential,0.00000000000
1229,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A2,newcapa,residential,0.00000000000
1230,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000011360
1231,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2050,A2,retrofit,residential,0.08253040348
1232,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2050,A2,retrofit,residential,0.00000000000
1233,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2050,A2,retrofit,residential,0.06389396654
1234,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2050,A2,retrofit,residential,0.00000000000
1235,"('all-year', 'all-week', 'night')",R1,2050,gasboiler,2050,A2,retrofit,residential,0.00000000000
1236,"('all-year', 'all-week', 'night')",R1,2050,heatpump,2050,A2,retrofit,residential,0.00000000000
1237,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000017041
1238,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2050,A2,retrofit,residential,0.12379560523
1239,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2050,A2,retrofit,residential,0.00000000000
1240,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2050,A2,retrofit,residential,0.09584094981
1241,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2050,A2,retrofit,residential,0.00000000000
1242,"('all-year', 'all-week', 'morning')",R1,2050,gasboiler,2050,A2,retrofit,residential,0.00000000000
1243,"('all-year', 'all-week', 'morning')",R1,2050,heatpump,2050,A2,retrofit,residential,0.00000000000
1244,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000011360
1245,"('all-year', 'all-week', 'afternoon')",R1,2040,gasboiler,2050,A2,retrofit,residential,0.08253040348
1246,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2050,A2,retrofit,residential,0.00000000000
1247,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2050,A2,retrofit,residential,0.06389396654
1248,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2050,A2,retrofit,residential,0.00000000000
1249,"('all-year', 'all-week', 'afternoon')",R1,2050,gasboiler,2050,A2,retrofit,residential,0.00000000000
1250,"('all-year', 'all-week', 'afternoon')",R1,2050,heatpump,2050,A2,retrofit,residential,0.00000000000
1251,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000017041
1252,"('all-year', 'all-week', 'early-peak')",R1,2040,gasboiler,2050,A2,retrofit,residential,0.12379560523
1253,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2050,A2,retrofit,residential,0.00000000000
1254,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2050,A2,retrofit,residential,0.09584094981
1255,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2050,A2,retrofit,residential,0.00000000000
1256,"('all-year', 'all-week', 'early-peak')",R1,2050,gasboiler,2050,A2,retrofit,residential,0.00000000000
1257,"('all-year', 'all-week', 'early-peak')",R1,2050,heatpump,2050,A2,retrofit,residential,0.00000000000
1258,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000034081
1259,"('all-year', 'all-week', 'late-peak')",R1,2040,gasboiler,2050,A2,retrofit,residential,0.24759121045
1260,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2050,A2,retrofit,residential,0.00000000000
1261,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2050,A2,retrofit,residential,0.19168189963
1262,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2050,A2,retrofit,residential,0.00000000000
1263,"('all-year', 'all-week', 'late-peak')",R1,2050,gasboiler,2050,A2,retrofit,residential,0.00000000000
1264,"('all-year', 'all-week', 'late-peak')",R1,2050,heatpump,2050,A2,retrofit,residential,0.00000000000
1265,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000022721
1266,"('all-year', 'all-week', 'evening')",R1,2040,gasboiler,2050,A2,retrofit,residential,0.16506080697
1267,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2050,A2,retrofit,residential,0.00000000000
1268,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2050,A2,retrofit,residential,0.12778793308
1269,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2050,A2,retrofit,residential,0.00000000000
1270,"('all-year', 'all-week', 'evening')",R1,2050,gasboiler,2050,A2,retrofit,residential,0.00000000000
1271,"('all-year', 'all-week', 'evening')",R1,2050,heatpump,2050,A2,retrofit,residential,0.00000000000
1272,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2050,A1,newcapa,power,0.00000000000
1273,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2050,A1,newcapa,power,0.00000000000
1274,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2050,A1,newcapa,power,0.00000000000
1275,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2050,A1,newcapa,power,0.00000000000
1276,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2050,A1,newcapa,power,0.00000000000
1277,"('all-year', 'all-week', 'night')",R1,2035,windturbine,2050,A1,newcapa,power,0.00000000000
1278,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2050,A1,newcapa,power,0.00000000000
1279,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2050,A1,newcapa,power,0.00000000000
1280,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2050,A1,newcapa,power,0.00000000000
1281,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2050,A1,newcapa,power,0.00000000000
1282,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2050,A1,newcapa,power,0.00000000000
1283,"('all-year', 'all-week', 'morning')",R1,2035,windturbine,2050,A1,newcapa,power,0.00000000000
1284,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2050,A1,newcapa,power,0.00000000000
1285,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2050,A1,newcapa,power,0.00000000000
1286,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2050,A1,newcapa,power,0.00000000000
1287,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2050,A1,newcapa,power,0.00000000000
1288,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2050,A1,newcapa,power,0.00000000000
1289,"('all-year', 'all-week', 'afternoon')",R1,2035,windturbine,2050,A1,newcapa,power,0.00000000000
1290,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2050,A1,newcapa,power,0.00000000000
1291,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2050,A1,newcapa,power,0.00000000000
1292,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2050,A1,newcapa,power,0.00000000000
1293,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2050,A1,newcapa,power,0.00000000000
1294,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2050,A1,newcapa,power,0.00000000000
1295,"('all-year', 'all-week', 'early-peak')",R1,2035,windturbine,2050,A1,newcapa,power,0.00000000000
1296,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2050,A1,newcapa,power,0.00000000000
1297,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2050,A1,newcapa,power,0.00000000000
1298,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2050,A1,newcapa,power,0.00000000000
1299,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2050,A1,newcapa,power,0.00000000000
1300,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2050,A1,newcapa,power,0.00000000000
1301,"('all-year', 'all-week', 'late-peak')",R1,2035,windturbine,2050,A1,newcapa,power,0.00000000000
1302,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2050,A1,newcapa,power,0.00000000000
1303,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2050,A1,newcapa,power,0.00000000000
1304,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2050,A1,newcapa,power,0.00000000000
1305,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2050,A1,newcapa,power,0.00000000000
1306,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2050,A1,newcapa,power,0.00000000000
1307,"('all-year', 'all-week', 'evening')",R1,2035,windturbine,2050,A1,newcapa,power,0.00000000000
1308,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000017090
1309,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2050,A1,retrofit,power,0.15863648208
1310,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2050,A1,retrofit,power,0.00000000000
1311,"('all-year', 'all-week', 'night')",R1,2030,gasCCGT,2050,A1,retrofit,power,0.05948874487
1312,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2050,A1,retrofit,power,0.00000000000
1313,"('all-year', 'all-week', 'night')",R1,2035,windturbine,2050,A1,retrofit,power,0.00000000000
1314,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000025635
1315,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2050,A1,retrofit,power,0.23795472312
1316,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2050,A1,retrofit,power,0.00000000000
1317,"('all-year', 'all-week', 'morning')",R1,2030,gasCCGT,2050,A1,retrofit,power,0.08923311730
1318,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2050,A1,retrofit,power,0.00000000000
1319,"('all-year', 'all-week', 'morning')",R1,2035,windturbine,2050,A1,retrofit,power,0.00000000000
1320,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000017090
1321,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2050,A1,retrofit,power,0.15863648208
1322,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2050,A1,retrofit,power,0.00000000000
1323,"('all-year', 'all-week', 'afternoon')",R1,2030,gasCCGT,2050,A1,retrofit,power,0.05948874487
1324,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2050,A1,retrofit,power,0.00000000000
1325,"('all-year', 'all-week', 'afternoon')",R1,2035,windturbine,2050,A1,retrofit,power,0.00000000000
1326,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000025635
1327,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2050,A1,retrofit,power,0.23795472312
1328,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2050,A1,retrofit,power,0.00000000000
1329,"('all-year', 'all-week', 'early-peak')",R1,2030,gasCCGT,2050,A1,retrofit,power,0.08923311730
1330,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2050,A1,retrofit,power,0.00000000000
1331,"('all-year', 'all-week', 'early-peak')",R1,2035,windturbine,2050,A1,retrofit,power,0.00000000000
1332,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000051270
1333,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2050,A1,retrofit,power,0.47590944623
1334,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2050,A1,retrofit,power,0.00000000000
1335,"('all-year', 'all-week', 'late-peak')",R1,2030,gasCCGT,2050,A1,retrofit,power,0.17846623460
1336,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2050,A1,retrofit,power,0.00000000000
1337,"('all-year', 'all-week', 'late-peak')",R1,2035,windturbine,2050,A1,retrofit,power,0.00000000000
1338,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000034180
1339,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2050,A1,retrofit,power,0.31727296416
1340,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2050,A1,retrofit,power,0.00000000000
1341,"('all-year', 'all-week', 'evening')",R1,2030,gasCCGT,2050,A1,retrofit,power,0.11897748973
1342,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2050,A1,retrofit,power,0.00000000000
1343,"('all-year', 'all-week', 'evening')",R1,2035,windturbine,2050,A1,retrofit,power,0.00000000000
1344,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2050,A1,newcapa,gas,0.00000000000
1345,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2050,A1,newcapa,gas,0.00000000000
1346,"('all-year', 'all-week', 'night')",R1,2040,gassupply2,2050,A1,newcapa,gas,0.00000000000
1347,"('all-year', 'all-week', 'night')",R1,2040,gassupply3,2050,A1,newcapa,gas,0.00000000000
1348,"('all-year', 'all-week', 'night')",R1,2045,gassupply1,2050,A1,newcapa,gas,0.00000000000
1349,"('all-year', 'all-week', 'night')",R1,2045,gassupply2,2050,A1,newcapa,gas,0.00000000000
1350,"('all-year', 'all-week', 'night')",R1,2045,gassupply3,2050,A1,newcapa,gas,0.00000000000
1351,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2050,A1,newcapa,gas,0.00000000000
1352,"('all-year', 'all-week', 'night')",R1,2030,gassupply2,2050,A1,newcapa,gas,0.00000000000
1353,"('all-year', 'all-week', 'night')",R1,2030,gassupply3,2050,A1,newcapa,gas,0.00000000000
1354,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2050,A1,newcapa,gas,0.00000000000
1355,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2050,A1,newcapa,gas,0.00000000000
1356,"('all-year', 'all-week', 'night')",R1,2020,gassupply2,2050,A1,newcapa,gas,0.00000000000
1357,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2050,A1,newcapa,gas,0.00000000000
1358,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2050,A1,newcapa,gas,0.00000000000
1359,"('all-year', 'all-week', 'morning')",R1,2040,gassupply2,2050,A1,newcapa,gas,0.00000000000
1360,"('all-year', 'all-week', 'morning')",R1,2040,gassupply3,2050,A1,newcapa,gas,0.00000000000
1361,"('all-year', 'all-week', 'morning')",R1,2045,gassupply1,2050,A1,newcapa,gas,0.00000000000
1362,"('all-year', 'all-week', 'morning')",R1,2045,gassupply2,2050,A1,newcapa,gas,0.00000000000
1363,"('all-year', 'all-week', 'morning')",R1,2045,gassupply3,2050,A1,newcapa,gas,0.00000000000
1364,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2050,A1,newcapa,gas,0.00000000000
1365,"('all-year', 'all-week', 'morning')",R1,2030,gassupply2,2050,A1,newcapa,gas,0.00000000000
1366,"('all-year', 'all-week', 'morning')",R1,2030,gassupply3,2050,A1,newcapa,gas,0.00000000000
1367,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2050,A1,newcapa,gas,0.00000000000
1368,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2050,A1,newcapa,gas,0.00000000000
1369,"('all-year', 'all-week', 'morning')",R1,2020,gassupply2,2050,A1,newcapa,gas,0.00000000000
1370,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2050,A1,newcapa,gas,0.00000000000
1371,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2050,A1,newcapa,gas,0.00000000000
1372,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply2,2050,A1,newcapa,gas,0.00000000000
1373,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply3,2050,A1,newcapa,gas,0.00000000000
1374,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply1,2050,A1,newcapa,gas,0.00000000000
1375,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply2,2050,A1,newcapa,gas,0.00000000000
1376,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply3,2050,A1,newcapa,gas,0.00000000000
1377,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2050,A1,newcapa,gas,0.00000000000
1378,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply2,2050,A1,newcapa,gas,0.00000000000
1379,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply3,2050,A1,newcapa,gas,0.00000000000
1380,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2050,A1,newcapa,gas,0.00000000000
1381,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2050,A1,newcapa,gas,0.00000000000
1382,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply2,2050,A1,newcapa,gas,0.00000000000
1383,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2050,A1,newcapa,gas,0.00000000000
1384,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2050,A1,newcapa,gas,0.00000000000
1385,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply2,2050,A1,newcapa,gas,0.00000000000
1386,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply3,2050,A1,newcapa,gas,0.00000000000
1387,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply1,2050,A1,newcapa,gas,0.00000000000
1388,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply2,2050,A1,newcapa,gas,0.00000000000
1389,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply3,2050,A1,newcapa,gas,0.00000000000
1390,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2050,A1,newcapa,gas,0.00000000000
1391,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply2,2050,A1,newcapa,gas,0.00000000000
1392,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply3,2050,A1,newcapa,gas,0.00000000000
1393,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2050,A1,newcapa,gas,0.00000000000
1394,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2050,A1,newcapa,gas,0.00000000000
1395,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply2,2050,A1,newcapa,gas,0.00000000000
1396,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2050,A1,newcapa,gas,0.00000000000
1397,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2050,A1,newcapa,gas,0.00000000000
1398,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply2,2050,A1,newcapa,gas,0.00000000000
1399,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply3,2050,A1,newcapa,gas,0.00000000000
1400,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply1,2050,A1,newcapa,gas,0.00000000000
1401,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply2,2050,A1,newcapa,gas,0.00000000000
1402,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply3,2050,A1,newcapa,gas,0.00000000000
1403,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2050,A1,newcapa,gas,0.00000000000
1404,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply2,2050,A1,newcapa,gas,0.00000000000
1405,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply3,2050,A1,newcapa,gas,0.00000000000
1406,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2050,A1,newcapa,gas,0.00000000000
1407,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2050,A1,newcapa,gas,0.00000000000
1408,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply2,2050,A1,newcapa,gas,0.00000000000
1409,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2050,A1,newcapa,gas,0.00000000000
1410,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2050,A1,newcapa,gas,0.00000000000
1411,"('all-year', 'all-week', 'evening')",R1,2040,gassupply2,2050,A1,newcapa,gas,0.00000000000
1412,"('all-year', 'all-week', 'evening')",R1,2040,gassupply3,2050,A1,newcapa,gas,0.00000000000
1413,"('all-year', 'all-week', 'evening')",R1,2045,gassupply1,2050,A1,newcapa,gas,0.00000000000
1414,"('all-year', 'all-week', 'evening')",R1,2045,gassupply2,2050,A1,newcapa,gas,0.00000000000
1415,"('all-year', 'all-week', 'evening')",R1,2045,gassupply3,2050,A1,newcapa,gas,0.00000000000
1416,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2050,A1,newcapa,gas,0.00000000000
1417,"('all-year', 'all-week', 'evening')",R1,2030,gassupply2,2050,A1,newcapa,gas,0.00000000000
1418,"('all-year', 'all-week', 'evening')",R1,2030,gassupply3,2050,A1,newcapa,gas,0.00000000000
1419,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2050,A1,newcapa,gas,0.00000000000
1420,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2050,A1,newcapa,gas,0.00000000000
1421,"('all-year', 'all-week', 'evening')",R1,2020,gassupply2,2050,A1,newcapa,gas,0.00000000000
1422,"('all-year', 'all-week', 'night')",R1,2040,gassupply1,2050,A1,retrofit,gas,0.00061713180
1423,"('all-year', 'all-week', 'night')",R1,2040,gassupply2,2050,A1,retrofit,gas,0.00059989175
1424,"('all-year', 'all-week', 'night')",R1,2040,gassupply3,2050,A1,retrofit,gas,0.01776461514
1425,"('all-year', 'all-week', 'night')",R1,2045,gassupply1,2050,A1,retrofit,gas,0.00103290739
1426,"('all-year', 'all-week', 'night')",R1,2045,gassupply2,2050,A1,retrofit,gas,0.00005998918
1427,"('all-year', 'all-week', 'night')",R1,2045,gassupply3,2050,A1,retrofit,gas,0.00177646151
1428,"('all-year', 'all-week', 'night')",R1,2050,gassupply1,2050,A1,retrofit,gas,0.00000000000
1429,"('all-year', 'all-week', 'night')",R1,2050,gassupply2,2050,A1,retrofit,gas,0.00000000000
1430,"('all-year', 'all-week', 'night')",R1,2050,gassupply3,2050,A1,retrofit,gas,0.00000000000
1431,"('all-year', 'all-week', 'morning')",R1,2040,gassupply1,2050,A1,retrofit,gas,0.00092569770
1432,"('all-year', 'all-week', 'morning')",R1,2040,gassupply2,2050,A1,retrofit,gas,0.00089983763
1433,"('all-year', 'all-week', 'morning')",R1,2040,gassupply3,2050,A1,retrofit,gas,0.02664692271
1434,"('all-year', 'all-week', 'morning')",R1,2045,gassupply1,2050,A1,retrofit,gas,0.00154936108
1435,"('all-year', 'all-week', 'morning')",R1,2045,gassupply2,2050,A1,retrofit,gas,0.00008998376
1436,"('all-year', 'all-week', 'morning')",R1,2045,gassupply3,2050,A1,retrofit,gas,0.00266469227
1437,"('all-year', 'all-week', 'morning')",R1,2050,gassupply1,2050,A1,retrofit,gas,0.00000000000
1438,"('all-year', 'all-week', 'morning')",R1,2050,gassupply2,2050,A1,retrofit,gas,0.00000000000
1439,"('all-year', 'all-week', 'morning')",R1,2050,gassupply3,2050,A1,retrofit,gas,0.00000000000
1440,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply1,2050,A1,retrofit,gas,0.00061713180
1441,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply2,2050,A1,retrofit,gas,0.00059989175
1442,"('all-year', 'all-week', 'afternoon')",R1,2040,gassupply3,2050,A1,retrofit,gas,0.01776461514
1443,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply1,2050,A1,retrofit,gas,0.00103290739
1444,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply2,2050,A1,retrofit,gas,0.00005998918
1445,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply3,2050,A1,retrofit,gas,0.00177646151
1446,"('all-year', 'all-week', 'afternoon')",R1,2050,gassupply1,2050,A1,retrofit,gas,0.00000000000
1447,"('all-year', 'all-week', 'afternoon')",R1,2050,gassupply2,2050,A1,retrofit,gas,0.00000000000
1448,"('all-year', 'all-week', 'afternoon')",R1,2050,gassupply3,2050,A1,retrofit,gas,0.00000000000
1449,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply1,2050,A1,retrofit,gas,0.00092569770
1450,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply2,2050,A1,retrofit,gas,0.00089983763
1451,"('all-year', 'all-week', 'early-peak')",R1,2040,gassupply3,2050,A1,retrofit,gas,0.02664692271
1452,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply1,2050,A1,retrofit,gas,0.00154936108
1453,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply2,2050,A1,retrofit,gas,0.00008998376
1454,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply3,2050,A1,retrofit,gas,0.00266469227
1455,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply1,2050,A1,retrofit,gas,0.00000000000
1456,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply2,2050,A1,retrofit,gas,0.00000000000
1457,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply3,2050,A1,retrofit,gas,0.00000000000
1458,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2050,A1,retrofit,gas,0.00185139539
1459,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply2,2050,A1,retrofit,gas,0.00179967525
1460,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply3,2050,A1,retrofit,gas,0.05329384541
1461,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply1,2050,A1,retrofit,gas,0.00309872216
1462,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply2,2050,A1,retrofit,gas,0.00017996753
1463,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply3,2050,A1,retrofit,gas,0.00532938454
1464,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply1,2050,A1,retrofit,gas,0.00000000000
1465,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply2,2050,A1,retrofit,gas,0.00000000000
1466,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply3,2050,A1,retrofit,gas,0.00000000000
1467,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2050,A1,retrofit,gas,0.00123426359
1468,"('all-year', 'all-week', 'evening')",R1,2040,gassupply2,2050,A1,retrofit,gas,0.00119978350
1469,"('all-year', 'all-week', 'evening')",R1,2040,gassupply3,2050,A1,retrofit,gas,0.03552923027
1470,"('all-year', 'all-week', 'evening')",R1,2045,gassupply1,2050,A1,retrofit,gas,0.00206581477
1471,"('all-year', 'all-week', 'evening')",R1,2045,gassupply2,2050,A1,retrofit,gas,0.00011997835
1472,"('all-year', 'all-week', 'evening')",R1,2045,gassupply3,2050,A1,retrofit,gas,0.00355292303
1473,"('all-year', 'all-week', 'evening')",R1,2050,gassupply1,2050,A1,retrofit,gas,0.00000000000
1474,"('all-year', 'all-week', 'evening')",R1,2050,gassupply2,2050,A1,retrofit,gas,0.00000000000
1475,"('all-year', 'all-week', 'evening')",R1,2050,gassupply3,2050,A1,retrofit,gas,0.00000000000
