,timeslice,region,technology,year,agent,category,sector,EAC
276,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A1,retrofit,residential,12.91890093716
277,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A1,retrofit,residential,10.99599360562
278,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A1,retrofit,residential,31.24019087947
279,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A1,retrofit,residential,21.38439355493
280,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A1,retrofit,residential,18.18430811923
281,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A1,retrofit,residential,14.58561763381
282,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A2,retrofit,residential,19.28445779518
283,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A2,retrofit,residential,17.13308493343
284,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A2,retrofit,residential,30.14410218670
285,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A2,retrofit,residential,25.65731841311
286,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A2,retrofit,residential,19.28445779518
287,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A2,retrofit,residential,17.13308493343
288,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A2,retrofit,residential,30.14410218670
289,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A2,retrofit,residential,25.65731841311
290,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A2,retrofit,residential,72.89377871877
291,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A2,retrofit,residential,49.89691829483
292,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A2,retrofit,residential,42.43005227820
293,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A2,retrofit,residential,34.03310781222
294,"('all-year', 'all-week', 'night')",R1,gasCCGT,2045,A1,retrofit,power,14.70650397830
295,"('all-year', 'all-week', 'night')",R1,windturbine,2045,A1,retrofit,power,9.60378059383
296,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2045,A1,retrofit,power,22.69489573121
297,"('all-year', 'all-week', 'morning')",R1,windturbine,2045,A1,retrofit,power,13.88534136928
298,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2045,A1,retrofit,power,14.70650397830
299,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2045,A1,retrofit,power,9.60378059383
300,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2045,A1,retrofit,power,22.69489573121
301,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2045,A1,retrofit,power,13.88534136928
302,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2045,A1,retrofit,power,52.82514886302
303,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2045,A1,retrofit,power,22.84679011659
304,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2045,A1,retrofit,power,31.52898329980
305,"('all-year', 'all-week', 'evening')",R1,windturbine,2045,A1,retrofit,power,17.63952862599
306,"('all-year', 'all-week', 'night')",R1,gassupply1,2045,A1,retrofit,gas,44.33723511378
307,"('all-year', 'all-week', 'night')",R1,gassupply2,2045,A1,retrofit,gas,80.07940012033
308,"('all-year', 'all-week', 'night')",R1,gassupply3,2045,A1,retrofit,gas,115.82156511407
309,"('all-year', 'all-week', 'morning')",R1,gassupply1,2045,A1,retrofit,gas,65.62157387841
310,"('all-year', 'all-week', 'morning')",R1,gassupply2,2045,A1,retrofit,gas,119.23482138824
311,"('all-year', 'all-week', 'morning')",R1,gassupply3,2045,A1,retrofit,gas,172.84806887885
312,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2045,A1,retrofit,gas,44.33723511378
313,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2045,A1,retrofit,gas,80.07940012033
314,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2045,A1,retrofit,gas,115.82156511407
315,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2045,A1,retrofit,gas,65.62157387841
316,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2045,A1,retrofit,gas,119.23482138824
317,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2045,A1,retrofit,gas,172.84806887885
318,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2045,A1,retrofit,gas,121.78011689337
319,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2045,A1,retrofit,gas,229.00661191302
320,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2045,A1,retrofit,gas,336.23310689424
321,"('all-year', 'all-week', 'evening')",R1,gassupply1,2045,A1,retrofit,gas,85.85446476933
322,"('all-year', 'all-week', 'evening')",R1,gassupply2,2045,A1,retrofit,gas,157.33879478243
323,"('all-year', 'all-week', 'evening')",R1,gassupply3,2045,A1,retrofit,gas,228.82312476991
324,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A1,retrofit,residential,7.66752458371
325,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A1,retrofit,residential,7.76045820584
326,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A1,retrofit,residential,12.05650277684
327,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A1,retrofit,residential,11.61160400586
328,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A1,retrofit,residential,7.66752458371
329,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A1,retrofit,residential,7.76045820584
330,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A1,retrofit,residential,12.05650277684
331,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A1,retrofit,residential,11.61160400586
332,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A1,retrofit,residential,29.87304741848
333,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A1,retrofit,residential,22.54432846960
334,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A1,retrofit,residential,17.09617495557
335,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A1,retrofit,residential,15.39047252590
336,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A2,retrofit,residential,17.89089069531
337,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A2,retrofit,residential,18.10773581363
338,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A2,retrofit,residential,28.13183981263
339,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A2,retrofit,residential,27.09374268034
340,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A2,retrofit,residential,17.89089069531
341,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A2,retrofit,residential,18.10773581363
342,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A2,retrofit,residential,28.13183981263
343,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A2,retrofit,residential,27.09374268034
344,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A2,retrofit,residential,69.70377730979
345,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A2,retrofit,residential,52.60343309573
346,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A2,retrofit,residential,39.89107489632
347,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A2,retrofit,residential,35.91110256043
348,"('all-year', 'all-week', 'night')",R1,gasCCGT,2050,A1,retrofit,power,16.07526980978
349,"('all-year', 'all-week', 'night')",R1,windturbine,2050,A1,retrofit,power,11.79734352704
350,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2050,A1,retrofit,power,24.93201593577
351,"('all-year', 'all-week', 'morning')",R1,windturbine,2050,A1,retrofit,power,17.10793407119
352,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2050,A1,retrofit,power,16.07526980978
353,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2050,A1,retrofit,power,11.79734352704
354,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2050,A1,retrofit,power,24.93201593577
355,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2050,A1,retrofit,power,17.10793407119
356,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2050,A1,retrofit,power,59.20526621925
357,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2050,A1,retrofit,power,28.48412003352
358,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2050,A1,retrofit,power,34.85055632153
359,"('all-year', 'all-week', 'evening')",R1,windturbine,2050,A1,retrofit,power,21.80576378002
360,"('all-year', 'all-week', 'night')",R1,gassupply1,2050,A1,retrofit,gas,29.25192205549
361,"('all-year', 'all-week', 'night')",R1,gassupply2,2050,A1,retrofit,gas,52.73668604001
362,"('all-year', 'all-week', 'night')",R1,gassupply3,2050,A1,retrofit,gas,76.22145001609
363,"('all-year', 'all-week', 'morning')",R1,gassupply1,2050,A1,retrofit,gas,43.29576028440
364,"('all-year', 'all-week', 'morning')",R1,gassupply2,2050,A1,retrofit,gas,78.52290626118
365,"('all-year', 'all-week', 'morning')",R1,gassupply3,2050,A1,retrofit,gas,113.75005222530
366,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2050,A1,retrofit,gas,29.25192205549
367,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2050,A1,retrofit,gas,52.73668604001
368,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2050,A1,retrofit,gas,76.22145001609
369,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2050,A1,retrofit,gas,43.29576028440
370,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2050,A1,retrofit,gas,78.52290626118
371,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2050,A1,retrofit,gas,113.75005222530
372,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2050,A1,retrofit,gas,80.35401999928
373,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2050,A1,retrofit,gas,150.80831195283
374,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2050,A1,retrofit,gas,221.26260388107
375,"('all-year', 'all-week', 'evening')",R1,gassupply1,2050,A1,retrofit,gas,56.64654289448
376,"('all-year', 'all-week', 'evening')",R1,gassupply2,2050,A1,retrofit,gas,103.61607086352
377,"('all-year', 'all-week', 'evening')",R1,gassupply3,2050,A1,retrofit,gas,150.58559881567
378,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A1,retrofit,residential,7.93631854673
379,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A1,retrofit,residential,7.79094288463
380,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A1,retrofit,residential,12.48695561916
381,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A1,retrofit,residential,11.68221890978
382,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A1,retrofit,residential,7.93631854673
383,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A1,retrofit,residential,7.79094288463
384,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A1,retrofit,residential,12.48695561916
385,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A1,retrofit,residential,11.68221890978
386,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A1,retrofit,residential,30.96131791570
387,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A1,retrofit,residential,22.88429756970
388,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A1,retrofit,residential,17.71202177302
389,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A1,retrofit,residential,15.52214389140
390,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A2,retrofit,residential,18.51807660903
391,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A2,retrofit,residential,18.17886673079
392,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A2,retrofit,residential,29.13622977805
393,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A2,retrofit,residential,27.25851078950
394,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A2,retrofit,residential,18.51807660903
395,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A2,retrofit,residential,18.17886673079
396,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A2,retrofit,residential,29.13622977805
397,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A2,retrofit,residential,27.25851078950
398,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A2,retrofit,residential,72.24307513664
399,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A2,retrofit,residential,53.39669432931
400,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A2,retrofit,residential,41.32805080372
401,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A2,retrofit,residential,36.21833574661
402,"('all-year', 'all-week', 'night')",R1,gasCCGT,2055,A1,retrofit,power,16.50567347301
403,"('all-year', 'all-week', 'night')",R1,windturbine,2055,A1,retrofit,power,11.80308105085
404,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2055,A1,retrofit,power,25.58449187158
405,"('all-year', 'all-week', 'morning')",R1,windturbine,2055,A1,retrofit,power,17.12258014846
406,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2055,A1,retrofit,power,16.50567347301
407,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2055,A1,retrofit,power,11.80308105085
408,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2055,A1,retrofit,power,25.58449187158
409,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2055,A1,retrofit,power,17.12258014846
410,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2055,A1,retrofit,power,60.59701394748
411,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2055,A1,retrofit,power,28.59564541340
412,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2055,A1,retrofit,power,35.73357046696
413,"('all-year', 'all-week', 'evening')",R1,windturbine,2055,A1,retrofit,power,21.83726649926
414,"('all-year', 'all-week', 'night')",R1,gassupply1,2055,A1,retrofit,gas,29.25633700729
415,"('all-year', 'all-week', 'night')",R1,gassupply2,2055,A1,retrofit,gas,52.76561084045
416,"('all-year', 'all-week', 'night')",R1,gassupply3,2055,A1,retrofit,gas,76.27488466517
417,"('all-year', 'all-week', 'morning')",R1,gassupply1,2055,A1,retrofit,gas,43.30201479945
418,"('all-year', 'all-week', 'morning')",R1,gassupply2,2055,A1,retrofit,gas,78.56592554919
419,"('all-year', 'all-week', 'morning')",R1,gassupply3,2055,A1,retrofit,gas,113.82983628627
420,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2055,A1,retrofit,gas,29.25633700729
421,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2055,A1,retrofit,gas,52.76561084045
422,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2055,A1,retrofit,gas,76.27488466517
423,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2055,A1,retrofit,gas,43.30201479945
424,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2055,A1,retrofit,gas,78.56592554919
425,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2055,A1,retrofit,gas,113.82983628627
426,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2055,A1,retrofit,gas,80.36432155346
427,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2055,A1,retrofit,gas,150.89214305295
428,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2055,A1,retrofit,gas,221.41996452711
429,"('all-year', 'all-week', 'evening')",R1,gassupply1,2055,A1,retrofit,gas,56.65439169767
430,"('all-year', 'all-week', 'evening')",R1,gassupply2,2055,A1,retrofit,gas,103.67293936400
431,"('all-year', 'all-week', 'evening')",R1,gassupply3,2055,A1,retrofit,gas,150.69148701343
432,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A1,retrofit,residential,7.93649794613
433,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A1,retrofit,residential,7.67388208782
434,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A1,retrofit,residential,12.48764254487
435,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A1,retrofit,residential,11.40986145925
436,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A1,retrofit,residential,7.93649794613
437,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A1,retrofit,residential,7.67388208782
438,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A1,retrofit,residential,12.48764254487
439,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A1,retrofit,residential,11.40986145925
440,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A1,retrofit,residential,30.97177936935
441,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A1,retrofit,residential,21.49811172633
442,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A1,retrofit,residential,17.71399181132
443,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A1,retrofit,residential,15.00792267048
444,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A2,retrofit,residential,18.51849520765
445,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A2,retrofit,residential,17.90572487158
446,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A2,retrofit,residential,29.13783260470
447,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A2,retrofit,residential,26.62301007158
448,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A2,retrofit,residential,18.51849520765
449,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A2,retrofit,residential,17.90572487158
450,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A2,retrofit,residential,29.13783260470
451,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A2,retrofit,residential,26.62301007158
452,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A2,retrofit,residential,72.26748519515
453,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A2,retrofit,residential,50.16226069478
454,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A2,retrofit,residential,41.33264755974
455,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A2,retrofit,residential,35.01848623113
456,"('all-year', 'all-week', 'night')",R1,gasCCGT,2060,A1,retrofit,power,17.75300974591
457,"('all-year', 'all-week', 'night')",R1,windturbine,2060,A1,retrofit,power,12.80999622927
458,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2060,A1,retrofit,power,27.82230621973
459,"('all-year', 'all-week', 'morning')",R1,windturbine,2060,A1,retrofit,power,18.92969020815
460,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2060,A1,retrofit,power,17.75300974591
461,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2060,A1,retrofit,power,12.80999622927
462,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2060,A1,retrofit,power,27.82230621973
463,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2060,A1,retrofit,power,18.92969020815
464,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2060,A1,retrofit,power,68.39709037369
465,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2060,A1,retrofit,power,34.77809578257
466,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2060,A1,retrofit,power,39.30854468233
467,"('all-year', 'all-week', 'evening')",R1,windturbine,2060,A1,retrofit,power,24.70701922889
468,"('all-year', 'all-week', 'night')",R1,gassupply1,2060,A1,retrofit,gas,22.90760465788
469,"('all-year', 'all-week', 'night')",R1,gassupply2,2060,A1,retrofit,gas,41.31527991221
470,"('all-year', 'all-week', 'night')",R1,gassupply3,2060,A1,retrofit,gas,59.72295515993
471,"('all-year', 'all-week', 'morning')",R1,gassupply1,2060,A1,retrofit,gas,33.90531889405
472,"('all-year', 'all-week', 'morning')",R1,gassupply2,2060,A1,retrofit,gas,61.51683177554
473,"('all-year', 'all-week', 'morning')",R1,gassupply3,2060,A1,retrofit,gas,89.12834464712
474,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2060,A1,retrofit,gas,22.90760465788
475,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2060,A1,retrofit,gas,41.31527991221
476,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2060,A1,retrofit,gas,59.72295515993
477,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2060,A1,retrofit,gas,33.90531889405
478,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2060,A1,retrofit,gas,61.51683177554
479,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2060,A1,retrofit,gas,89.12834464712
480,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2060,A1,retrofit,gas,62.92496925448
481,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2060,A1,retrofit,gas,118.14799501747
482,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2060,A1,retrofit,gas,173.37102076063
483,"('all-year', 'all-week', 'evening')",R1,gassupply1,2060,A1,retrofit,gas,44.36018107249
484,"('all-year', 'all-week', 'evening')",R1,gassupply2,2060,A1,retrofit,gas,81.17553158115
485,"('all-year', 'all-week', 'evening')",R1,gassupply3,2060,A1,retrofit,gas,117.99088207659
