,region,installed,technology,year,agent,category,sector,capital_costs
404,R1,2045,heatpump,2050,A2,retrofit,residential,101.13157789737
405,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000007000
406,R1,2040,heatpump,2050,A2,retrofit,residential,43.10526315789
407,R1,2045,heatpump,2050,A2,retrofit,residential,67.42105193158
408,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000023782
409,R1,2025,gasCCGT,2050,A1,retrofit,power,4.90092427923
410,R1,2030,windturbine,2050,A1,retrofit,power,4.23589971233
411,R1,2035,windturbine,2050,A1,retrofit,power,6.26913133281
412,R1,2040,windturbine,2050,A1,retrofit,power,8.48995328058
413,R1,2045,windturbine,2050,A1,retrofit,power,15.94513677428
414,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000035674
415,R1,2025,gasCCGT,2050,A1,retrofit,power,7.35138641884
416,R1,2030,windturbine,2050,A1,retrofit,power,6.35384956850
417,R1,2035,windturbine,2050,A1,retrofit,power,9.40369699921
418,R1,2040,windturbine,2050,A1,retrofit,power,12.73492992086
419,R1,2045,windturbine,2050,A1,retrofit,power,23.91770516143
420,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000023782
421,R1,2025,gasCCGT,2050,A1,retrofit,power,4.90092427923
422,R1,2030,windturbine,2050,A1,retrofit,power,4.23589971233
423,R1,2035,windturbine,2050,A1,retrofit,power,6.26913133281
424,R1,2040,windturbine,2050,A1,retrofit,power,8.48995328058
425,R1,2045,windturbine,2050,A1,retrofit,power,15.94513677428
426,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000035674
427,R1,2025,gasCCGT,2050,A1,retrofit,power,7.35138641884
428,R1,2030,windturbine,2050,A1,retrofit,power,6.35384956850
429,R1,2035,windturbine,2050,A1,retrofit,power,9.40369699921
430,R1,2040,windturbine,2050,A1,retrofit,power,12.73492992086
431,R1,2045,windturbine,2050,A1,retrofit,power,23.91770516143
432,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000071347
433,R1,2025,gasCCGT,2050,A1,retrofit,power,14.70277283768
434,R1,2030,windturbine,2050,A1,retrofit,power,12.70769913700
435,R1,2035,windturbine,2050,A1,retrofit,power,18.80739399842
436,R1,2040,windturbine,2050,A1,retrofit,power,25.46985984173
437,R1,2045,windturbine,2050,A1,retrofit,power,47.83541032285
438,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000047565
439,R1,2025,gasCCGT,2050,A1,retrofit,power,9.80184855845
440,R1,2030,windturbine,2050,A1,retrofit,power,8.47179942467
441,R1,2035,windturbine,2050,A1,retrofit,power,12.53826266561
442,R1,2040,windturbine,2050,A1,retrofit,power,16.97990656115
443,R1,2045,windturbine,2050,A1,retrofit,power,31.89027354857
444,R1,2040,gassupply1,2050,A1,retrofit,gas,22.56278026343
445,R1,2045,gassupply1,2050,A1,retrofit,gas,1.37820143177
446,R1,2040,gassupply1,2050,A1,retrofit,gas,33.84417039515
447,R1,2045,gassupply1,2050,A1,retrofit,gas,2.06730214765
448,R1,2040,gassupply1,2050,A1,retrofit,gas,22.56278026343
449,R1,2045,gassupply1,2050,A1,retrofit,gas,1.37820143177
450,R1,2040,gassupply1,2050,A1,retrofit,gas,33.84417039515
451,R1,2045,gassupply1,2050,A1,retrofit,gas,2.06730214765
452,R1,2040,gassupply1,2050,A1,retrofit,gas,67.68834079029
453,R1,2045,gassupply1,2050,A1,retrofit,gas,4.13460429530
454,R1,2040,gassupply1,2050,A1,retrofit,gas,45.12556052686
455,R1,2045,gassupply1,2050,A1,retrofit,gas,2.75640286354
456,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000001500
457,R1,2045,gasboiler,2055,A1,retrofit,residential,0.38947366921
458,R1,2045,heatpump,2055,A1,retrofit,residential,10.55263157895
459,R1,2050,heatpump,2055,A1,retrofit,residential,9.23684210526
460,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000002250
461,R1,2045,gasboiler,2055,A1,retrofit,residential,0.58421050382
462,R1,2045,heatpump,2055,A1,retrofit,residential,15.82894736842
463,R1,2050,heatpump,2055,A1,retrofit,residential,13.85526315789
464,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000001500
465,R1,2045,gasboiler,2055,A1,retrofit,residential,0.38947366921
466,R1,2045,heatpump,2055,A1,retrofit,residential,10.55263157895
467,R1,2050,heatpump,2055,A1,retrofit,residential,9.23684210526
468,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000002250
469,R1,2045,gasboiler,2055,A1,retrofit,residential,0.58421050382
470,R1,2045,heatpump,2055,A1,retrofit,residential,15.82894736842
471,R1,2050,heatpump,2055,A1,retrofit,residential,13.85526315789
472,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000004500
473,R1,2045,gasboiler,2055,A1,retrofit,residential,1.16842100763
474,R1,2045,heatpump,2055,A1,retrofit,residential,31.65789473684
475,R1,2050,heatpump,2055,A1,retrofit,residential,27.71052631579
476,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000003000
477,R1,2045,gasboiler,2055,A1,retrofit,residential,0.77894733842
478,R1,2045,heatpump,2055,A1,retrofit,residential,21.10526315789
479,R1,2050,heatpump,2055,A1,retrofit,residential,18.47368421053
480,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000003500
481,R1,2045,heatpump,2055,A2,retrofit,residential,33.71052596579
482,R1,2050,heatpump,2055,A2,retrofit,residential,21.55263157895
483,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000005250
484,R1,2045,heatpump,2055,A2,retrofit,residential,50.56578894868
485,R1,2050,heatpump,2055,A2,retrofit,residential,32.32894736842
486,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000003500
487,R1,2045,heatpump,2055,A2,retrofit,residential,33.71052596579
488,R1,2050,heatpump,2055,A2,retrofit,residential,21.55263157895
489,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000005250
490,R1,2045,heatpump,2055,A2,retrofit,residential,50.56578894868
491,R1,2050,heatpump,2055,A2,retrofit,residential,32.32894736842
492,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000010500
493,R1,2045,heatpump,2055,A2,retrofit,residential,101.13157789737
494,R1,2050,heatpump,2055,A2,retrofit,residential,64.65789473684
495,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000007000
496,R1,2045,heatpump,2055,A2,retrofit,residential,67.42105193158
497,R1,2050,heatpump,2055,A2,retrofit,residential,43.10526315789
498,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000023782
499,R1,2025,gasCCGT,2055,A1,retrofit,power,4.90092427923
500,R1,2030,windturbine,2055,A1,retrofit,power,4.23589971233
501,R1,2035,windturbine,2055,A1,retrofit,power,6.26913133281
502,R1,2040,windturbine,2055,A1,retrofit,power,8.48995328058
503,R1,2045,windturbine,2055,A1,retrofit,power,15.94513677428
504,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000035674
505,R1,2025,gasCCGT,2055,A1,retrofit,power,7.35138641884
506,R1,2030,windturbine,2055,A1,retrofit,power,6.35384956850
507,R1,2035,windturbine,2055,A1,retrofit,power,9.40369699921
508,R1,2040,windturbine,2055,A1,retrofit,power,12.73492992086
509,R1,2045,windturbine,2055,A1,retrofit,power,23.91770516143
510,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000023782
511,R1,2025,gasCCGT,2055,A1,retrofit,power,4.90092427923
512,R1,2030,windturbine,2055,A1,retrofit,power,4.23589971233
513,R1,2035,windturbine,2055,A1,retrofit,power,6.26913133281
514,R1,2040,windturbine,2055,A1,retrofit,power,8.48995328058
515,R1,2045,windturbine,2055,A1,retrofit,power,15.94513677428
516,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000035674
517,R1,2025,gasCCGT,2055,A1,retrofit,power,7.35138641884
518,R1,2030,windturbine,2055,A1,retrofit,power,6.35384956850
519,R1,2035,windturbine,2055,A1,retrofit,power,9.40369699921
520,R1,2040,windturbine,2055,A1,retrofit,power,12.73492992086
521,R1,2045,windturbine,2055,A1,retrofit,power,23.91770516143
522,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000071347
523,R1,2025,gasCCGT,2055,A1,retrofit,power,14.70277283768
524,R1,2030,windturbine,2055,A1,retrofit,power,12.70769913700
525,R1,2035,windturbine,2055,A1,retrofit,power,18.80739399842
526,R1,2040,windturbine,2055,A1,retrofit,power,25.46985984173
527,R1,2045,windturbine,2055,A1,retrofit,power,47.83541032285
528,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000047565
529,R1,2025,gasCCGT,2055,A1,retrofit,power,9.80184855845
530,R1,2030,windturbine,2055,A1,retrofit,power,8.47179942467
531,R1,2035,windturbine,2055,A1,retrofit,power,12.53826266561
532,R1,2040,windturbine,2055,A1,retrofit,power,16.97990656115
533,R1,2045,windturbine,2055,A1,retrofit,power,31.89027354857
534,R1,2045,gassupply1,2055,A1,retrofit,gas,1.37820143177
535,R1,2050,gassupply1,2055,A1,retrofit,gas,22.56278026343
536,R1,2045,gassupply1,2055,A1,retrofit,gas,2.06730214765
537,R1,2050,gassupply1,2055,A1,retrofit,gas,33.84417039515
538,R1,2045,gassupply1,2055,A1,retrofit,gas,1.37820143177
539,R1,2050,gassupply1,2055,A1,retrofit,gas,22.56278026343
540,R1,2045,gassupply1,2055,A1,retrofit,gas,2.06730214765
541,R1,2050,gassupply1,2055,A1,retrofit,gas,33.84417039515
542,R1,2045,gassupply1,2055,A1,retrofit,gas,4.13460429530
543,R1,2050,gassupply1,2055,A1,retrofit,gas,67.68834079029
544,R1,2045,gassupply1,2055,A1,retrofit,gas,2.75640286354
545,R1,2050,gassupply1,2055,A1,retrofit,gas,45.12556052686
546,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000001500
547,R1,2050,heatpump,2060,A1,retrofit,residential,9.23684210526
548,R1,2055,heatpump,2060,A1,retrofit,residential,14.44736827105
549,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000002250
550,R1,2050,heatpump,2060,A1,retrofit,residential,13.85526315789
551,R1,2055,heatpump,2060,A1,retrofit,residential,21.67105240658
552,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000001500
553,R1,2050,heatpump,2060,A1,retrofit,residential,9.23684210526
554,R1,2055,heatpump,2060,A1,retrofit,residential,14.44736827105
555,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000002250
556,R1,2050,heatpump,2060,A1,retrofit,residential,13.85526315789
557,R1,2055,heatpump,2060,A1,retrofit,residential,21.67105240658
558,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000004500
559,R1,2050,heatpump,2060,A1,retrofit,residential,27.71052631579
560,R1,2055,heatpump,2060,A1,retrofit,residential,43.34210481316
561,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000003000
562,R1,2050,heatpump,2060,A1,retrofit,residential,18.47368421053
563,R1,2055,heatpump,2060,A1,retrofit,residential,28.89473654211
564,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000003500
565,R1,2050,heatpump,2060,A2,retrofit,residential,21.55263157895
566,R1,2055,heatpump,2060,A2,retrofit,residential,33.71052596579
567,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000005250
568,R1,2050,heatpump,2060,A2,retrofit,residential,32.32894736842
569,R1,2055,heatpump,2060,A2,retrofit,residential,50.56578894868
570,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000003500
571,R1,2050,heatpump,2060,A2,retrofit,residential,21.55263157895
572,R1,2055,heatpump,2060,A2,retrofit,residential,33.71052596579
573,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000005250
574,R1,2050,heatpump,2060,A2,retrofit,residential,32.32894736842
575,R1,2055,heatpump,2060,A2,retrofit,residential,50.56578894868
576,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000010500
577,R1,2050,heatpump,2060,A2,retrofit,residential,64.65789473684
578,R1,2055,heatpump,2060,A2,retrofit,residential,101.13157789737
579,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000007000
580,R1,2050,heatpump,2060,A2,retrofit,residential,43.10526315789
581,R1,2055,heatpump,2060,A2,retrofit,residential,67.42105193158
582,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000023782
583,R1,2025,gasCCGT,2060,A1,retrofit,power,4.90092427923
584,R1,2035,windturbine,2060,A1,retrofit,power,6.26913133281
585,R1,2040,windturbine,2060,A1,retrofit,power,8.48995328058
586,R1,2045,windturbine,2060,A1,retrofit,power,15.94513677428
587,R1,2055,windturbine,2060,A1,retrofit,power,6.92267028354
588,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000035674
589,R1,2025,gasCCGT,2060,A1,retrofit,power,7.35138641884
590,R1,2035,windturbine,2060,A1,retrofit,power,9.40369699921
591,R1,2040,windturbine,2060,A1,retrofit,power,12.73492992086
592,R1,2045,windturbine,2060,A1,retrofit,power,23.91770516143
593,R1,2055,windturbine,2060,A1,retrofit,power,10.38400542530
594,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000023782
595,R1,2025,gasCCGT,2060,A1,retrofit,power,4.90092427923
596,R1,2035,windturbine,2060,A1,retrofit,power,6.26913133281
597,R1,2040,windturbine,2060,A1,retrofit,power,8.48995328058
598,R1,2045,windturbine,2060,A1,retrofit,power,15.94513677428
599,R1,2055,windturbine,2060,A1,retrofit,power,6.92267028354
600,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000035674
601,R1,2025,gasCCGT,2060,A1,retrofit,power,7.35138641884
602,R1,2035,windturbine,2060,A1,retrofit,power,9.40369699921
603,R1,2040,windturbine,2060,A1,retrofit,power,12.73492992086
604,R1,2045,windturbine,2060,A1,retrofit,power,23.91770516143
605,R1,2055,windturbine,2060,A1,retrofit,power,10.38400542530
606,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000071347
607,R1,2025,gasCCGT,2060,A1,retrofit,power,14.70277283768
608,R1,2035,windturbine,2060,A1,retrofit,power,18.80739399842
609,R1,2040,windturbine,2060,A1,retrofit,power,25.46985984173
610,R1,2045,windturbine,2060,A1,retrofit,power,47.83541032285
611,R1,2055,windturbine,2060,A1,retrofit,power,20.76801085061
612,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000047565
613,R1,2025,gasCCGT,2060,A1,retrofit,power,9.80184855845
614,R1,2035,windturbine,2060,A1,retrofit,power,12.53826266561
615,R1,2040,windturbine,2060,A1,retrofit,power,16.97990656115
616,R1,2045,windturbine,2060,A1,retrofit,power,31.89027354857
617,R1,2055,windturbine,2060,A1,retrofit,power,13.84534056707
618,R1,2050,gassupply1,2060,A1,retrofit,gas,22.56278026343
619,R1,2050,gassupply1,2060,A1,retrofit,gas,33.84417039515
620,R1,2050,gassupply1,2060,A1,retrofit,gas,22.56278026343
621,R1,2050,gassupply1,2060,A1,retrofit,gas,33.84417039515
622,R1,2050,gassupply1,2060,A1,retrofit,gas,67.68834079029
623,R1,2050,gassupply1,2060,A1,retrofit,gas,45.12556052686
