,timeslice,commodity,region,installed,technology,year,agent,category,sector,supply
940,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
941,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
942,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
943,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
944,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
945,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
946,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
947,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
948,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
949,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
950,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000427
951,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.10949624936
952,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.03106124936
953,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.04086693805
954,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.01590918740
955,"('all-year', 'all-week', 'early-peak')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
956,"('all-year', 'all-week', 'early-peak')",heat,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
957,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000027664
958,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,7.08550229600
959,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
960,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,2.64449956090
961,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
962,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
963,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
964,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
965,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
966,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
967,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
968,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
969,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
970,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
971,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
972,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
973,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
974,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
975,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
976,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
977,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
978,"('all-year', 'all-week', 'late-peak')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000855
979,"('all-year', 'all-week', 'late-peak')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.21899249872
980,"('all-year', 'all-week', 'late-peak')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.06212249872
981,"('all-year', 'all-week', 'late-peak')",heat,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.08173387609
982,"('all-year', 'all-week', 'late-peak')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.03181837481
983,"('all-year', 'all-week', 'late-peak')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
984,"('all-year', 'all-week', 'late-peak')",heat,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
985,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000055327
986,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,14.17100459201
987,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
988,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,5.28899912179
989,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
990,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
991,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
992,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
993,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
994,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
995,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
996,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
997,"('all-year', 'all-week', 'evening')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
998,"('all-year', 'all-week', 'evening')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
999,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
1000,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
1001,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
1002,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
1003,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
1004,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
1005,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
1006,"('all-year', 'all-week', 'evening')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000570
1007,"('all-year', 'all-week', 'evening')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.14599499914
1008,"('all-year', 'all-week', 'evening')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.04141499915
1009,"('all-year', 'all-week', 'evening')",heat,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.05448925073
1010,"('all-year', 'all-week', 'evening')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.02121224987
1011,"('all-year', 'all-week', 'evening')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
1012,"('all-year', 'all-week', 'evening')",heat,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
1013,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000036885
1014,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,9.44733639467
1015,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
1016,"('all-year', 'all-week', 'evening')",CO2f,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,3.52599941453
1017,"('all-year', 'all-week', 'evening')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
1018,"('all-year', 'all-week', 'evening')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
1019,"('all-year', 'all-week', 'evening')",CO2f,R1,2035.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
1020,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1021,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1022,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1023,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1024,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1025,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1026,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1027,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1028,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1029,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1030,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1031,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1032,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1033,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1034,"('all-year', 'all-week', 'night')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000665
1035,"('all-year', 'all-week', 'night')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.13964999900
1036,"('all-year', 'all-week', 'night')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.03067750000
1037,"('all-year', 'all-week', 'night')",heat,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.02094750085
1038,"('all-year', 'all-week', 'night')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.04845662500
1039,"('all-year', 'all-week', 'night')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1040,"('all-year', 'all-week', 'night')",heat,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1041,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000043032
1042,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,9.03675143545
1043,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1044,"('all-year', 'all-week', 'night')",CO2f,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,1.35551277987
1045,"('all-year', 'all-week', 'night')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1046,"('all-year', 'all-week', 'night')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1047,"('all-year', 'all-week', 'night')",CO2f,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1048,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1049,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1050,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1051,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1052,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1053,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1054,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1055,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1056,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1057,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1058,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1059,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1060,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1061,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1062,"('all-year', 'all-week', 'morning')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000997
1063,"('all-year', 'all-week', 'morning')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.20947499850
1064,"('all-year', 'all-week', 'morning')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.04601625000
1065,"('all-year', 'all-week', 'morning')",heat,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.03142125127
1066,"('all-year', 'all-week', 'morning')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.07268493750
1067,"('all-year', 'all-week', 'morning')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1068,"('all-year', 'all-week', 'morning')",heat,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1069,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000064548
1070,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,13.55512715318
1071,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1072,"('all-year', 'all-week', 'morning')",CO2f,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,2.03326916980
1073,"('all-year', 'all-week', 'morning')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1074,"('all-year', 'all-week', 'morning')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1075,"('all-year', 'all-week', 'morning')",CO2f,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1076,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1077,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1078,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1079,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1080,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1081,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1082,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1083,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1084,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1085,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1086,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1087,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1088,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1089,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1090,"('all-year', 'all-week', 'afternoon')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000665
1091,"('all-year', 'all-week', 'afternoon')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.13964999900
1092,"('all-year', 'all-week', 'afternoon')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.03067750000
1093,"('all-year', 'all-week', 'afternoon')",heat,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.02094750085
1094,"('all-year', 'all-week', 'afternoon')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.04845662500
1095,"('all-year', 'all-week', 'afternoon')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1096,"('all-year', 'all-week', 'afternoon')",heat,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1097,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000043032
1098,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,9.03675143545
1099,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1100,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,1.35551277987
1101,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1102,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1103,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1104,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1105,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1106,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1107,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1108,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1109,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1110,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1111,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1112,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1113,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1114,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1115,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1116,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1117,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1118,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000997
1119,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.20947499850
1120,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.04601625000
1121,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.03142125127
1122,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.07268493750
1123,"('all-year', 'all-week', 'early-peak')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1124,"('all-year', 'all-week', 'early-peak')",heat,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1125,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000064548
1126,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,13.55512715318
1127,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1128,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,2.03326916980
1129,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1130,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1131,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1132,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1133,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1134,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1135,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1136,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1137,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1138,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1139,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1140,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1141,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1142,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
1143,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.00000000000
1144,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000000
