timeslice,commodity,region,year,asset,technology,installed,month,day,hour,supply
7,heat,R1,2040,14,heatpump,2030,all-year,all-week,late-afternoon,0.98250000000
7,heat,R1,2040,15,heatpump,2035,all-year,all-week,late-afternoon,0.68470000000
7,heat,R2,2035,8,gasboiler,2025,all-year,all-week,late-afternoon,0.08930000000
7,heat,R2,2035,9,gasboiler,2025,all-year,all-week,late-afternoon,0.08930000000
7,heat,R2,2035,10,heatpump,2025,all-year,all-week,late-afternoon,0.35720000000
7,heat,R2,2035,11,heatpump,2030,all-year,all-week,late-afternoon,0.98250000000
7,heat,R2,2035,13,heatpump,2025,all-year,all-week,late-afternoon,0.35720000000
7,heat,R2,2035,14,heatpump,2030,all-year,all-week,late-afternoon,0.98250000000
7,heat,R2,2040,11,heatpump,2030,all-year,all-week,late-afternoon,0.98250000000
7,heat,R2,2040,12,heatpump,2035,all-year,all-week,late-afternoon,0.68470000000
7,heat,R2,2040,14,heatpump,2030,all-year,all-week,late-afternoon,0.98250000000
7,heat,R2,2040,15,heatpump,2035,all-year,all-week,late-afternoon,0.68470000000
7,CO2f,R1,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,4.46550000000
7,CO2f,R1,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,4.46550000000
7,CO2f,R1,2035,8,gasboiler,2025,all-year,all-week,late-afternoon,5.77920000000
7,CO2f,R1,2035,9,gasboiler,2025,all-year,all-week,late-afternoon,5.77920000000
7,CO2f,R2,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,4.46550000000
7,CO2f,R2,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,4.46550000000
7,CO2f,R2,2035,8,gasboiler,2025,all-year,all-week,late-afternoon,5.77920000000
7,CO2f,R2,2035,9,gasboiler,2025,all-year,all-week,late-afternoon,5.77920000000
7,cook,R1,2035,0,estove,2025,all-year,all-week,late-afternoon,0.35720000000
7,cook,R1,2035,1,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R1,2035,3,estove,2025,all-year,all-week,late-afternoon,0.35720000000
7,cook,R1,2035,4,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R1,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,0.08930000000
7,cook,R1,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,0.08930000000
7,cook,R1,2040,1,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R1,2040,2,estove,2035,all-year,all-week,late-afternoon,0.68470000000
7,cook,R1,2040,4,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R1,2040,5,estove,2035,all-year,all-week,late-afternoon,0.68470000000
7,cook,R2,2035,0,estove,2025,all-year,all-week,late-afternoon,0.35720000000
7,cook,R2,2035,1,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R2,2035,3,estove,2025,all-year,all-week,late-afternoon,0.35720000000
7,cook,R2,2035,4,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R2,2035,6,gas_stove,2025,all-year,all-week,late-afternoon,0.08930000000
7,cook,R2,2035,7,gas_stove,2025,all-year,all-week,late-afternoon,0.08930000000
7,cook,R2,2040,1,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R2,2040,2,estove,2035,all-year,all-week,late-afternoon,0.68470000000
7,cook,R2,2040,4,estove,2030,all-year,all-week,late-afternoon,0.98250000000
7,cook,R2,2040,5,estove,2035,all-year,all-week,late-afternoon,0.68470000000
