,timeslice,region,technology,year,agent,category,sector,LCOE
276,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A1,retrofit,residential,18.55605967057
277,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A1,retrofit,residential,17.38819115785
278,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A1,retrofit,residential,24.65357878907
279,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A1,retrofit,residential,18.06664961838
280,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A1,retrofit,residential,20.14140101226
281,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A1,retrofit,residential,17.56408779605
282,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A2,retrofit,residential,17.41788336003
283,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A2,retrofit,residential,17.26255070071
284,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A2,retrofit,residential,18.55605967057
285,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A2,retrofit,residential,17.38819115785
286,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A2,retrofit,residential,17.41788336003
287,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A2,retrofit,residential,17.26255070071
288,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A2,retrofit,residential,18.55605967057
289,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A2,retrofit,residential,17.38819115785
290,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A2,retrofit,residential,24.65357878907
291,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A2,retrofit,residential,18.06664961838
292,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A2,retrofit,residential,20.14140101226
293,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A2,retrofit,residential,17.56408779605
294,"('all-year', 'all-week', 'night')",R1,gasCCGT,2045,A1,retrofit,power,29.23292122346
295,"('all-year', 'all-week', 'night')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
296,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2045,A1,retrofit,power,30.87150263605
297,"('all-year', 'all-week', 'morning')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
298,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2045,A1,retrofit,power,29.23292122346
299,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
300,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2045,A1,retrofit,power,30.87150263605
301,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
302,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2045,A1,retrofit,power,39.64982757389
303,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
304,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2045,A1,retrofit,power,33.15384749865
305,"('all-year', 'all-week', 'evening')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
306,"('all-year', 'all-week', 'night')",R1,gassupply1,2045,A1,retrofit,gas,74.75688966655
307,"('all-year', 'all-week', 'night')",R1,gassupply2,2045,A1,retrofit,gas,134.13788917269
308,"('all-year', 'all-week', 'night')",R1,gassupply3,2045,A1,retrofit,gas,193.51888865750
309,"('all-year', 'all-week', 'morning')",R1,gassupply1,2045,A1,retrofit,gas,74.75688966655
310,"('all-year', 'all-week', 'morning')",R1,gassupply2,2045,A1,retrofit,gas,134.13788917269
311,"('all-year', 'all-week', 'morning')",R1,gassupply3,2045,A1,retrofit,gas,193.51888865750
312,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2045,A1,retrofit,gas,74.75688966655
313,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2045,A1,retrofit,gas,134.13788917269
314,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2045,A1,retrofit,gas,193.51888865750
315,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2045,A1,retrofit,gas,74.75688966655
316,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2045,A1,retrofit,gas,134.13788917269
317,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2045,A1,retrofit,gas,193.51888865750
318,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2045,A1,retrofit,gas,74.75688966655
319,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2045,A1,retrofit,gas,134.13788917269
320,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2045,A1,retrofit,gas,193.51888865750
321,"('all-year', 'all-week', 'evening')",R1,gassupply1,2045,A1,retrofit,gas,74.75688966655
322,"('all-year', 'all-week', 'evening')",R1,gassupply2,2045,A1,retrofit,gas,134.13788917269
323,"('all-year', 'all-week', 'evening')",R1,gassupply3,2045,A1,retrofit,gas,193.51888865750
324,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A1,retrofit,residential,17.41788336003
325,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A1,retrofit,residential,17.26255070071
326,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A1,retrofit,residential,18.55605967057
327,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A1,retrofit,residential,17.38819115785
328,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A1,retrofit,residential,17.41788336003
329,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A1,retrofit,residential,17.26255070071
330,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A1,retrofit,residential,18.55605967057
331,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A1,retrofit,residential,17.38819115785
332,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A1,retrofit,residential,24.65357878907
333,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A1,retrofit,residential,18.06664961838
334,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A1,retrofit,residential,20.14140101226
335,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A1,retrofit,residential,17.56408779605
336,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A2,retrofit,residential,17.41788336003
337,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A2,retrofit,residential,17.26255070071
338,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A2,retrofit,residential,18.55605967057
339,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A2,retrofit,residential,17.38819115785
340,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A2,retrofit,residential,17.41788336003
341,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A2,retrofit,residential,17.26255070071
342,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A2,retrofit,residential,18.55605967057
343,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A2,retrofit,residential,17.38819115785
344,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A2,retrofit,residential,24.65357878907
345,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A2,retrofit,residential,18.06664961838
346,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A2,retrofit,residential,20.14140101226
347,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A2,retrofit,residential,17.56408779605
348,"('all-year', 'all-week', 'night')",R1,gasCCGT,2050,A1,retrofit,power,29.23292122346
349,"('all-year', 'all-week', 'night')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
350,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2050,A1,retrofit,power,30.87150263605
351,"('all-year', 'all-week', 'morning')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
352,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2050,A1,retrofit,power,29.23292122346
353,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
354,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2050,A1,retrofit,power,30.87150263605
355,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
356,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2050,A1,retrofit,power,39.64982757389
357,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
358,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2050,A1,retrofit,power,33.15384749865
359,"('all-year', 'all-week', 'evening')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
360,"('all-year', 'all-week', 'night')",R1,gassupply1,2050,A1,retrofit,gas,74.75688966655
361,"('all-year', 'all-week', 'night')",R1,gassupply2,2050,A1,retrofit,gas,134.13788917269
362,"('all-year', 'all-week', 'night')",R1,gassupply3,2050,A1,retrofit,gas,193.51888865750
363,"('all-year', 'all-week', 'morning')",R1,gassupply1,2050,A1,retrofit,gas,74.75688966655
364,"('all-year', 'all-week', 'morning')",R1,gassupply2,2050,A1,retrofit,gas,134.13788917269
365,"('all-year', 'all-week', 'morning')",R1,gassupply3,2050,A1,retrofit,gas,193.51888865750
366,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2050,A1,retrofit,gas,74.75688966655
367,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2050,A1,retrofit,gas,134.13788917269
368,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2050,A1,retrofit,gas,193.51888865750
369,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2050,A1,retrofit,gas,74.75688966655
370,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2050,A1,retrofit,gas,134.13788917269
371,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2050,A1,retrofit,gas,193.51888865750
372,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2050,A1,retrofit,gas,74.75688966655
373,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2050,A1,retrofit,gas,134.13788917269
374,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2050,A1,retrofit,gas,193.51888865750
375,"('all-year', 'all-week', 'evening')",R1,gassupply1,2050,A1,retrofit,gas,74.75688966655
376,"('all-year', 'all-week', 'evening')",R1,gassupply2,2050,A1,retrofit,gas,134.13788917269
377,"('all-year', 'all-week', 'evening')",R1,gassupply3,2050,A1,retrofit,gas,193.51888865750
378,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A1,retrofit,residential,17.41788335963
379,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A1,retrofit,residential,17.26255069829
380,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A1,retrofit,residential,18.55605967116
381,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A1,retrofit,residential,17.38819115410
382,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A1,retrofit,residential,17.41788335963
383,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A1,retrofit,residential,17.26255069829
384,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A1,retrofit,residential,18.55605967116
385,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A1,retrofit,residential,17.38819115410
386,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A1,retrofit,residential,24.65357879139
387,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A1,retrofit,residential,18.06664960872
388,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A1,retrofit,residential,20.14140101070
389,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A1,retrofit,residential,17.56408779072
390,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A2,retrofit,residential,17.41788335963
391,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A2,retrofit,residential,17.26255069829
392,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A2,retrofit,residential,18.55605967116
393,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A2,retrofit,residential,17.38819115410
394,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A2,retrofit,residential,17.41788335963
395,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A2,retrofit,residential,17.26255069829
396,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A2,retrofit,residential,18.55605967116
397,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A2,retrofit,residential,17.38819115410
398,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A2,retrofit,residential,24.65357879139
399,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A2,retrofit,residential,18.06664960872
400,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A2,retrofit,residential,20.14140101070
401,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A2,retrofit,residential,17.56408779072
402,"('all-year', 'all-week', 'night')",R1,gasCCGT,2055,A1,retrofit,power,29.23292122289
403,"('all-year', 'all-week', 'night')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
404,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2055,A1,retrofit,power,30.87150263690
405,"('all-year', 'all-week', 'morning')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
406,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2055,A1,retrofit,power,29.23292122289
407,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
408,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2055,A1,retrofit,power,30.87150263690
409,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
410,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2055,A1,retrofit,power,39.64982757723
411,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
412,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2055,A1,retrofit,power,33.15384749641
413,"('all-year', 'all-week', 'evening')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
414,"('all-year', 'all-week', 'night')",R1,gassupply1,2055,A1,retrofit,gas,74.75688966655
415,"('all-year', 'all-week', 'night')",R1,gassupply2,2055,A1,retrofit,gas,134.13788917269
416,"('all-year', 'all-week', 'night')",R1,gassupply3,2055,A1,retrofit,gas,193.51888865750
417,"('all-year', 'all-week', 'morning')",R1,gassupply1,2055,A1,retrofit,gas,74.75688966655
418,"('all-year', 'all-week', 'morning')",R1,gassupply2,2055,A1,retrofit,gas,134.13788917269
419,"('all-year', 'all-week', 'morning')",R1,gassupply3,2055,A1,retrofit,gas,193.51888865750
420,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2055,A1,retrofit,gas,74.75688966655
421,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2055,A1,retrofit,gas,134.13788917269
422,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2055,A1,retrofit,gas,193.51888865750
423,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2055,A1,retrofit,gas,74.75688966655
424,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2055,A1,retrofit,gas,134.13788917269
425,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2055,A1,retrofit,gas,193.51888865750
426,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2055,A1,retrofit,gas,74.75688966655
427,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2055,A1,retrofit,gas,134.13788917269
428,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2055,A1,retrofit,gas,193.51888865750
429,"('all-year', 'all-week', 'evening')",R1,gassupply1,2055,A1,retrofit,gas,74.75688966655
430,"('all-year', 'all-week', 'evening')",R1,gassupply2,2055,A1,retrofit,gas,134.13788917269
431,"('all-year', 'all-week', 'evening')",R1,gassupply3,2055,A1,retrofit,gas,193.51888865750
432,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A1,retrofit,residential,17.41788336003
433,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A1,retrofit,residential,17.26255069829
434,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A1,retrofit,residential,18.55605967057
435,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A1,retrofit,residential,17.38819115410
436,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A1,retrofit,residential,17.41788336003
437,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A1,retrofit,residential,17.26255069829
438,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A1,retrofit,residential,18.55605967057
439,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A1,retrofit,residential,17.38819115410
440,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A1,retrofit,residential,24.65357878907
441,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A1,retrofit,residential,18.06664960872
442,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A1,retrofit,residential,20.14140101226
443,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A1,retrofit,residential,17.56408779072
444,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A2,retrofit,residential,17.41788336003
445,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A2,retrofit,residential,17.26255069829
446,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A2,retrofit,residential,18.55605967057
447,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A2,retrofit,residential,17.38819115410
448,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A2,retrofit,residential,17.41788336003
449,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A2,retrofit,residential,17.26255069829
450,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A2,retrofit,residential,18.55605967057
451,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A2,retrofit,residential,17.38819115410
452,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A2,retrofit,residential,24.65357878907
453,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A2,retrofit,residential,18.06664960872
454,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A2,retrofit,residential,20.14140101226
455,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A2,retrofit,residential,17.56408779072
456,"('all-year', 'all-week', 'night')",R1,gasCCGT,2060,A1,retrofit,power,29.23292122346
457,"('all-year', 'all-week', 'night')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
458,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2060,A1,retrofit,power,30.87150263605
459,"('all-year', 'all-week', 'morning')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
460,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2060,A1,retrofit,power,29.23292122346
461,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
462,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2060,A1,retrofit,power,30.87150263605
463,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
464,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2060,A1,retrofit,power,39.64982757389
465,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
466,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2060,A1,retrofit,power,33.15384749865
467,"('all-year', 'all-week', 'evening')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
468,"('all-year', 'all-week', 'night')",R1,gassupply1,2060,A1,retrofit,gas,74.75688966655
469,"('all-year', 'all-week', 'night')",R1,gassupply2,2060,A1,retrofit,gas,134.13788917269
470,"('all-year', 'all-week', 'night')",R1,gassupply3,2060,A1,retrofit,gas,193.51888865750
471,"('all-year', 'all-week', 'morning')",R1,gassupply1,2060,A1,retrofit,gas,74.75688966655
472,"('all-year', 'all-week', 'morning')",R1,gassupply2,2060,A1,retrofit,gas,134.13788917269
473,"('all-year', 'all-week', 'morning')",R1,gassupply3,2060,A1,retrofit,gas,193.51888865750
474,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2060,A1,retrofit,gas,74.75688966655
475,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2060,A1,retrofit,gas,134.13788917269
476,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2060,A1,retrofit,gas,193.51888865750
477,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2060,A1,retrofit,gas,74.75688966655
478,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2060,A1,retrofit,gas,134.13788917269
479,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2060,A1,retrofit,gas,193.51888865750
480,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2060,A1,retrofit,gas,74.75688966655
481,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2060,A1,retrofit,gas,134.13788917269
482,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2060,A1,retrofit,gas,193.51888865750
483,"('all-year', 'all-week', 'evening')",R1,gassupply1,2060,A1,retrofit,gas,74.75688966655
484,"('all-year', 'all-week', 'evening')",R1,gassupply2,2060,A1,retrofit,gas,134.13788917269
485,"('all-year', 'all-week', 'evening')",R1,gassupply3,2060,A1,retrofit,gas,193.51888865750
