,timeslice,region,technology,year,agent,category,sector,EAC
276,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A1,retrofit,residential,26.44770929584
277,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A1,retrofit,residential,24.71050488318
278,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A1,retrofit,residential,65.34827874118
279,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A1,retrofit,residential,45.75216445840
280,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A1,retrofit,residential,37.44011438249
281,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A1,retrofit,residential,32.32844317035
282,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A2,retrofit,residential,7.22651482381
283,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A2,retrofit,residential,7.16049844360
284,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A2,retrofit,residential,11.33473255536
285,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A2,retrofit,residential,10.59021637850
286,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A2,retrofit,residential,7.22651482381
287,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A2,retrofit,residential,7.16049844360
288,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A2,retrofit,residential,11.33473255536
289,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A2,retrofit,residential,10.59021637850
290,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A2,retrofit,residential,28.00640517479
291,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A2,retrofit,residential,19.60807048217
292,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A2,retrofit,residential,16.04576330678
293,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A2,retrofit,residential,13.85504707301
294,"('all-year', 'all-week', 'night')",R1,gasCCGT,2045,A1,retrofit,power,6.78170382756
295,"('all-year', 'all-week', 'night')",R1,windturbine,2045,A1,retrofit,power,4.99589855985
296,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2045,A1,retrofit,power,10.63744831602
297,"('all-year', 'all-week', 'morning')",R1,windturbine,2045,A1,retrofit,power,7.38257922509
298,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2045,A1,retrofit,power,6.78170382756
299,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2045,A1,retrofit,power,4.99589855985
300,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2045,A1,retrofit,power,10.63744831602
301,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2045,A1,retrofit,power,7.38257922509
302,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2045,A1,retrofit,power,26.24658614017
303,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2045,A1,retrofit,power,13.56345742593
304,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2045,A1,retrofit,power,15.04560275036
305,"('all-year', 'all-week', 'evening')",R1,windturbine,2045,A1,retrofit,power,9.63573755486
306,"('all-year', 'all-week', 'night')",R1,gassupply1,2045,A1,retrofit,gas,71.34297462530
307,"('all-year', 'all-week', 'night')",R1,gassupply2,2045,A1,retrofit,gas,128.62980510802
308,"('all-year', 'all-week', 'night')",R1,gassupply3,2045,A1,retrofit,gas,185.91663557016
309,"('all-year', 'all-week', 'morning')",R1,gassupply1,2045,A1,retrofit,gas,105.59458696842
310,"('all-year', 'all-week', 'morning')",R1,gassupply2,2045,A1,retrofit,gas,191.52483269251
311,"('all-year', 'all-week', 'morning')",R1,gassupply3,2045,A1,retrofit,gas,277.45507838573
312,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2045,A1,retrofit,gas,71.34297462530
313,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2045,A1,retrofit,gas,128.62980510802
314,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2045,A1,retrofit,gas,185.91663557016
315,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2045,A1,retrofit,gas,105.59458696842
316,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2045,A1,retrofit,gas,191.52483269251
317,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2045,A1,retrofit,gas,277.45507838573
318,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2045,A1,retrofit,gas,195.97586349918
319,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2045,A1,retrofit,gas,367.83635494736
320,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2045,A1,retrofit,gas,539.69684633379
321,"('all-year', 'all-week', 'evening')",R1,gassupply1,2045,A1,retrofit,gas,138.15583148514
322,"('all-year', 'all-week', 'evening')",R1,gassupply2,2045,A1,retrofit,gas,252.72949245060
323,"('all-year', 'all-week', 'evening')",R1,gassupply3,2045,A1,retrofit,gas,367.30315337488
324,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A1,retrofit,residential,17.85374250736
325,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A1,retrofit,residential,17.69064321508
326,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A1,retrofit,residential,28.00345690661
327,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A1,retrofit,residential,26.16406399909
328,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A1,retrofit,residential,17.85374250736
329,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A1,retrofit,residential,17.69064321508
330,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A1,retrofit,residential,28.00345690661
331,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A1,retrofit,residential,26.16406399909
332,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A1,retrofit,residential,69.19229519048
333,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A1,retrofit,residential,48.44346830283
334,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A1,retrofit,residential,39.64247406501
335,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A1,retrofit,residential,34.23011631097
336,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A2,retrofit,residential,7.65160393173
337,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A2,retrofit,residential,7.58170423503
338,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A2,retrofit,residential,12.00148153141
339,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A2,retrofit,residential,11.21317028532
340,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A2,retrofit,residential,7.65160393173
341,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A2,retrofit,residential,7.58170423503
342,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A2,retrofit,residential,12.00148153141
343,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A2,retrofit,residential,11.21317028532
344,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A2,retrofit,residential,29.65384079592
345,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A2,retrofit,residential,20.76148641550
346,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A2,retrofit,residential,16.98963174215
347,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A2,retrofit,residential,14.67004984756
348,"('all-year', 'all-week', 'night')",R1,gasCCGT,2050,A1,retrofit,power,14.52946233141
349,"('all-year', 'all-week', 'night')",R1,windturbine,2050,A1,retrofit,power,10.70346358121
350,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2050,A1,retrofit,power,22.79020265996
351,"('all-year', 'all-week', 'morning')",R1,windturbine,2050,A1,retrofit,power,15.81680791245
352,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2050,A1,retrofit,power,14.52946233141
353,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2050,A1,retrofit,power,10.70346358121
354,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2050,A1,retrofit,power,22.79020265996
355,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2050,A1,retrofit,power,15.81680791245
356,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2050,A1,retrofit,power,56.23200221483
357,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2050,A1,retrofit,power,29.05903129429
358,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2050,A1,retrofit,power,32.23445375577
359,"('all-year', 'all-week', 'evening')",R1,windturbine,2050,A1,retrofit,power,20.64408729701
360,"('all-year', 'all-week', 'night')",R1,gassupply1,2050,A1,retrofit,gas,21.15984095125
361,"('all-year', 'all-week', 'night')",R1,gassupply2,2050,A1,retrofit,gas,38.15072516911
362,"('all-year', 'all-week', 'night')",R1,gassupply3,2050,A1,retrofit,gas,55.14160938086
363,"('all-year', 'all-week', 'morning')",R1,gassupply1,2050,A1,retrofit,gas,31.31863616986
364,"('all-year', 'all-week', 'morning')",R1,gassupply2,2050,A1,retrofit,gas,56.80496249664
365,"('all-year', 'all-week', 'morning')",R1,gassupply3,2050,A1,retrofit,gas,82.29128881426
366,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2050,A1,retrofit,gas,21.15984095125
367,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2050,A1,retrofit,gas,38.15072516911
368,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2050,A1,retrofit,gas,55.14160938086
369,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2050,A1,retrofit,gas,31.31863616986
370,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2050,A1,retrofit,gas,56.80496249664
371,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2050,A1,retrofit,gas,82.29128881426
372,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2050,A1,retrofit,gas,58.12510795501
373,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2050,A1,retrofit,gas,109.09776060858
374,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2050,A1,retrofit,gas,160.07041324383
375,"('all-year', 'all-week', 'evening')",R1,gassupply1,2050,A1,retrofit,gas,40.97607979016
376,"('all-year', 'all-week', 'evening')",R1,gassupply2,2050,A1,retrofit,gas,74.95784822587
377,"('all-year', 'all-week', 'evening')",R1,gassupply3,2050,A1,retrofit,gas,108.93961664937
378,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A1,retrofit,residential,18.09618021132
379,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A1,retrofit,residential,17.93308091692
380,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A1,retrofit,residential,28.55796851592
381,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A1,retrofit,residential,26.71857560155
382,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A1,retrofit,residential,18.09618021132
383,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A1,retrofit,residential,17.93308091692
384,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A1,retrofit,residential,28.55796851592
385,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A1,retrofit,residential,26.71857560155
386,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A1,retrofit,residential,71.88874071074
387,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A1,retrofit,residential,51.13991378533
388,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A1,retrofit,residential,40.67173324419
389,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A1,retrofit,residential,35.25937548223
390,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A2,retrofit,residential,7.75550580485
391,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A2,retrofit,residential,7.68560610725
392,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A2,retrofit,residential,12.23912936397
393,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A2,retrofit,residential,11.45081811495
394,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A2,retrofit,residential,7.75550580485
395,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A2,retrofit,residential,7.68560610725
396,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A2,retrofit,residential,12.23912936397
397,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A2,retrofit,residential,11.45081811495
398,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A2,retrofit,residential,30.80946030460
399,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A2,retrofit,residential,21.91710590800
400,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A2,retrofit,residential,17.43074281894
401,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A2,retrofit,residential,15.11116092096
402,"('all-year', 'all-week', 'night')",R1,gasCCGT,2055,A1,retrofit,power,14.52946233416
403,"('all-year', 'all-week', 'night')",R1,windturbine,2055,A1,retrofit,power,10.70346358426
404,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2055,A1,retrofit,power,22.79020266766
405,"('all-year', 'all-week', 'morning')",R1,windturbine,2055,A1,retrofit,power,15.81680791958
406,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2055,A1,retrofit,power,14.52946233416
407,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2055,A1,retrofit,power,10.70346358426
408,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2055,A1,retrofit,power,22.79020266766
409,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2055,A1,retrofit,power,15.81680791958
410,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2055,A1,retrofit,power,56.23200225620
411,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2055,A1,retrofit,power,29.05903133097
412,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2055,A1,retrofit,power,32.23445376689
413,"('all-year', 'all-week', 'evening')",R1,windturbine,2055,A1,retrofit,power,20.64408731051
414,"('all-year', 'all-week', 'night')",R1,gassupply1,2055,A1,retrofit,gas,21.15984095135
415,"('all-year', 'all-week', 'night')",R1,gassupply2,2055,A1,retrofit,gas,38.15072516921
416,"('all-year', 'all-week', 'night')",R1,gassupply3,2055,A1,retrofit,gas,55.14160938095
417,"('all-year', 'all-week', 'morning')",R1,gassupply1,2055,A1,retrofit,gas,31.31863616964
418,"('all-year', 'all-week', 'morning')",R1,gassupply2,2055,A1,retrofit,gas,56.80496249642
419,"('all-year', 'all-week', 'morning')",R1,gassupply3,2055,A1,retrofit,gas,82.29128881405
420,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2055,A1,retrofit,gas,21.15984095135
421,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2055,A1,retrofit,gas,38.15072516921
422,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2055,A1,retrofit,gas,55.14160938095
423,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2055,A1,retrofit,gas,31.31863616964
424,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2055,A1,retrofit,gas,56.80496249642
425,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2055,A1,retrofit,gas,82.29128881405
426,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2055,A1,retrofit,gas,58.12510795329
427,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2055,A1,retrofit,gas,109.09776060686
428,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2055,A1,retrofit,gas,160.07041324211
429,"('all-year', 'all-week', 'evening')",R1,gassupply1,2055,A1,retrofit,gas,40.97607979093
430,"('all-year', 'all-week', 'evening')",R1,gassupply2,2055,A1,retrofit,gas,74.95784822664
431,"('all-year', 'all-week', 'evening')",R1,gassupply3,2055,A1,retrofit,gas,108.93961665014
432,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A1,retrofit,residential,18.09618021199
433,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A1,retrofit,residential,17.93308091717
434,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A1,retrofit,residential,28.55796851588
435,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A1,retrofit,residential,26.71857560243
436,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A1,retrofit,residential,18.09618021199
437,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A1,retrofit,residential,17.93308091717
438,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A1,retrofit,residential,28.55796851588
439,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A1,retrofit,residential,26.71857560243
440,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A1,retrofit,residential,71.88874071256
441,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A1,retrofit,residential,51.13991379446
442,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A1,retrofit,residential,40.67173324971
443,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A1,retrofit,residential,35.25937548447
444,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A2,retrofit,residential,7.75550580514
445,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A2,retrofit,residential,7.68560610736
446,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A2,retrofit,residential,12.23912936395
447,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A2,retrofit,residential,11.45081811533
448,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A2,retrofit,residential,7.75550580514
449,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A2,retrofit,residential,7.68560610736
450,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A2,retrofit,residential,12.23912936395
451,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A2,retrofit,residential,11.45081811533
452,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A2,retrofit,residential,30.80946030538
453,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A2,retrofit,residential,21.91710591191
454,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A2,retrofit,residential,17.43074282130
455,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A2,retrofit,residential,15.11116092192
456,"('all-year', 'all-week', 'night')",R1,gasCCGT,2060,A1,retrofit,power,17.38898406673
457,"('all-year', 'all-week', 'night')",R1,windturbine,2060,A1,retrofit,power,12.80999622983
458,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2060,A1,retrofit,power,27.27550833832
459,"('all-year', 'all-week', 'morning')",R1,windturbine,2060,A1,retrofit,power,18.92969020939
460,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2060,A1,retrofit,power,17.38898406673
461,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2060,A1,retrofit,power,12.80999622983
462,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2060,A1,retrofit,power,27.27550833832
463,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2060,A1,retrofit,power,18.92969020939
464,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2060,A1,retrofit,power,67.29893843821
465,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2060,A1,retrofit,power,34.77809578755
466,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2060,A1,retrofit,power,38.57846836235
467,"('all-year', 'all-week', 'evening')",R1,windturbine,2060,A1,retrofit,power,24.70701923110
468,"('all-year', 'all-week', 'night')",R1,gassupply1,2060,A1,retrofit,gas,0.00000192642
469,"('all-year', 'all-week', 'night')",R1,gassupply2,2060,A1,retrofit,gas,0.00000347330
470,"('all-year', 'all-week', 'night')",R1,gassupply3,2060,A1,retrofit,gas,0.00000502017
471,"('all-year', 'all-week', 'morning')",R1,gassupply1,2060,A1,retrofit,gas,0.00000285129
472,"('all-year', 'all-week', 'morning')",R1,gassupply2,2060,A1,retrofit,gas,0.00000517161
473,"('all-year', 'all-week', 'morning')",R1,gassupply3,2060,A1,retrofit,gas,0.00000749192
474,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2060,A1,retrofit,gas,0.00000192642
475,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2060,A1,retrofit,gas,0.00000347330
476,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2060,A1,retrofit,gas,0.00000502017
477,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2060,A1,retrofit,gas,0.00000285129
478,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2060,A1,retrofit,gas,0.00000517161
479,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2060,A1,retrofit,gas,0.00000749192
480,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2060,A1,retrofit,gas,0.00000529180
481,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2060,A1,retrofit,gas,0.00000993242
482,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2060,A1,retrofit,gas,0.00001457305
483,"('all-year', 'all-week', 'evening')",R1,gassupply1,2060,A1,retrofit,gas,0.00000373052
484,"('all-year', 'all-week', 'evening')",R1,gassupply2,2060,A1,retrofit,gas,0.00000682427
485,"('all-year', 'all-week', 'evening')",R1,gassupply3,2060,A1,retrofit,gas,0.00000991802
