asset,commodity,day,hour,installed,month,region,supply,technology,timeslice,year
11,heat,all-week,afternoon,2030,all-year,R1,0.33330000000,heatpump,2,2040
12,heat,all-week,afternoon,2035,all-year,R1,0.44440000000,heatpump,2,2040
3,heat,all-week,afternoon,2030,all-year,R2,0.72220000000,heatpump,2,2040
4,heat,all-week,afternoon,2035,all-year,R2,0.44440000000,heatpump,2,2040
8,heat,all-week,afternoon,2030,all-year,R2,0.38890000000,gasboiler,2,2040
11,heat,all-week,afternoon,2030,all-year,R2,0.33330000000,heatpump,2,2040
12,heat,all-week,afternoon,2035,all-year,R2,0.44440000000,heatpump,2,2040
8,CO2f,all-week,afternoon,2030,all-year,R1,25.16500000000,gasboiler,2,2040
8,CO2f,all-week,afternoon,2030,all-year,R2,25.16500000000,gasboiler,2,2040
3,heat,all-week,early-peak,2030,all-year,R1,1.08330000000,heatpump,3,2040
4,heat,all-week,early-peak,2035,all-year,R1,0.66670000000,heatpump,3,2040
8,heat,all-week,early-peak,2030,all-year,R1,0.58330000000,gasboiler,3,2040
11,heat,all-week,early-peak,2030,all-year,R1,0.50000000000,heatpump,3,2040
12,heat,all-week,early-peak,2035,all-year,R1,0.66670000000,heatpump,3,2040
3,heat,all-week,early-peak,2030,all-year,R2,1.08330000000,heatpump,3,2040
4,heat,all-week,early-peak,2035,all-year,R2,0.66670000000,heatpump,3,2040
8,heat,all-week,early-peak,2030,all-year,R2,0.58330000000,gasboiler,3,2040
11,heat,all-week,early-peak,2030,all-year,R2,0.50000000000,heatpump,3,2040
12,heat,all-week,early-peak,2035,all-year,R2,0.66670000000,heatpump,3,2040
8,CO2f,all-week,early-peak,2030,all-year,R1,37.74750000000,gasboiler,3,2040
8,CO2f,all-week,early-peak,2030,all-year,R2,37.74750000000,gasboiler,3,2040
3,heat,all-week,late-peak,2030,all-year,R1,2.16670000000,heatpump,4,2040
4,heat,all-week,late-peak,2035,all-year,R1,1.33330000000,heatpump,4,2040
8,heat,all-week,late-peak,2030,all-year,R1,1.16670000000,gasboiler,4,2040
11,heat,all-week,late-peak,2030,all-year,R1,1.00000000000,heatpump,4,2040
12,heat,all-week,late-peak,2035,all-year,R1,1.33330000000,heatpump,4,2040
3,heat,all-week,late-peak,2030,all-year,R2,2.16670000000,heatpump,4,2040
4,heat,all-week,late-peak,2035,all-year,R2,1.33330000000,heatpump,4,2040
8,heat,all-week,late-peak,2030,all-year,R2,1.16670000000,gasboiler,4,2040
11,heat,all-week,late-peak,2030,all-year,R2,1.00000000000,heatpump,4,2040
12,heat,all-week,late-peak,2035,all-year,R2,1.33330000000,heatpump,4,2040
8,CO2f,all-week,late-peak,2030,all-year,R1,75.49500000000,gasboiler,4,2040
8,CO2f,all-week,late-peak,2030,all-year,R2,75.49500000000,gasboiler,4,2040
3,heat,all-week,evening,2030,all-year,R1,1.44440000000,heatpump,5,2040
4,heat,all-week,evening,2035,all-year,R1,0.88890000000,heatpump,5,2040
8,heat,all-week,evening,2030,all-year,R1,0.77780000000,gasboiler,5,2040
11,heat,all-week,evening,2030,all-year,R1,0.66670000000,heatpump,5,2040
12,heat,all-week,evening,2035,all-year,R1,0.88890000000,heatpump,5,2040
3,heat,all-week,evening,2030,all-year,R2,1.44440000000,heatpump,5,2040
4,heat,all-week,evening,2035,all-year,R2,0.88890000000,heatpump,5,2040
8,heat,all-week,evening,2030,all-year,R2,0.77780000000,gasboiler,5,2040
11,heat,all-week,evening,2030,all-year,R2,0.66670000000,heatpump,5,2040
12,heat,all-week,evening,2035,all-year,R2,0.88890000000,heatpump,5,2040
8,CO2f,all-week,evening,2030,all-year,R1,50.33000000000,gasboiler,5,2040
8,CO2f,all-week,evening,2030,all-year,R2,50.33000000000,gasboiler,5,2040
4,heat,all-week,night,2035,all-year,R1,0.44440000000,heatpump,0,2045
5,heat,all-week,night,2040,all-year,R1,0.88890000000,heatpump,0,2045
13,heat,all-week,night,2035,all-year,R1,0.44440000000,heatpump,0,2045
14,heat,all-week,night,2040,all-year,R1,0.88890000000,heatpump,0,2045
4,heat,all-week,night,2035,all-year,R2,0.44440000000,heatpump,0,2045
5,heat,all-week,night,2040,all-year,R2,0.88890000000,heatpump,0,2045
13,heat,all-week,night,2035,all-year,R2,0.44440000000,heatpump,0,2045
14,heat,all-week,night,2040,all-year,R2,0.88890000000,heatpump,0,2045
4,heat,all-week,morning,2035,all-year,R1,0.66670000000,heatpump,1,2045
5,heat,all-week,morning,2040,all-year,R1,1.33330000000,heatpump,1,2045
13,heat,all-week,morning,2035,all-year,R1,0.66670000000,heatpump,1,2045
14,heat,all-week,morning,2040,all-year,R1,1.33330000000,heatpump,1,2045
4,heat,all-week,morning,2035,all-year,R2,0.66670000000,heatpump,1,2045
5,heat,all-week,morning,2040,all-year,R2,1.33330000000,heatpump,1,2045
13,heat,all-week,morning,2035,all-year,R2,0.66670000000,heatpump,1,2045
14,heat,all-week,morning,2040,all-year,R2,1.33330000000,heatpump,1,2045
4,heat,all-week,afternoon,2035,all-year,R1,0.44440000000,heatpump,2,2045
5,heat,all-week,afternoon,2040,all-year,R1,0.88890000000,heatpump,2,2045
13,heat,all-week,afternoon,2035,all-year,R1,0.44440000000,heatpump,2,2045
14,heat,all-week,afternoon,2040,all-year,R1,0.88890000000,heatpump,2,2045
4,heat,all-week,afternoon,2035,all-year,R2,0.44440000000,heatpump,2,2045
5,heat,all-week,afternoon,2040,all-year,R2,0.88890000000,heatpump,2,2045
13,heat,all-week,afternoon,2035,all-year,R2,0.44440000000,heatpump,2,2045
14,heat,all-week,afternoon,2040,all-year,R2,0.88890000000,heatpump,2,2045
4,heat,all-week,early-peak,2035,all-year,R1,0.66670000000,heatpump,3,2045
5,heat,all-week,early-peak,2040,all-year,R1,1.33330000000,heatpump,3,2045
13,heat,all-week,early-peak,2035,all-year,R1,0.66670000000,heatpump,3,2045
14,heat,all-week,early-peak,2040,all-year,R1,1.33330000000,heatpump,3,2045
4,heat,all-week,early-peak,2035,all-year,R2,0.66670000000,heatpump,3,2045
5,heat,all-week,early-peak,2040,all-year,R2,1.33330000000,heatpump,3,2045
13,heat,all-week,early-peak,2035,all-year,R2,0.66670000000,heatpump,3,2045
14,heat,all-week,early-peak,2040,all-year,R2,1.33330000000,heatpump,3,2045
4,heat,all-week,late-peak,2035,all-year,R1,1.33330000000,heatpump,4,2045
5,heat,all-week,late-peak,2040,all-year,R1,2.66670000000,heatpump,4,2045
13,heat,all-week,late-peak,2035,all-year,R1,1.33330000000,heatpump,4,2045
14,heat,all-week,late-peak,2040,all-year,R1,2.66670000000,heatpump,4,2045
4,heat,all-week,late-peak,2035,all-year,R2,1.33330000000,heatpump,4,2045
5,heat,all-week,late-peak,2040,all-year,R2,2.66670000000,heatpump,4,2045
13,heat,all-week,late-peak,2035,all-year,R2,1.33330000000,heatpump,4,2045
14,heat,all-week,late-peak,2040,all-year,R2,2.66670000000,heatpump,4,2045
4,heat,all-week,evening,2035,all-year,R1,0.88890000000,heatpump,5,2045
5,heat,all-week,evening,2040,all-year,R1,1.77780000000,heatpump,5,2045
13,heat,all-week,evening,2035,all-year,R1,0.88890000000,heatpump,5,2045
14,heat,all-week,evening,2040,all-year,R1,1.77780000000,heatpump,5,2045
4,heat,all-week,evening,2035,all-year,R2,0.88890000000,heatpump,5,2045
5,heat,all-week,evening,2040,all-year,R2,1.77780000000,heatpump,5,2045
13,heat,all-week,evening,2035,all-year,R2,0.88890000000,heatpump,5,2045
14,heat,all-week,evening,2040,all-year,R2,1.77780000000,heatpump,5,2045
5,heat,all-week,night,2040,all-year,R1,0.88890000000,heatpump,0,2050
6,heat,all-week,night,2045,all-year,R1,0.61110000000,heatpump,0,2050
15,heat,all-week,night,2040,all-year,R1,0.88890000000,heatpump,0,2050
16,heat,all-week,night,2045,all-year,R1,0.61110000000,heatpump,0,2050
5,heat,all-week,night,2040,all-year,R2,0.88890000000,heatpump,0,2050
6,heat,all-week,night,2045,all-year,R2,0.61110000000,heatpump,0,2050
15,heat,all-week,night,2040,all-year,R2,0.88890000000,heatpump,0,2050
16,heat,all-week,night,2045,all-year,R2,0.61110000000,heatpump,0,2050
5,heat,all-week,morning,2040,all-year,R1,1.33330000000,heatpump,1,2050
6,heat,all-week,morning,2045,all-year,R1,0.91670000000,heatpump,1,2050
15,heat,all-week,morning,2040,all-year,R1,1.33330000000,heatpump,1,2050
16,heat,all-week,morning,2045,all-year,R1,0.91670000000,heatpump,1,2050
5,heat,all-week,morning,2040,all-year,R2,1.33330000000,heatpump,1,2050
6,heat,all-week,morning,2045,all-year,R2,0.91670000000,heatpump,1,2050
15,heat,all-week,morning,2040,all-year,R2,1.33330000000,heatpump,1,2050
16,heat,all-week,morning,2045,all-year,R2,0.91670000000,heatpump,1,2050
5,heat,all-week,afternoon,2040,all-year,R1,0.88890000000,heatpump,2,2050
6,heat,all-week,afternoon,2045,all-year,R1,0.61110000000,heatpump,2,2050
15,heat,all-week,afternoon,2040,all-year,R1,0.88890000000,heatpump,2,2050
16,heat,all-week,afternoon,2045,all-year,R1,0.61110000000,heatpump,2,2050
5,heat,all-week,afternoon,2040,all-year,R2,0.88890000000,heatpump,2,2050
6,heat,all-week,afternoon,2045,all-year,R2,0.61110000000,heatpump,2,2050
15,heat,all-week,afternoon,2040,all-year,R2,0.88890000000,heatpump,2,2050
16,heat,all-week,afternoon,2045,all-year,R2,0.61110000000,heatpump,2,2050
5,heat,all-week,early-peak,2040,all-year,R1,1.33330000000,heatpump,3,2050
6,heat,all-week,early-peak,2045,all-year,R1,0.91670000000,heatpump,3,2050
15,heat,all-week,early-peak,2040,all-year,R1,1.33330000000,heatpump,3,2050
16,heat,all-week,early-peak,2045,all-year,R1,0.91670000000,heatpump,3,2050
5,heat,all-week,early-peak,2040,all-year,R2,1.33330000000,heatpump,3,2050
6,heat,all-week,early-peak,2045,all-year,R2,0.91670000000,heatpump,3,2050
15,heat,all-week,early-peak,2040,all-year,R2,1.33330000000,heatpump,3,2050
16,heat,all-week,early-peak,2045,all-year,R2,0.91670000000,heatpump,3,2050
5,heat,all-week,late-peak,2040,all-year,R1,2.66670000000,heatpump,4,2050
6,heat,all-week,late-peak,2045,all-year,R1,1.83330000000,heatpump,4,2050
15,heat,all-week,late-peak,2040,all-year,R1,2.66670000000,heatpump,4,2050
16,heat,all-week,late-peak,2045,all-year,R1,1.83330000000,heatpump,4,2050
5,heat,all-week,late-peak,2040,all-year,R2,2.66670000000,heatpump,4,2050
6,heat,all-week,late-peak,2045,all-year,R2,1.83330000000,heatpump,4,2050
15,heat,all-week,late-peak,2040,all-year,R2,2.66670000000,heatpump,4,2050
16,heat,all-week,late-peak,2045,all-year,R2,1.83330000000,heatpump,4,2050
5,heat,all-week,evening,2040,all-year,R1,1.77780000000,heatpump,5,2050
6,heat,all-week,evening,2045,all-year,R1,1.22220000000,heatpump,5,2050
15,heat,all-week,evening,2040,all-year,R1,1.77780000000,heatpump,5,2050
16,heat,all-week,evening,2045,all-year,R1,1.22220000000,heatpump,5,2050
5,heat,all-week,evening,2040,all-year,R2,1.77780000000,heatpump,5,2050
6,heat,all-week,evening,2045,all-year,R2,1.22220000000,heatpump,5,2050
15,heat,all-week,evening,2040,all-year,R2,1.77780000000,heatpump,5,2050
16,heat,all-week,evening,2045,all-year,R2,1.22220000000,heatpump,5,2050
