,region,installed,technology,year,agent,category,sector,capital_costs
406,R1,2040,heatpump,2050,A2,retrofit,residential,18.47368421053
407,R1,2045,heatpump,2050,A2,retrofit,residential,28.89473654211
408,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000023782
409,R1,2025,gasCCGT,2050,A1,retrofit,power,6.44061101322
410,R1,2025,windturbine,2050,A1,retrofit,power,6.44461803113
411,R1,2030,windturbine,2050,A1,retrofit,power,27.31550185925
412,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000035674
413,R1,2025,gasCCGT,2050,A1,retrofit,power,9.66091651984
414,R1,2025,windturbine,2050,A1,retrofit,power,9.66692704669
415,R1,2030,windturbine,2050,A1,retrofit,power,40.97325278887
416,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000023782
417,R1,2025,gasCCGT,2050,A1,retrofit,power,6.44061101322
418,R1,2025,windturbine,2050,A1,retrofit,power,6.44461803113
419,R1,2030,windturbine,2050,A1,retrofit,power,27.31550185925
420,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000035674
421,R1,2025,gasCCGT,2050,A1,retrofit,power,9.66091651984
422,R1,2025,windturbine,2050,A1,retrofit,power,9.66692704669
423,R1,2030,windturbine,2050,A1,retrofit,power,40.97325278887
424,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000071347
425,R1,2025,gasCCGT,2050,A1,retrofit,power,19.32183303967
426,R1,2025,windturbine,2050,A1,retrofit,power,19.33385409338
427,R1,2030,windturbine,2050,A1,retrofit,power,81.94650557774
428,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000047565
429,R1,2025,gasCCGT,2050,A1,retrofit,power,12.88122202645
430,R1,2025,windturbine,2050,A1,retrofit,power,12.88923606225
431,R1,2030,windturbine,2050,A1,retrofit,power,54.63100371849
432,R1,2040,gassupply1,2050,A1,retrofit,gas,19.35268946140
433,R1,2045,gassupply1,2050,A1,retrofit,gas,4.65533152483
434,R1,2040,gassupply1,2050,A1,retrofit,gas,29.02903419211
435,R1,2045,gassupply1,2050,A1,retrofit,gas,6.98299728724
436,R1,2040,gassupply1,2050,A1,retrofit,gas,19.35268946140
437,R1,2045,gassupply1,2050,A1,retrofit,gas,4.65533152483
438,R1,2040,gassupply1,2050,A1,retrofit,gas,29.02903419211
439,R1,2045,gassupply1,2050,A1,retrofit,gas,6.98299728724
440,R1,2040,gassupply1,2050,A1,retrofit,gas,58.05806838421
441,R1,2045,gassupply1,2050,A1,retrofit,gas,13.96599457448
442,R1,2040,gassupply1,2050,A1,retrofit,gas,38.70537892281
443,R1,2045,gassupply1,2050,A1,retrofit,gas,9.31066304965
444,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000003500
445,R1,2045,heatpump,2055,A1,retrofit,residential,33.71052596579
446,R1,2050,heatpump,2055,A1,retrofit,residential,21.55263157895
447,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000005250
448,R1,2045,heatpump,2055,A1,retrofit,residential,50.56578894868
449,R1,2050,heatpump,2055,A1,retrofit,residential,32.32894736842
450,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000003500
451,R1,2045,heatpump,2055,A1,retrofit,residential,33.71052596579
452,R1,2050,heatpump,2055,A1,retrofit,residential,21.55263157895
453,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000005250
454,R1,2045,heatpump,2055,A1,retrofit,residential,50.56578894868
455,R1,2050,heatpump,2055,A1,retrofit,residential,32.32894736842
456,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000010500
457,R1,2045,heatpump,2055,A1,retrofit,residential,101.13157789737
458,R1,2050,heatpump,2055,A1,retrofit,residential,64.65789473684
459,R1,2020,gasboiler,2055,A1,retrofit,residential,0.00000007000
460,R1,2045,heatpump,2055,A1,retrofit,residential,67.42105193158
461,R1,2050,heatpump,2055,A1,retrofit,residential,43.10526315789
462,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000001500
463,R1,2045,heatpump,2055,A2,retrofit,residential,14.44736827105
464,R1,2050,heatpump,2055,A2,retrofit,residential,9.23684210526
465,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000002250
466,R1,2045,heatpump,2055,A2,retrofit,residential,21.67105240658
467,R1,2050,heatpump,2055,A2,retrofit,residential,13.85526315789
468,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000001500
469,R1,2045,heatpump,2055,A2,retrofit,residential,14.44736827105
470,R1,2050,heatpump,2055,A2,retrofit,residential,9.23684210526
471,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000002250
472,R1,2045,heatpump,2055,A2,retrofit,residential,21.67105240658
473,R1,2050,heatpump,2055,A2,retrofit,residential,13.85526315789
474,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000004500
475,R1,2045,heatpump,2055,A2,retrofit,residential,43.34210481316
476,R1,2050,heatpump,2055,A2,retrofit,residential,27.71052631579
477,R1,2020,gasboiler,2055,A2,retrofit,residential,0.00000003000
478,R1,2045,heatpump,2055,A2,retrofit,residential,28.89473654211
479,R1,2050,heatpump,2055,A2,retrofit,residential,18.47368421053
480,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000023782
481,R1,2025,gasCCGT,2055,A1,retrofit,power,6.44061101322
482,R1,2030,windturbine,2055,A1,retrofit,power,27.31550185925
483,R1,2050,windturbine,2055,A1,retrofit,power,5.02256588137
484,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000035674
485,R1,2025,gasCCGT,2055,A1,retrofit,power,9.66091651984
486,R1,2030,windturbine,2055,A1,retrofit,power,40.97325278887
487,R1,2050,windturbine,2055,A1,retrofit,power,7.53384882205
488,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000023782
489,R1,2025,gasCCGT,2055,A1,retrofit,power,6.44061101322
490,R1,2030,windturbine,2055,A1,retrofit,power,27.31550185925
491,R1,2050,windturbine,2055,A1,retrofit,power,5.02256588137
492,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000035674
493,R1,2025,gasCCGT,2055,A1,retrofit,power,9.66091651984
494,R1,2030,windturbine,2055,A1,retrofit,power,40.97325278887
495,R1,2050,windturbine,2055,A1,retrofit,power,7.53384882205
496,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000071347
497,R1,2025,gasCCGT,2055,A1,retrofit,power,19.32183303967
498,R1,2030,windturbine,2055,A1,retrofit,power,81.94650557774
499,R1,2050,windturbine,2055,A1,retrofit,power,15.06769764410
500,R1,2020,gasCCGT,2055,A1,retrofit,power,0.00000047565
501,R1,2025,gasCCGT,2055,A1,retrofit,power,12.88122202645
502,R1,2030,windturbine,2055,A1,retrofit,power,54.63100371849
503,R1,2050,windturbine,2055,A1,retrofit,power,10.04513176273
504,R1,2045,gassupply1,2055,A1,retrofit,gas,4.65533152483
505,R1,2050,gassupply1,2055,A1,retrofit,gas,19.97956559710
506,R1,2045,gassupply1,2055,A1,retrofit,gas,6.98299728724
507,R1,2050,gassupply1,2055,A1,retrofit,gas,29.96934839566
508,R1,2045,gassupply1,2055,A1,retrofit,gas,4.65533152483
509,R1,2050,gassupply1,2055,A1,retrofit,gas,19.97956559710
510,R1,2045,gassupply1,2055,A1,retrofit,gas,6.98299728724
511,R1,2050,gassupply1,2055,A1,retrofit,gas,29.96934839566
512,R1,2045,gassupply1,2055,A1,retrofit,gas,13.96599457448
513,R1,2050,gassupply1,2055,A1,retrofit,gas,59.93869679131
514,R1,2045,gassupply1,2055,A1,retrofit,gas,9.31066304965
515,R1,2050,gassupply1,2055,A1,retrofit,gas,39.95913119421
516,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000003500
517,R1,2050,heatpump,2060,A1,retrofit,residential,21.55263157895
518,R1,2055,heatpump,2060,A1,retrofit,residential,33.71052596579
519,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000005250
520,R1,2050,heatpump,2060,A1,retrofit,residential,32.32894736842
521,R1,2055,heatpump,2060,A1,retrofit,residential,50.56578894868
522,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000003500
523,R1,2050,heatpump,2060,A1,retrofit,residential,21.55263157895
524,R1,2055,heatpump,2060,A1,retrofit,residential,33.71052596579
525,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000005250
526,R1,2050,heatpump,2060,A1,retrofit,residential,32.32894736842
527,R1,2055,heatpump,2060,A1,retrofit,residential,50.56578894868
528,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000010500
529,R1,2050,heatpump,2060,A1,retrofit,residential,64.65789473684
530,R1,2055,heatpump,2060,A1,retrofit,residential,101.13157789737
531,R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000007000
532,R1,2050,heatpump,2060,A1,retrofit,residential,43.10526315789
533,R1,2055,heatpump,2060,A1,retrofit,residential,67.42105193158
534,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000001500
535,R1,2050,heatpump,2060,A2,retrofit,residential,9.23684210526
536,R1,2055,heatpump,2060,A2,retrofit,residential,14.44736827105
537,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000002250
538,R1,2050,heatpump,2060,A2,retrofit,residential,13.85526315789
539,R1,2055,heatpump,2060,A2,retrofit,residential,21.67105240658
540,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000001500
541,R1,2050,heatpump,2060,A2,retrofit,residential,9.23684210526
542,R1,2055,heatpump,2060,A2,retrofit,residential,14.44736827105
543,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000002250
544,R1,2050,heatpump,2060,A2,retrofit,residential,13.85526315789
545,R1,2055,heatpump,2060,A2,retrofit,residential,21.67105240658
546,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000004500
547,R1,2050,heatpump,2060,A2,retrofit,residential,27.71052631579
548,R1,2055,heatpump,2060,A2,retrofit,residential,43.34210481316
549,R1,2020,gasboiler,2060,A2,retrofit,residential,0.00000003000
550,R1,2050,heatpump,2060,A2,retrofit,residential,18.47368421053
551,R1,2055,heatpump,2060,A2,retrofit,residential,28.89473654211
552,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000023782
553,R1,2025,gasCCGT,2060,A1,retrofit,power,6.44061101322
554,R1,2050,windturbine,2060,A1,retrofit,power,5.02256588137
555,R1,2055,windturbine,2060,A1,retrofit,power,27.31550185925
556,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000035674
557,R1,2025,gasCCGT,2060,A1,retrofit,power,9.66091651984
558,R1,2050,windturbine,2060,A1,retrofit,power,7.53384882205
559,R1,2055,windturbine,2060,A1,retrofit,power,40.97325278887
560,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000023782
561,R1,2025,gasCCGT,2060,A1,retrofit,power,6.44061101322
562,R1,2050,windturbine,2060,A1,retrofit,power,5.02256588137
563,R1,2055,windturbine,2060,A1,retrofit,power,27.31550185925
564,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000035674
565,R1,2025,gasCCGT,2060,A1,retrofit,power,9.66091651984
566,R1,2050,windturbine,2060,A1,retrofit,power,7.53384882205
567,R1,2055,windturbine,2060,A1,retrofit,power,40.97325278887
568,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000071347
569,R1,2025,gasCCGT,2060,A1,retrofit,power,19.32183303967
570,R1,2050,windturbine,2060,A1,retrofit,power,15.06769764410
571,R1,2055,windturbine,2060,A1,retrofit,power,81.94650557774
572,R1,2020,gasCCGT,2060,A1,retrofit,power,0.00000047565
573,R1,2025,gasCCGT,2060,A1,retrofit,power,12.88122202645
574,R1,2050,windturbine,2060,A1,retrofit,power,10.04513176273
575,R1,2055,windturbine,2060,A1,retrofit,power,54.63100371849
576,R1,2050,gassupply1,2060,A1,retrofit,gas,19.97956559710
577,R1,2055,gassupply1,2060,A1,retrofit,gas,4.65533152483
578,R1,2050,gassupply1,2060,A1,retrofit,gas,29.96934839566
579,R1,2055,gassupply1,2060,A1,retrofit,gas,6.98299728724
580,R1,2050,gassupply1,2060,A1,retrofit,gas,19.97956559710
581,R1,2055,gassupply1,2060,A1,retrofit,gas,4.65533152483
582,R1,2050,gassupply1,2060,A1,retrofit,gas,29.96934839566
583,R1,2055,gassupply1,2060,A1,retrofit,gas,6.98299728724
584,R1,2050,gassupply1,2060,A1,retrofit,gas,59.93869679131
585,R1,2055,gassupply1,2060,A1,retrofit,gas,13.96599457448
586,R1,2050,gassupply1,2060,A1,retrofit,gas,39.95913119421
587,R1,2055,gassupply1,2060,A1,retrofit,gas,9.31066304965
