commodity,day,hour,month,region,supply,timeslice,units_prices,year
CO2f,all-week,mid-afternoon,all-year,R2,48.68560000000,2,MUS$2010/kt,2040
cook,all-week,mid-afternoon,all-year,R1,1.63330000000,2,MUS$2010/PJ,2040
cook,all-week,mid-afternoon,all-year,R2,1.63330000000,2,MUS$2010/PJ,2040
electricity,all-week,early-peak,all-year,R1,1.86670000000,3,MUS$2010/PJ,2040
electricity,all-week,early-peak,all-year,R2,1.86670000000,3,MUS$2010/PJ,2040
gas,all-week,early-peak,all-year,R1,1.26700000000,3,MUS$2010/PJ,2040
gas,all-week,early-peak,all-year,R2,1.26700000000,3,MUS$2010/PJ,2040
heat,all-week,early-peak,all-year,R1,2.33330000000,3,MUS$2010/PJ,2040
heat,all-week,early-peak,all-year,R2,2.33330000000,3,MUS$2010/PJ,2040
CO2f,all-week,early-peak,all-year,R1,69.55090000000,3,MUS$2010/kt,2040
CO2f,all-week,early-peak,all-year,R2,69.55090000000,3,MUS$2010/kt,2040
cook,all-week,early-peak,all-year,R1,2.33330000000,3,MUS$2010/PJ,2040
cook,all-week,early-peak,all-year,R2,2.33330000000,3,MUS$2010/PJ,2040
electricity,all-week,late-peak,all-year,R1,3.92000000000,4,MUS$2010/PJ,2040
electricity,all-week,late-peak,all-year,R2,3.92000000000,4,MUS$2010/PJ,2040
gas,all-week,late-peak,all-year,R1,2.66080000000,4,MUS$2010/PJ,2040
gas,all-week,late-peak,all-year,R2,2.66080000000,4,MUS$2010/PJ,2040
heat,all-week,late-peak,all-year,R1,4.90000000000,4,MUS$2010/PJ,2040
heat,all-week,late-peak,all-year,R2,4.90000000000,4,MUS$2010/PJ,2040
CO2f,all-week,late-peak,all-year,R1,146.05690000000,4,MUS$2010/kt,2040
CO2f,all-week,late-peak,all-year,R2,146.05690000000,4,MUS$2010/kt,2040
cook,all-week,late-peak,all-year,R1,4.90000000000,4,MUS$2010/PJ,2040
cook,all-week,late-peak,all-year,R2,4.90000000000,4,MUS$2010/PJ,2040
electricity,all-week,evening,all-year,R1,2.61330000000,5,MUS$2010/PJ,2040
electricity,all-week,evening,all-year,R2,2.61330000000,5,MUS$2010/PJ,2040
gas,all-week,evening,all-year,R1,1.77390000000,5,MUS$2010/PJ,2040
gas,all-week,evening,all-year,R2,1.77390000000,5,MUS$2010/PJ,2040
heat,all-week,evening,all-year,R1,3.26670000000,5,MUS$2010/PJ,2040
heat,all-week,evening,all-year,R2,3.26670000000,5,MUS$2010/PJ,2040
CO2f,all-week,evening,all-year,R1,97.37130000000,5,MUS$2010/kt,2040
CO2f,all-week,evening,all-year,R2,97.37130000000,5,MUS$2010/kt,2040
cook,all-week,evening,all-year,R1,3.26670000000,5,MUS$2010/PJ,2040
cook,all-week,evening,all-year,R2,3.26670000000,5,MUS$2010/PJ,2040
electricity,all-week,early-morning,all-year,R1,2.61330000000,6,MUS$2010/PJ,2040
electricity,all-week,early-morning,all-year,R2,2.61330000000,6,MUS$2010/PJ,2040
gas,all-week,early-morning,all-year,R1,1.77390000000,6,MUS$2010/PJ,2040
gas,all-week,early-morning,all-year,R2,1.77390000000,6,MUS$2010/PJ,2040
heat,all-week,early-morning,all-year,R1,3.26670000000,6,MUS$2010/PJ,2040
heat,all-week,early-morning,all-year,R2,3.26670000000,6,MUS$2010/PJ,2040
CO2f,all-week,early-morning,all-year,R1,97.37130000000,6,MUS$2010/kt,2040
CO2f,all-week,early-morning,all-year,R2,97.37130000000,6,MUS$2010/kt,2040
cook,all-week,early-morning,all-year,R1,3.26670000000,6,MUS$2010/PJ,2040
cook,all-week,early-morning,all-year,R2,3.26670000000,6,MUS$2010/PJ,2040
electricity,all-week,late-afternoon,all-year,R1,2.61330000000,7,MUS$2010/PJ,2040
electricity,all-week,late-afternoon,all-year,R2,2.61330000000,7,MUS$2010/PJ,2040
gas,all-week,late-afternoon,all-year,R1,1.77390000000,7,MUS$2010/PJ,2040
gas,all-week,late-afternoon,all-year,R2,1.77390000000,7,MUS$2010/PJ,2040
heat,all-week,late-afternoon,all-year,R1,3.26670000000,7,MUS$2010/PJ,2040
heat,all-week,late-afternoon,all-year,R2,3.26670000000,7,MUS$2010/PJ,2040
CO2f,all-week,late-afternoon,all-year,R1,97.37130000000,7,MUS$2010/kt,2040
CO2f,all-week,late-afternoon,all-year,R2,97.37130000000,7,MUS$2010/kt,2040
cook,all-week,late-afternoon,all-year,R1,3.26670000000,7,MUS$2010/PJ,2040
cook,all-week,late-afternoon,all-year,R2,3.26670000000,7,MUS$2010/PJ,2040
electricity,all-week,night,all-year,R1,1.49330000000,0,MUS$2010/PJ,2045
electricity,all-week,night,all-year,R2,1.49330000000,0,MUS$2010/PJ,2045
gas,all-week,night,all-year,R1,0.87770000000,0,MUS$2010/PJ,2045
gas,all-week,night,all-year,R2,0.87770000000,0,MUS$2010/PJ,2045
heat,all-week,night,all-year,R1,1.86670000000,0,MUS$2010/PJ,2045
heat,all-week,night,all-year,R2,1.86670000000,0,MUS$2010/PJ,2045
CO2f,all-week,night,all-year,R1,48.18050000000,0,MUS$2010/kt,2045
CO2f,all-week,night,all-year,R2,48.18050000000,0,MUS$2010/kt,2045
cook,all-week,night,all-year,R1,1.86670000000,0,MUS$2010/PJ,2045
cook,all-week,night,all-year,R2,1.86670000000,0,MUS$2010/PJ,2045
electricity,all-week,morning,all-year,R1,2.13330000000,1,MUS$2010/PJ,2045
electricity,all-week,morning,all-year,R2,2.13330000000,1,MUS$2010/PJ,2045
gas,all-week,morning,all-year,R1,1.25390000000,1,MUS$2010/PJ,2045
gas,all-week,morning,all-year,R2,1.25390000000,1,MUS$2010/PJ,2045
heat,all-week,morning,all-year,R1,2.66670000000,1,MUS$2010/PJ,2045
heat,all-week,morning,all-year,R2,2.66670000000,1,MUS$2010/PJ,2045
CO2f,all-week,morning,all-year,R1,68.82930000000,1,MUS$2010/kt,2045
CO2f,all-week,morning,all-year,R2,68.82930000000,1,MUS$2010/kt,2045
cook,all-week,morning,all-year,R1,2.66670000000,1,MUS$2010/PJ,2045
cook,all-week,morning,all-year,R2,2.66670000000,1,MUS$2010/PJ,2045
electricity,all-week,mid-afternoon,all-year,R1,1.49330000000,2,MUS$2010/PJ,2045
electricity,all-week,mid-afternoon,all-year,R2,1.49330000000,2,MUS$2010/PJ,2045
gas,all-week,mid-afternoon,all-year,R1,0.87770000000,2,MUS$2010/PJ,2045
gas,all-week,mid-afternoon,all-year,R2,0.87770000000,2,MUS$2010/PJ,2045
heat,all-week,mid-afternoon,all-year,R1,1.86670000000,2,MUS$2010/PJ,2045
heat,all-week,mid-afternoon,all-year,R2,1.86670000000,2,MUS$2010/PJ,2045
CO2f,all-week,mid-afternoon,all-year,R1,48.18050000000,2,MUS$2010/kt,2045
CO2f,all-week,mid-afternoon,all-year,R2,48.18050000000,2,MUS$2010/kt,2045
cook,all-week,mid-afternoon,all-year,R1,1.86670000000,2,MUS$2010/PJ,2045
cook,all-week,mid-afternoon,all-year,R2,1.86670000000,2,MUS$2010/PJ,2045
electricity,all-week,early-peak,all-year,R1,2.13330000000,3,MUS$2010/PJ,2045
electricity,all-week,early-peak,all-year,R2,2.13330000000,3,MUS$2010/PJ,2045
gas,all-week,early-peak,all-year,R1,1.25390000000,3,MUS$2010/PJ,2045
gas,all-week,early-peak,all-year,R2,1.25390000000,3,MUS$2010/PJ,2045
heat,all-week,early-peak,all-year,R1,2.66670000000,3,MUS$2010/PJ,2045
heat,all-week,early-peak,all-year,R2,2.66670000000,3,MUS$2010/PJ,2045
CO2f,all-week,early-peak,all-year,R1,68.82930000000,3,MUS$2010/kt,2045
CO2f,all-week,early-peak,all-year,R2,68.82930000000,3,MUS$2010/kt,2045
cook,all-week,early-peak,all-year,R1,2.66670000000,3,MUS$2010/PJ,2045
cook,all-week,early-peak,all-year,R2,2.66670000000,3,MUS$2010/PJ,2045
electricity,all-week,late-peak,all-year,R1,4.48000000000,4,MUS$2010/PJ,2045
electricity,all-week,late-peak,all-year,R2,4.48000000000,4,MUS$2010/PJ,2045
gas,all-week,late-peak,all-year,R1,2.63320000000,4,MUS$2010/PJ,2045
gas,all-week,late-peak,all-year,R2,2.63320000000,4,MUS$2010/PJ,2045
heat,all-week,late-peak,all-year,R1,5.60000000000,4,MUS$2010/PJ,2045
heat,all-week,late-peak,all-year,R2,5.60000000000,4,MUS$2010/PJ,2045
CO2f,all-week,late-peak,all-year,R1,144.54160000000,4,MUS$2010/kt,2045
CO2f,all-week,late-peak,all-year,R2,144.54160000000,4,MUS$2010/kt,2045
cook,all-week,late-peak,all-year,R1,5.60000000000,4,MUS$2010/PJ,2045
cook,all-week,late-peak,all-year,R2,5.60000000000,4,MUS$2010/PJ,2045
electricity,all-week,evening,all-year,R1,2.98670000000,5,MUS$2010/PJ,2045
electricity,all-week,evening,all-year,R2,2.98670000000,5,MUS$2010/PJ,2045
gas,all-week,evening,all-year,R1,1.75550000000,5,MUS$2010/PJ,2045
gas,all-week,evening,all-year,R2,1.75550000000,5,MUS$2010/PJ,2045
heat,all-week,evening,all-year,R1,3.73330000000,5,MUS$2010/PJ,2045
heat,all-week,evening,all-year,R2,3.73330000000,5,MUS$2010/PJ,2045
CO2f,all-week,evening,all-year,R1,96.36100000000,5,MUS$2010/kt,2045
CO2f,all-week,evening,all-year,R2,96.36100000000,5,MUS$2010/kt,2045
cook,all-week,evening,all-year,R1,3.73330000000,5,MUS$2010/PJ,2045
cook,all-week,evening,all-year,R2,3.73330000000,5,MUS$2010/PJ,2045
electricity,all-week,early-morning,all-year,R1,2.98670000000,6,MUS$2010/PJ,2045
electricity,all-week,early-morning,all-year,R2,2.98670000000,6,MUS$2010/PJ,2045
gas,all-week,early-morning,all-year,R1,1.75550000000,6,MUS$2010/PJ,2045
gas,all-week,early-morning,all-year,R2,1.75550000000,6,MUS$2010/PJ,2045
heat,all-week,early-morning,all-year,R1,3.73330000000,6,MUS$2010/PJ,2045
heat,all-week,early-morning,all-year,R2,3.73330000000,6,MUS$2010/PJ,2045
CO2f,all-week,early-morning,all-year,R1,96.36100000000,6,MUS$2010/kt,2045
CO2f,all-week,early-morning,all-year,R2,96.36100000000,6,MUS$2010/kt,2045
cook,all-week,early-morning,all-year,R1,3.73330000000,6,MUS$2010/PJ,2045
cook,all-week,early-morning,all-year,R2,3.73330000000,6,MUS$2010/PJ,2045
electricity,all-week,late-afternoon,all-year,R1,2.98670000000,7,MUS$2010/PJ,2045
electricity,all-week,late-afternoon,all-year,R2,2.98670000000,7,MUS$2010/PJ,2045
gas,all-week,late-afternoon,all-year,R1,1.75550000000,7,MUS$2010/PJ,2045
gas,all-week,late-afternoon,all-year,R2,1.75550000000,7,MUS$2010/PJ,2045
heat,all-week,late-afternoon,all-year,R1,3.73330000000,7,MUS$2010/PJ,2045
heat,all-week,late-afternoon,all-year,R2,3.73330000000,7,MUS$2010/PJ,2045
CO2f,all-week,late-afternoon,all-year,R1,96.36100000000,7,MUS$2010/kt,2045
CO2f,all-week,late-afternoon,all-year,R2,96.36100000000,7,MUS$2010/kt,2045
cook,all-week,late-afternoon,all-year,R1,3.73330000000,7,MUS$2010/PJ,2045
cook,all-week,late-afternoon,all-year,R2,3.73330000000,7,MUS$2010/PJ,2045
electricity,all-week,night,all-year,R1,1.68000000000,0,MUS$2010/PJ,2050
electricity,all-week,night,all-year,R2,1.68000000000,0,MUS$2010/PJ,2050
gas,all-week,night,all-year,R1,0.87940000000,0,MUS$2010/PJ,2050
gas,all-week,night,all-year,R2,0.87940000000,0,MUS$2010/PJ,2050
heat,all-week,night,all-year,R1,2.10000000000,0,MUS$2010/PJ,2050
heat,all-week,night,all-year,R2,2.10000000000,0,MUS$2010/PJ,2050
CO2f,all-week,night,all-year,R1,48.27040000000,0,MUS$2010/kt,2050
CO2f,all-week,night,all-year,R2,48.27040000000,0,MUS$2010/kt,2050
cook,all-week,night,all-year,R1,2.10000000000,0,MUS$2010/PJ,2050
cook,all-week,night,all-year,R2,2.10000000000,0,MUS$2010/PJ,2050
electricity,all-week,morning,all-year,R1,2.40000000000,1,MUS$2010/PJ,2050
electricity,all-week,morning,all-year,R2,2.40000000000,1,MUS$2010/PJ,2050
gas,all-week,morning,all-year,R1,1.25620000000,1,MUS$2010/PJ,2050
gas,all-week,morning,all-year,R2,1.25620000000,1,MUS$2010/PJ,2050
heat,all-week,morning,all-year,R1,3.00000000000,1,MUS$2010/PJ,2050
heat,all-week,morning,all-year,R2,3.00000000000,1,MUS$2010/PJ,2050
CO2f,all-week,morning,all-year,R1,68.95770000000,1,MUS$2010/kt,2050
CO2f,all-week,morning,all-year,R2,68.95770000000,1,MUS$2010/kt,2050
cook,all-week,morning,all-year,R1,3.00000000000,1,MUS$2010/PJ,2050
cook,all-week,morning,all-year,R2,3.00000000000,1,MUS$2010/PJ,2050
electricity,all-week,mid-afternoon,all-year,R1,1.68000000000,2,MUS$2010/PJ,2050
electricity,all-week,mid-afternoon,all-year,R2,1.68000000000,2,MUS$2010/PJ,2050
gas,all-week,mid-afternoon,all-year,R1,0.87940000000,2,MUS$2010/PJ,2050
gas,all-week,mid-afternoon,all-year,R2,0.87940000000,2,MUS$2010/PJ,2050
heat,all-week,mid-afternoon,all-year,R1,2.10000000000,2,MUS$2010/PJ,2050
heat,all-week,mid-afternoon,all-year,R2,2.10000000000,2,MUS$2010/PJ,2050
CO2f,all-week,mid-afternoon,all-year,R1,48.27040000000,2,MUS$2010/kt,2050
CO2f,all-week,mid-afternoon,all-year,R2,48.27040000000,2,MUS$2010/kt,2050
cook,all-week,mid-afternoon,all-year,R1,2.10000000000,2,MUS$2010/PJ,2050
cook,all-week,mid-afternoon,all-year,R2,2.10000000000,2,MUS$2010/PJ,2050
electricity,all-week,early-peak,all-year,R1,2.40000000000,3,MUS$2010/PJ,2050
electricity,all-week,early-peak,all-year,R2,2.40000000000,3,MUS$2010/PJ,2050
gas,all-week,early-peak,all-year,R1,1.25620000000,3,MUS$2010/PJ,2050
gas,all-week,early-peak,all-year,R2,1.25620000000,3,MUS$2010/PJ,2050
heat,all-week,early-peak,all-year,R1,3.00000000000,3,MUS$2010/PJ,2050
heat,all-week,early-peak,all-year,R2,3.00000000000,3,MUS$2010/PJ,2050
CO2f,all-week,early-peak,all-year,R1,68.95770000000,3,MUS$2010/kt,2050
CO2f,all-week,early-peak,all-year,R2,68.95770000000,3,MUS$2010/kt,2050
cook,all-week,early-peak,all-year,R1,3.00000000000,3,MUS$2010/PJ,2050
cook,all-week,early-peak,all-year,R2,3.00000000000,3,MUS$2010/PJ,2050
electricity,all-week,late-peak,all-year,R1,5.04000000000,4,MUS$2010/PJ,2050
electricity,all-week,late-peak,all-year,R2,5.04000000000,4,MUS$2010/PJ,2050
gas,all-week,late-peak,all-year,R1,2.63810000000,4,MUS$2010/PJ,2050
gas,all-week,late-peak,all-year,R2,2.63810000000,4,MUS$2010/PJ,2050
heat,all-week,late-peak,all-year,R1,6.30000000000,4,MUS$2010/PJ,2050
heat,all-week,late-peak,all-year,R2,6.30000000000,4,MUS$2010/PJ,2050
CO2f,all-week,late-peak,all-year,R1,144.81120000000,4,MUS$2010/kt,2050
CO2f,all-week,late-peak,all-year,R2,144.81120000000,4,MUS$2010/kt,2050
cook,all-week,late-peak,all-year,R1,6.30000000000,4,MUS$2010/PJ,2050
cook,all-week,late-peak,all-year,R2,6.30000000000,4,MUS$2010/PJ,2050
electricity,all-week,evening,all-year,R1,3.36000000000,5,MUS$2010/PJ,2050
electricity,all-week,evening,all-year,R2,3.36000000000,5,MUS$2010/PJ,2050
gas,all-week,evening,all-year,R1,1.75870000000,5,MUS$2010/PJ,2050
gas,all-week,evening,all-year,R2,1.75870000000,5,MUS$2010/PJ,2050
heat,all-week,evening,all-year,R1,4.20000000000,5,MUS$2010/PJ,2050
heat,all-week,evening,all-year,R2,4.20000000000,5,MUS$2010/PJ,2050
CO2f,all-week,evening,all-year,R1,96.54080000000,5,MUS$2010/kt,2050
CO2f,all-week,evening,all-year,R2,96.54080000000,5,MUS$2010/kt,2050
cook,all-week,evening,all-year,R1,4.20000000000,5,MUS$2010/PJ,2050
cook,all-week,evening,all-year,R2,4.20000000000,5,MUS$2010/PJ,2050
electricity,all-week,early-morning,all-year,R1,3.36000000000,6,MUS$2010/PJ,2050
electricity,all-week,early-morning,all-year,R2,3.36000000000,6,MUS$2010/PJ,2050
gas,all-week,early-morning,all-year,R1,1.75870000000,6,MUS$2010/PJ,2050
gas,all-week,early-morning,all-year,R2,1.75870000000,6,MUS$2010/PJ,2050
heat,all-week,early-morning,all-year,R1,4.20000000000,6,MUS$2010/PJ,2050
heat,all-week,early-morning,all-year,R2,4.20000000000,6,MUS$2010/PJ,2050
CO2f,all-week,early-morning,all-year,R1,96.54080000000,6,MUS$2010/kt,2050
CO2f,all-week,early-morning,all-year,R2,96.54080000000,6,MUS$2010/kt,2050
cook,all-week,early-morning,all-year,R1,4.20000000000,6,MUS$2010/PJ,2050
cook,all-week,early-morning,all-year,R2,4.20000000000,6,MUS$2010/PJ,2050
electricity,all-week,late-afternoon,all-year,R1,3.36000000000,7,MUS$2010/PJ,2050
electricity,all-week,late-afternoon,all-year,R2,3.36000000000,7,MUS$2010/PJ,2050
gas,all-week,late-afternoon,all-year,R1,1.75870000000,7,MUS$2010/PJ,2050
gas,all-week,late-afternoon,all-year,R2,1.75870000000,7,MUS$2010/PJ,2050
heat,all-week,late-afternoon,all-year,R1,4.20000000000,7,MUS$2010/PJ,2050
heat,all-week,late-afternoon,all-year,R2,4.20000000000,7,MUS$2010/PJ,2050
CO2f,all-week,late-afternoon,all-year,R1,96.54080000000,7,MUS$2010/kt,2050
CO2f,all-week,late-afternoon,all-year,R2,96.54080000000,7,MUS$2010/kt,2050
cook,all-week,late-afternoon,all-year,R1,4.20000000000,7,MUS$2010/PJ,2050
cook,all-week,late-afternoon,all-year,R2,4.20000000000,7,MUS$2010/PJ,2050
