asset,commodity,day,hour,installed,month,region,supply,technology,timeslice,year
6,heat,all-week,mid-afternoon,2030,all-year,R1,0.27490000000,heatpump,2,2034
7,heat,all-week,mid-afternoon,2032,all-year,R1,0.12690000000,heatpump,2,2034
12,heat,all-week,mid-afternoon,2024,all-year,R1,0.08460000000,heatpump,2,2034
13,heat,all-week,mid-afternoon,2026,all-year,R1,0.08460000000,heatpump,2,2034
14,heat,all-week,mid-afternoon,2028,all-year,R1,0.10570000000,heatpump,2,2034
15,heat,all-week,mid-afternoon,2030,all-year,R1,0.27490000000,heatpump,2,2034
16,heat,all-week,mid-afternoon,2032,all-year,R1,0.12690000000,heatpump,2,2034
3,heat,all-week,mid-afternoon,2024,all-year,R2,0.08460000000,heatpump,2,2034
4,heat,all-week,mid-afternoon,2026,all-year,R2,0.08460000000,heatpump,2,2034
5,heat,all-week,mid-afternoon,2028,all-year,R2,0.10570000000,heatpump,2,2034
6,heat,all-week,mid-afternoon,2030,all-year,R2,0.27490000000,heatpump,2,2034
7,heat,all-week,mid-afternoon,2032,all-year,R2,0.12690000000,heatpump,2,2034
12,heat,all-week,mid-afternoon,2024,all-year,R2,0.08460000000,heatpump,2,2034
13,heat,all-week,mid-afternoon,2026,all-year,R2,0.08460000000,heatpump,2,2034
14,heat,all-week,mid-afternoon,2028,all-year,R2,0.10570000000,heatpump,2,2034
15,heat,all-week,mid-afternoon,2030,all-year,R2,0.27490000000,heatpump,2,2034
16,heat,all-week,mid-afternoon,2032,all-year,R2,0.12690000000,heatpump,2,2034
3,heat,all-week,early-peak,2024,all-year,R1,0.12080000000,heatpump,3,2034
4,heat,all-week,early-peak,2026,all-year,R1,0.12080000000,heatpump,3,2034
5,heat,all-week,early-peak,2028,all-year,R1,0.15100000000,heatpump,3,2034
6,heat,all-week,early-peak,2030,all-year,R1,0.39270000000,heatpump,3,2034
7,heat,all-week,early-peak,2032,all-year,R1,0.18120000000,heatpump,3,2034
12,heat,all-week,early-peak,2024,all-year,R1,0.12080000000,heatpump,3,2034
13,heat,all-week,early-peak,2026,all-year,R1,0.12080000000,heatpump,3,2034
14,heat,all-week,early-peak,2028,all-year,R1,0.15100000000,heatpump,3,2034
15,heat,all-week,early-peak,2030,all-year,R1,0.39270000000,heatpump,3,2034
16,heat,all-week,early-peak,2032,all-year,R1,0.18120000000,heatpump,3,2034
3,heat,all-week,early-peak,2024,all-year,R2,0.12080000000,heatpump,3,2034
4,heat,all-week,early-peak,2026,all-year,R2,0.12080000000,heatpump,3,2034
5,heat,all-week,early-peak,2028,all-year,R2,0.15100000000,heatpump,3,2034
6,heat,all-week,early-peak,2030,all-year,R2,0.39270000000,heatpump,3,2034
7,heat,all-week,early-peak,2032,all-year,R2,0.18120000000,heatpump,3,2034
12,heat,all-week,early-peak,2024,all-year,R2,0.12080000000,heatpump,3,2034
13,heat,all-week,early-peak,2026,all-year,R2,0.12080000000,heatpump,3,2034
14,heat,all-week,early-peak,2028,all-year,R2,0.15100000000,heatpump,3,2034
15,heat,all-week,early-peak,2030,all-year,R2,0.39270000000,heatpump,3,2034
16,heat,all-week,early-peak,2032,all-year,R2,0.18120000000,heatpump,3,2034
3,heat,all-week,late-peak,2024,all-year,R1,0.25370000000,heatpump,4,2034
4,heat,all-week,late-peak,2026,all-year,R1,0.25370000000,heatpump,4,2034
5,heat,all-week,late-peak,2028,all-year,R1,0.31720000000,heatpump,4,2034
6,heat,all-week,late-peak,2030,all-year,R1,0.82470000000,heatpump,4,2034
7,heat,all-week,late-peak,2032,all-year,R1,0.38060000000,heatpump,4,2034
12,heat,all-week,late-peak,2024,all-year,R1,0.25370000000,heatpump,4,2034
13,heat,all-week,late-peak,2026,all-year,R1,0.25370000000,heatpump,4,2034
14,heat,all-week,late-peak,2028,all-year,R1,0.31720000000,heatpump,4,2034
15,heat,all-week,late-peak,2030,all-year,R1,0.82470000000,heatpump,4,2034
16,heat,all-week,late-peak,2032,all-year,R1,0.38060000000,heatpump,4,2034
3,heat,all-week,late-peak,2024,all-year,R2,0.25370000000,heatpump,4,2034
4,heat,all-week,late-peak,2026,all-year,R2,0.25370000000,heatpump,4,2034
5,heat,all-week,late-peak,2028,all-year,R2,0.31720000000,heatpump,4,2034
6,heat,all-week,late-peak,2030,all-year,R2,0.82470000000,heatpump,4,2034
7,heat,all-week,late-peak,2032,all-year,R2,0.38060000000,heatpump,4,2034
12,heat,all-week,late-peak,2024,all-year,R2,0.25370000000,heatpump,4,2034
13,heat,all-week,late-peak,2026,all-year,R2,0.25370000000,heatpump,4,2034
14,heat,all-week,late-peak,2028,all-year,R2,0.31720000000,heatpump,4,2034
15,heat,all-week,late-peak,2030,all-year,R2,0.82470000000,heatpump,4,2034
16,heat,all-week,late-peak,2032,all-year,R2,0.38060000000,heatpump,4,2034
3,heat,all-week,evening,2024,all-year,R1,0.16920000000,heatpump,5,2034
4,heat,all-week,evening,2026,all-year,R1,0.16920000000,heatpump,5,2034
5,heat,all-week,evening,2028,all-year,R1,0.21150000000,heatpump,5,2034
6,heat,all-week,evening,2030,all-year,R1,0.54980000000,heatpump,5,2034
7,heat,all-week,evening,2032,all-year,R1,0.25370000000,heatpump,5,2034
12,heat,all-week,evening,2024,all-year,R1,0.16920000000,heatpump,5,2034
13,heat,all-week,evening,2026,all-year,R1,0.16920000000,heatpump,5,2034
14,heat,all-week,evening,2028,all-year,R1,0.21150000000,heatpump,5,2034
15,heat,all-week,evening,2030,all-year,R1,0.54980000000,heatpump,5,2034
16,heat,all-week,evening,2032,all-year,R1,0.25370000000,heatpump,5,2034
3,heat,all-week,evening,2024,all-year,R2,0.16920000000,heatpump,5,2034
4,heat,all-week,evening,2026,all-year,R2,0.16920000000,heatpump,5,2034
5,heat,all-week,evening,2028,all-year,R2,0.21150000000,heatpump,5,2034
6,heat,all-week,evening,2030,all-year,R2,0.54980000000,heatpump,5,2034
7,heat,all-week,evening,2032,all-year,R2,0.25370000000,heatpump,5,2034
12,heat,all-week,evening,2024,all-year,R2,0.16920000000,heatpump,5,2034
13,heat,all-week,evening,2026,all-year,R2,0.16920000000,heatpump,5,2034
14,heat,all-week,evening,2028,all-year,R2,0.21150000000,heatpump,5,2034
15,heat,all-week,evening,2030,all-year,R2,0.54980000000,heatpump,5,2034
16,heat,all-week,evening,2032,all-year,R2,0.25370000000,heatpump,5,2034
3,heat,all-week,early-morning,2024,all-year,R1,0.16920000000,heatpump,6,2034
4,heat,all-week,early-morning,2026,all-year,R1,0.16920000000,heatpump,6,2034
5,heat,all-week,early-morning,2028,all-year,R1,0.21150000000,heatpump,6,2034
6,heat,all-week,early-morning,2030,all-year,R1,0.54980000000,heatpump,6,2034
7,heat,all-week,early-morning,2032,all-year,R1,0.25370000000,heatpump,6,2034
12,heat,all-week,early-morning,2024,all-year,R1,0.16920000000,heatpump,6,2034
13,heat,all-week,early-morning,2026,all-year,R1,0.16920000000,heatpump,6,2034
14,heat,all-week,early-morning,2028,all-year,R1,0.21150000000,heatpump,6,2034
15,heat,all-week,early-morning,2030,all-year,R1,0.54980000000,heatpump,6,2034
16,heat,all-week,early-morning,2032,all-year,R1,0.25370000000,heatpump,6,2034
3,heat,all-week,early-morning,2024,all-year,R2,0.16920000000,heatpump,6,2034
4,heat,all-week,early-morning,2026,all-year,R2,0.16920000000,heatpump,6,2034
5,heat,all-week,early-morning,2028,all-year,R2,0.21150000000,heatpump,6,2034
6,heat,all-week,early-morning,2030,all-year,R2,0.54980000000,heatpump,6,2034
7,heat,all-week,early-morning,2032,all-year,R2,0.25370000000,heatpump,6,2034
12,heat,all-week,early-morning,2024,all-year,R2,0.16920000000,heatpump,6,2034
13,heat,all-week,early-morning,2026,all-year,R2,0.16920000000,heatpump,6,2034
14,heat,all-week,early-morning,2028,all-year,R2,0.21150000000,heatpump,6,2034
15,heat,all-week,early-morning,2030,all-year,R2,0.54980000000,heatpump,6,2034
16,heat,all-week,early-morning,2032,all-year,R2,0.25370000000,heatpump,6,2034
3,heat,all-week,late-afternoon,2024,all-year,R1,0.16920000000,heatpump,7,2034
4,heat,all-week,late-afternoon,2026,all-year,R1,0.16920000000,heatpump,7,2034
5,heat,all-week,late-afternoon,2028,all-year,R1,0.21150000000,heatpump,7,2034
6,heat,all-week,late-afternoon,2030,all-year,R1,0.54980000000,heatpump,7,2034
7,heat,all-week,late-afternoon,2032,all-year,R1,0.25370000000,heatpump,7,2034
12,heat,all-week,late-afternoon,2024,all-year,R1,0.16920000000,heatpump,7,2034
13,heat,all-week,late-afternoon,2026,all-year,R1,0.16920000000,heatpump,7,2034
14,heat,all-week,late-afternoon,2028,all-year,R1,0.21150000000,heatpump,7,2034
15,heat,all-week,late-afternoon,2030,all-year,R1,0.54980000000,heatpump,7,2034
16,heat,all-week,late-afternoon,2032,all-year,R1,0.25370000000,heatpump,7,2034
3,heat,all-week,late-afternoon,2024,all-year,R2,0.16920000000,heatpump,7,2034
4,heat,all-week,late-afternoon,2026,all-year,R2,0.16920000000,heatpump,7,2034
5,heat,all-week,late-afternoon,2028,all-year,R2,0.21150000000,heatpump,7,2034
6,heat,all-week,late-afternoon,2030,all-year,R2,0.54980000000,heatpump,7,2034
7,heat,all-week,late-afternoon,2032,all-year,R2,0.25370000000,heatpump,7,2034
12,heat,all-week,late-afternoon,2024,all-year,R2,0.16920000000,heatpump,7,2034
13,heat,all-week,late-afternoon,2026,all-year,R2,0.16920000000,heatpump,7,2034
14,heat,all-week,late-afternoon,2028,all-year,R2,0.21150000000,heatpump,7,2034
15,heat,all-week,late-afternoon,2030,all-year,R2,0.54980000000,heatpump,7,2034
16,heat,all-week,late-afternoon,2032,all-year,R2,0.25370000000,heatpump,7,2034
4,heat,all-week,night,2026,all-year,R1,0.08510000000,heatpump,0,2036
5,heat,all-week,night,2028,all-year,R1,0.10640000000,heatpump,0,2036
6,heat,all-week,night,2030,all-year,R1,0.27660000000,heatpump,0,2036
7,heat,all-week,night,2032,all-year,R1,0.12760000000,heatpump,0,2036
8,heat,all-week,night,2034,all-year,R1,0.12760000000,heatpump,0,2036
14,heat,all-week,night,2026,all-year,R1,0.08510000000,heatpump,0,2036
15,heat,all-week,night,2028,all-year,R1,0.10640000000,heatpump,0,2036
16,heat,all-week,night,2030,all-year,R1,0.27660000000,heatpump,0,2036
17,heat,all-week,night,2032,all-year,R1,0.12760000000,heatpump,0,2036
18,heat,all-week,night,2034,all-year,R1,0.12760000000,heatpump,0,2036
4,heat,all-week,night,2026,all-year,R2,0.08510000000,heatpump,0,2036
5,heat,all-week,night,2028,all-year,R2,0.10640000000,heatpump,0,2036
6,heat,all-week,night,2030,all-year,R2,0.27660000000,heatpump,0,2036
7,heat,all-week,night,2032,all-year,R2,0.12760000000,heatpump,0,2036
8,heat,all-week,night,2034,all-year,R2,0.12760000000,heatpump,0,2036
14,heat,all-week,night,2026,all-year,R2,0.08510000000,heatpump,0,2036
15,heat,all-week,night,2028,all-year,R2,0.10640000000,heatpump,0,2036
16,heat,all-week,night,2030,all-year,R2,0.27660000000,heatpump,0,2036
17,heat,all-week,night,2032,all-year,R2,0.12760000000,heatpump,0,2036
18,heat,all-week,night,2034,all-year,R2,0.12760000000,heatpump,0,2036
4,heat,all-week,morning,2026,all-year,R1,0.12160000000,heatpump,1,2036
5,heat,all-week,morning,2028,all-year,R1,0.15200000000,heatpump,1,2036
6,heat,all-week,morning,2030,all-year,R1,0.39510000000,heatpump,1,2036
7,heat,all-week,morning,2032,all-year,R1,0.18240000000,heatpump,1,2036
8,heat,all-week,morning,2034,all-year,R1,0.18240000000,heatpump,1,2036
14,heat,all-week,morning,2026,all-year,R1,0.12160000000,heatpump,1,2036
15,heat,all-week,morning,2028,all-year,R1,0.15200000000,heatpump,1,2036
16,heat,all-week,morning,2030,all-year,R1,0.39510000000,heatpump,1,2036
17,heat,all-week,morning,2032,all-year,R1,0.18240000000,heatpump,1,2036
18,heat,all-week,morning,2034,all-year,R1,0.18240000000,heatpump,1,2036
4,heat,all-week,morning,2026,all-year,R2,0.12160000000,heatpump,1,2036
5,heat,all-week,morning,2028,all-year,R2,0.15200000000,heatpump,1,2036
6,heat,all-week,morning,2030,all-year,R2,0.39510000000,heatpump,1,2036
7,heat,all-week,morning,2032,all-year,R2,0.18240000000,heatpump,1,2036
8,heat,all-week,morning,2034,all-year,R2,0.18240000000,heatpump,1,2036
14,heat,all-week,morning,2026,all-year,R2,0.12160000000,heatpump,1,2036
15,heat,all-week,morning,2028,all-year,R2,0.15200000000,heatpump,1,2036
16,heat,all-week,morning,2030,all-year,R2,0.39510000000,heatpump,1,2036
17,heat,all-week,morning,2032,all-year,R2,0.18240000000,heatpump,1,2036
18,heat,all-week,morning,2034,all-year,R2,0.18240000000,heatpump,1,2036
4,heat,all-week,mid-afternoon,2026,all-year,R1,0.08510000000,heatpump,2,2036
5,heat,all-week,mid-afternoon,2028,all-year,R1,0.10640000000,heatpump,2,2036
6,heat,all-week,mid-afternoon,2030,all-year,R1,0.27660000000,heatpump,2,2036
7,heat,all-week,mid-afternoon,2032,all-year,R1,0.12760000000,heatpump,2,2036
8,heat,all-week,mid-afternoon,2034,all-year,R1,0.12760000000,heatpump,2,2036
14,heat,all-week,mid-afternoon,2026,all-year,R1,0.08510000000,heatpump,2,2036
15,heat,all-week,mid-afternoon,2028,all-year,R1,0.10640000000,heatpump,2,2036
16,heat,all-week,mid-afternoon,2030,all-year,R1,0.27660000000,heatpump,2,2036
17,heat,all-week,mid-afternoon,2032,all-year,R1,0.12760000000,heatpump,2,2036
18,heat,all-week,mid-afternoon,2034,all-year,R1,0.12760000000,heatpump,2,2036
4,heat,all-week,mid-afternoon,2026,all-year,R2,0.08510000000,heatpump,2,2036
5,heat,all-week,mid-afternoon,2028,all-year,R2,0.10640000000,heatpump,2,2036
6,heat,all-week,mid-afternoon,2030,all-year,R2,0.27660000000,heatpump,2,2036
7,heat,all-week,mid-afternoon,2032,all-year,R2,0.12760000000,heatpump,2,2036
8,heat,all-week,mid-afternoon,2034,all-year,R2,0.12760000000,heatpump,2,2036
14,heat,all-week,mid-afternoon,2026,all-year,R2,0.08510000000,heatpump,2,2036
15,heat,all-week,mid-afternoon,2028,all-year,R2,0.10640000000,heatpump,2,2036
16,heat,all-week,mid-afternoon,2030,all-year,R2,0.27660000000,heatpump,2,2036
17,heat,all-week,mid-afternoon,2032,all-year,R2,0.12760000000,heatpump,2,2036
18,heat,all-week,mid-afternoon,2034,all-year,R2,0.12760000000,heatpump,2,2036
4,heat,all-week,early-peak,2026,all-year,R1,0.12160000000,heatpump,3,2036
5,heat,all-week,early-peak,2028,all-year,R1,0.15200000000,heatpump,3,2036
6,heat,all-week,early-peak,2030,all-year,R1,0.39510000000,heatpump,3,2036
7,heat,all-week,early-peak,2032,all-year,R1,0.18240000000,heatpump,3,2036
8,heat,all-week,early-peak,2034,all-year,R1,0.18240000000,heatpump,3,2036
14,heat,all-week,early-peak,2026,all-year,R1,0.12160000000,heatpump,3,2036
15,heat,all-week,early-peak,2028,all-year,R1,0.15200000000,heatpump,3,2036
16,heat,all-week,early-peak,2030,all-year,R1,0.39510000000,heatpump,3,2036
17,heat,all-week,early-peak,2032,all-year,R1,0.18240000000,heatpump,3,2036
18,heat,all-week,early-peak,2034,all-year,R1,0.18240000000,heatpump,3,2036
4,heat,all-week,early-peak,2026,all-year,R2,0.12160000000,heatpump,3,2036
5,heat,all-week,early-peak,2028,all-year,R2,0.15200000000,heatpump,3,2036
6,heat,all-week,early-peak,2030,all-year,R2,0.39510000000,heatpump,3,2036
7,heat,all-week,early-peak,2032,all-year,R2,0.18240000000,heatpump,3,2036
8,heat,all-week,early-peak,2034,all-year,R2,0.18240000000,heatpump,3,2036
14,heat,all-week,early-peak,2026,all-year,R2,0.12160000000,heatpump,3,2036
15,heat,all-week,early-peak,2028,all-year,R2,0.15200000000,heatpump,3,2036
16,heat,all-week,early-peak,2030,all-year,R2,0.39510000000,heatpump,3,2036
17,heat,all-week,early-peak,2032,all-year,R2,0.18240000000,heatpump,3,2036
18,heat,all-week,early-peak,2034,all-year,R2,0.18240000000,heatpump,3,2036
4,heat,all-week,late-peak,2026,all-year,R1,0.25530000000,heatpump,4,2036
5,heat,all-week,late-peak,2028,all-year,R1,0.31910000000,heatpump,4,2036
6,heat,all-week,late-peak,2030,all-year,R1,0.82970000000,heatpump,4,2036
7,heat,all-week,late-peak,2032,all-year,R1,0.38290000000,heatpump,4,2036
8,heat,all-week,late-peak,2034,all-year,R1,0.38290000000,heatpump,4,2036
14,heat,all-week,late-peak,2026,all-year,R1,0.25530000000,heatpump,4,2036
15,heat,all-week,late-peak,2028,all-year,R1,0.31910000000,heatpump,4,2036
16,heat,all-week,late-peak,2030,all-year,R1,0.82970000000,heatpump,4,2036
17,heat,all-week,late-peak,2032,all-year,R1,0.38290000000,heatpump,4,2036
18,heat,all-week,late-peak,2034,all-year,R1,0.38290000000,heatpump,4,2036
4,heat,all-week,late-peak,2026,all-year,R2,0.25530000000,heatpump,4,2036
5,heat,all-week,late-peak,2028,all-year,R2,0.31910000000,heatpump,4,2036
6,heat,all-week,late-peak,2030,all-year,R2,0.82970000000,heatpump,4,2036
7,heat,all-week,late-peak,2032,all-year,R2,0.38290000000,heatpump,4,2036
8,heat,all-week,late-peak,2034,all-year,R2,0.38290000000,heatpump,4,2036
14,heat,all-week,late-peak,2026,all-year,R2,0.25530000000,heatpump,4,2036
15,heat,all-week,late-peak,2028,all-year,R2,0.31910000000,heatpump,4,2036
16,heat,all-week,late-peak,2030,all-year,R2,0.82970000000,heatpump,4,2036
17,heat,all-week,late-peak,2032,all-year,R2,0.38290000000,heatpump,4,2036
18,heat,all-week,late-peak,2034,all-year,R2,0.38290000000,heatpump,4,2036
4,heat,all-week,evening,2026,all-year,R1,0.17020000000,heatpump,5,2036
5,heat,all-week,evening,2028,all-year,R1,0.21270000000,heatpump,5,2036
6,heat,all-week,evening,2030,all-year,R1,0.55310000000,heatpump,5,2036
7,heat,all-week,evening,2032,all-year,R1,0.25530000000,heatpump,5,2036
8,heat,all-week,evening,2034,all-year,R1,0.25530000000,heatpump,5,2036
14,heat,all-week,evening,2026,all-year,R1,0.17020000000,heatpump,5,2036
15,heat,all-week,evening,2028,all-year,R1,0.21270000000,heatpump,5,2036
16,heat,all-week,evening,2030,all-year,R1,0.55310000000,heatpump,5,2036
17,heat,all-week,evening,2032,all-year,R1,0.25530000000,heatpump,5,2036
18,heat,all-week,evening,2034,all-year,R1,0.25530000000,heatpump,5,2036
4,heat,all-week,evening,2026,all-year,R2,0.17020000000,heatpump,5,2036
5,heat,all-week,evening,2028,all-year,R2,0.21270000000,heatpump,5,2036
6,heat,all-week,evening,2030,all-year,R2,0.55310000000,heatpump,5,2036
7,heat,all-week,evening,2032,all-year,R2,0.25530000000,heatpump,5,2036
8,heat,all-week,evening,2034,all-year,R2,0.25530000000,heatpump,5,2036
14,heat,all-week,evening,2026,all-year,R2,0.17020000000,heatpump,5,2036
15,heat,all-week,evening,2028,all-year,R2,0.21270000000,heatpump,5,2036
16,heat,all-week,evening,2030,all-year,R2,0.55310000000,heatpump,5,2036
17,heat,all-week,evening,2032,all-year,R2,0.25530000000,heatpump,5,2036
18,heat,all-week,evening,2034,all-year,R2,0.25530000000,heatpump,5,2036
4,heat,all-week,early-morning,2026,all-year,R1,0.17020000000,heatpump,6,2036
5,heat,all-week,early-morning,2028,all-year,R1,0.21270000000,heatpump,6,2036
6,heat,all-week,early-morning,2030,all-year,R1,0.55310000000,heatpump,6,2036
7,heat,all-week,early-morning,2032,all-year,R1,0.25530000000,heatpump,6,2036
8,heat,all-week,early-morning,2034,all-year,R1,0.25530000000,heatpump,6,2036
14,heat,all-week,early-morning,2026,all-year,R1,0.17020000000,heatpump,6,2036
15,heat,all-week,early-morning,2028,all-year,R1,0.21270000000,heatpump,6,2036
16,heat,all-week,early-morning,2030,all-year,R1,0.55310000000,heatpump,6,2036
17,heat,all-week,early-morning,2032,all-year,R1,0.25530000000,heatpump,6,2036
18,heat,all-week,early-morning,2034,all-year,R1,0.25530000000,heatpump,6,2036
4,heat,all-week,early-morning,2026,all-year,R2,0.17020000000,heatpump,6,2036
5,heat,all-week,early-morning,2028,all-year,R2,0.21270000000,heatpump,6,2036
6,heat,all-week,early-morning,2030,all-year,R2,0.55310000000,heatpump,6,2036
7,heat,all-week,early-morning,2032,all-year,R2,0.25530000000,heatpump,6,2036
8,heat,all-week,early-morning,2034,all-year,R2,0.25530000000,heatpump,6,2036
14,heat,all-week,early-morning,2026,all-year,R2,0.17020000000,heatpump,6,2036
15,heat,all-week,early-morning,2028,all-year,R2,0.21270000000,heatpump,6,2036
16,heat,all-week,early-morning,2030,all-year,R2,0.55310000000,heatpump,6,2036
17,heat,all-week,early-morning,2032,all-year,R2,0.25530000000,heatpump,6,2036
18,heat,all-week,early-morning,2034,all-year,R2,0.25530000000,heatpump,6,2036
4,heat,all-week,late-afternoon,2026,all-year,R1,0.17020000000,heatpump,7,2036
5,heat,all-week,late-afternoon,2028,all-year,R1,0.21270000000,heatpump,7,2036
6,heat,all-week,late-afternoon,2030,all-year,R1,0.55310000000,heatpump,7,2036
7,heat,all-week,late-afternoon,2032,all-year,R1,0.25530000000,heatpump,7,2036
8,heat,all-week,late-afternoon,2034,all-year,R1,0.25530000000,heatpump,7,2036
14,heat,all-week,late-afternoon,2026,all-year,R1,0.17020000000,heatpump,7,2036
15,heat,all-week,late-afternoon,2028,all-year,R1,0.21270000000,heatpump,7,2036
16,heat,all-week,late-afternoon,2030,all-year,R1,0.55310000000,heatpump,7,2036
17,heat,all-week,late-afternoon,2032,all-year,R1,0.25530000000,heatpump,7,2036
18,heat,all-week,late-afternoon,2034,all-year,R1,0.25530000000,heatpump,7,2036
4,heat,all-week,late-afternoon,2026,all-year,R2,0.17020000000,heatpump,7,2036
5,heat,all-week,late-afternoon,2028,all-year,R2,0.21270000000,heatpump,7,2036
6,heat,all-week,late-afternoon,2030,all-year,R2,0.55310000000,heatpump,7,2036
7,heat,all-week,late-afternoon,2032,all-year,R2,0.25530000000,heatpump,7,2036
8,heat,all-week,late-afternoon,2034,all-year,R2,0.25530000000,heatpump,7,2036
14,heat,all-week,late-afternoon,2026,all-year,R2,0.17020000000,heatpump,7,2036
15,heat,all-week,late-afternoon,2028,all-year,R2,0.21270000000,heatpump,7,2036
16,heat,all-week,late-afternoon,2030,all-year,R2,0.55310000000,heatpump,7,2036
17,heat,all-week,late-afternoon,2032,all-year,R2,0.25530000000,heatpump,7,2036
18,heat,all-week,late-afternoon,2034,all-year,R2,0.25530000000,heatpump,7,2036
5,heat,all-week,night,2028,all-year,R1,0.10690000000,heatpump,0,2038
6,heat,all-week,night,2030,all-year,R1,0.27810000000,heatpump,0,2038
7,heat,all-week,night,2032,all-year,R1,0.12830000000,heatpump,0,2038
8,heat,all-week,night,2034,all-year,R1,0.12830000000,heatpump,0,2038
9,heat,all-week,night,2036,all-year,R1,0.12830000000,heatpump,0,2038
16,heat,all-week,night,2028,all-year,R1,0.10690000000,heatpump,0,2038
17,heat,all-week,night,2030,all-year,R1,0.27810000000,heatpump,0,2038
18,heat,all-week,night,2032,all-year,R1,0.12830000000,heatpump,0,2038
19,heat,all-week,night,2034,all-year,R1,0.12830000000,heatpump,0,2038
20,heat,all-week,night,2036,all-year,R1,0.12830000000,heatpump,0,2038
5,heat,all-week,night,2028,all-year,R2,0.10690000000,heatpump,0,2038
6,heat,all-week,night,2030,all-year,R2,0.27810000000,heatpump,0,2038
7,heat,all-week,night,2032,all-year,R2,0.12830000000,heatpump,0,2038
8,heat,all-week,night,2034,all-year,R2,0.12830000000,heatpump,0,2038
9,heat,all-week,night,2036,all-year,R2,0.12830000000,heatpump,0,2038
16,heat,all-week,night,2028,all-year,R2,0.10690000000,heatpump,0,2038
17,heat,all-week,night,2030,all-year,R2,0.27810000000,heatpump,0,2038
18,heat,all-week,night,2032,all-year,R2,0.12830000000,heatpump,0,2038
19,heat,all-week,night,2034,all-year,R2,0.12830000000,heatpump,0,2038
20,heat,all-week,night,2036,all-year,R2,0.12830000000,heatpump,0,2038
5,heat,all-week,morning,2028,all-year,R1,0.15280000000,heatpump,1,2038
6,heat,all-week,morning,2030,all-year,R1,0.39720000000,heatpump,1,2038
7,heat,all-week,morning,2032,all-year,R1,0.18330000000,heatpump,1,2038
8,heat,all-week,morning,2034,all-year,R1,0.18330000000,heatpump,1,2038
9,heat,all-week,morning,2036,all-year,R1,0.18330000000,heatpump,1,2038
16,heat,all-week,morning,2028,all-year,R1,0.15280000000,heatpump,1,2038
17,heat,all-week,morning,2030,all-year,R1,0.39720000000,heatpump,1,2038
18,heat,all-week,morning,2032,all-year,R1,0.18330000000,heatpump,1,2038
19,heat,all-week,morning,2034,all-year,R1,0.18330000000,heatpump,1,2038
20,heat,all-week,morning,2036,all-year,R1,0.18330000000,heatpump,1,2038
5,heat,all-week,morning,2028,all-year,R2,0.15280000000,heatpump,1,2038
6,heat,all-week,morning,2030,all-year,R2,0.39720000000,heatpump,1,2038
7,heat,all-week,morning,2032,all-year,R2,0.18330000000,heatpump,1,2038
8,heat,all-week,morning,2034,all-year,R2,0.18330000000,heatpump,1,2038
9,heat,all-week,morning,2036,all-year,R2,0.18330000000,heatpump,1,2038
16,heat,all-week,morning,2028,all-year,R2,0.15280000000,heatpump,1,2038
17,heat,all-week,morning,2030,all-year,R2,0.39720000000,heatpump,1,2038
18,heat,all-week,morning,2032,all-year,R2,0.18330000000,heatpump,1,2038
19,heat,all-week,morning,2034,all-year,R2,0.18330000000,heatpump,1,2038
20,heat,all-week,morning,2036,all-year,R2,0.18330000000,heatpump,1,2038
5,heat,all-week,mid-afternoon,2028,all-year,R1,0.10690000000,heatpump,2,2038
6,heat,all-week,mid-afternoon,2030,all-year,R1,0.27810000000,heatpump,2,2038
7,heat,all-week,mid-afternoon,2032,all-year,R1,0.12830000000,heatpump,2,2038
8,heat,all-week,mid-afternoon,2034,all-year,R1,0.12830000000,heatpump,2,2038
9,heat,all-week,mid-afternoon,2036,all-year,R1,0.12830000000,heatpump,2,2038
16,heat,all-week,mid-afternoon,2028,all-year,R1,0.10690000000,heatpump,2,2038
17,heat,all-week,mid-afternoon,2030,all-year,R1,0.27810000000,heatpump,2,2038
18,heat,all-week,mid-afternoon,2032,all-year,R1,0.12830000000,heatpump,2,2038
19,heat,all-week,mid-afternoon,2034,all-year,R1,0.12830000000,heatpump,2,2038
20,heat,all-week,mid-afternoon,2036,all-year,R1,0.12830000000,heatpump,2,2038
5,heat,all-week,mid-afternoon,2028,all-year,R2,0.10690000000,heatpump,2,2038
6,heat,all-week,mid-afternoon,2030,all-year,R2,0.27810000000,heatpump,2,2038
7,heat,all-week,mid-afternoon,2032,all-year,R2,0.12830000000,heatpump,2,2038
8,heat,all-week,mid-afternoon,2034,all-year,R2,0.12830000000,heatpump,2,2038
9,heat,all-week,mid-afternoon,2036,all-year,R2,0.12830000000,heatpump,2,2038
16,heat,all-week,mid-afternoon,2028,all-year,R2,0.10690000000,heatpump,2,2038
17,heat,all-week,mid-afternoon,2030,all-year,R2,0.27810000000,heatpump,2,2038
18,heat,all-week,mid-afternoon,2032,all-year,R2,0.12830000000,heatpump,2,2038
19,heat,all-week,mid-afternoon,2034,all-year,R2,0.12830000000,heatpump,2,2038
20,heat,all-week,mid-afternoon,2036,all-year,R2,0.12830000000,heatpump,2,2038
5,heat,all-week,early-peak,2028,all-year,R1,0.15280000000,heatpump,3,2038
6,heat,all-week,early-peak,2030,all-year,R1,0.39720000000,heatpump,3,2038
7,heat,all-week,early-peak,2032,all-year,R1,0.18330000000,heatpump,3,2038
8,heat,all-week,early-peak,2034,all-year,R1,0.18330000000,heatpump,3,2038
