,timeslice,region,technology,year,agent,category,sector,EAC
553,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A3,retrofit,residential,7.20117640442
554,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A3,retrofit,residential,8.96643847883
555,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A3,retrofit,residential,10.32816854194
556,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A3,retrofit,residential,5.79701582403
557,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A3,retrofit,residential,7.20117640442
558,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A3,retrofit,residential,8.96643847883
559,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A3,retrofit,residential,10.32816854194
560,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A3,retrofit,residential,21.22608235830
561,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A3,retrofit,residential,15.98510205888
562,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A3,retrofit,residential,12.54515563006
563,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A3,retrofit,residential,12.97951734984
564,"('all-year', 'all-week', 'night')",R1,gasCCGT,2060,A1,retrofit,power,0.00000000000
565,"('all-year', 'all-week', 'night')",R1,windturbine,2060,A1,retrofit,power,0.00000000000
566,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2060,A1,retrofit,power,0.00000000000
567,"('all-year', 'all-week', 'morning')",R1,windturbine,2060,A1,retrofit,power,0.00000000000
568,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2060,A1,retrofit,power,0.00000000000
569,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2060,A1,retrofit,power,0.00000000000
570,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2060,A1,retrofit,power,0.00000000000
571,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2060,A1,retrofit,power,0.00000000000
572,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2060,A1,retrofit,power,0.00000000000
573,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2060,A1,retrofit,power,0.00000000000
574,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2060,A1,retrofit,power,0.00000000000
575,"('all-year', 'all-week', 'evening')",R1,windturbine,2060,A1,retrofit,power,0.00000000000
576,"('all-year', 'all-week', 'night')",R1,gassupply1,2060,A1,retrofit,gas,128.42227667764
577,"('all-year', 'all-week', 'night')",R1,gassupply2,2060,A1,retrofit,gas,231.05575118330
578,"('all-year', 'all-week', 'night')",R1,gassupply3,2060,A1,retrofit,gas,333.68922565193
579,"('all-year', 'all-week', 'morning')",R1,gassupply1,2060,A1,retrofit,gas,189.86902128075
580,"('all-year', 'all-week', 'morning')",R1,gassupply2,2060,A1,retrofit,gas,343.81923303924
581,"('all-year', 'all-week', 'morning')",R1,gassupply3,2060,A1,retrofit,gas,497.76944474218
582,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2060,A1,retrofit,gas,128.42227667764
583,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2060,A1,retrofit,gas,231.05575118330
584,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2060,A1,retrofit,gas,333.68922565193
585,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2060,A1,retrofit,gas,189.86902128075
586,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2060,A1,retrofit,gas,343.81923303924
587,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2060,A1,retrofit,gas,497.76944474218
588,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2060,A1,retrofit,gas,350.13684457426
589,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2060,A1,retrofit,gas,658.03726809125
590,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2060,A1,retrofit,gas,965.93769149712
591,"('all-year', 'all-week', 'evening')",R1,gassupply1,2060,A1,retrofit,gas,248.02674388527
592,"('all-year', 'all-week', 'evening')",R1,gassupply2,2060,A1,retrofit,gas,453.29369289660
593,"('all-year', 'all-week', 'evening')",R1,gassupply3,2060,A1,retrofit,gas,658.56064183384
