,timeslice,region,technology,year,agent,category,sector,LCOE
276,"('all-year', 'all-week', 'night')",R1,gasboiler,2040,A2,retrofit,residential,14.05670587403
277,"('all-year', 'all-week', 'night')",R1,heatpump,2040,A2,retrofit,residential,17.26255070327
278,"('all-year', 'all-week', 'morning')",R1,gasboiler,2040,A2,retrofit,residential,15.19028244157
279,"('all-year', 'all-week', 'morning')",R1,heatpump,2040,A2,retrofit,residential,17.38819116211
280,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2040,A2,retrofit,residential,14.05670587403
281,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2040,A2,retrofit,residential,17.26255070327
282,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2040,A2,retrofit,residential,15.19028244157
283,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2040,A2,retrofit,residential,17.38819116211
284,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2040,A2,retrofit,residential,21.27400233106
285,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2040,A2,retrofit,residential,18.06664963377
286,"('all-year', 'all-week', 'evening')",R1,gasboiler,2040,A2,retrofit,residential,16.77102404026
287,"('all-year', 'all-week', 'evening')",R1,heatpump,2040,A2,retrofit,residential,17.56408780276
288,"('all-year', 'all-week', 'night')",R1,gasboiler,2040,A3,retrofit,residential,14.05670587403
289,"('all-year', 'all-week', 'night')",R1,heatpump,2040,A3,retrofit,residential,17.26255070327
290,"('all-year', 'all-week', 'morning')",R1,gasboiler,2040,A3,retrofit,residential,15.19028244157
291,"('all-year', 'all-week', 'morning')",R1,heatpump,2040,A3,retrofit,residential,17.38819116211
292,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2040,A3,retrofit,residential,14.05670587403
293,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2040,A3,retrofit,residential,17.26255070327
294,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2040,A3,retrofit,residential,15.19028244157
295,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2040,A3,retrofit,residential,17.38819116211
296,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2040,A3,retrofit,residential,21.27400233106
297,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2040,A3,retrofit,residential,18.06664963377
298,"('all-year', 'all-week', 'evening')",R1,gasboiler,2040,A3,retrofit,residential,16.77102404026
299,"('all-year', 'all-week', 'evening')",R1,heatpump,2040,A3,retrofit,residential,17.56408780276
300,"('all-year', 'all-week', 'night')",R1,gasCCGT,2040,A1,retrofit,power,24.47117113586
301,"('all-year', 'all-week', 'night')",R1,windturbine,2040,A1,retrofit,power,21.40572936318
302,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2040,A1,retrofit,power,26.10313050464
303,"('all-year', 'all-week', 'morning')",R1,windturbine,2040,A1,retrofit,power,21.40572936318
304,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2040,A1,retrofit,power,24.47117113586
305,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2040,A1,retrofit,power,21.40572936318
306,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2040,A1,retrofit,power,26.10313050464
307,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2040,A1,retrofit,power,21.40572936318
308,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2040,A1,retrofit,power,34.86158931107
309,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2040,A1,retrofit,power,21.40572936318
310,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2040,A1,retrofit,power,28.37885332344
311,"('all-year', 'all-week', 'evening')",R1,windturbine,2040,A1,retrofit,power,21.40572936318
312,"('all-year', 'all-week', 'night')",R1,gassupply1,2040,A1,retrofit,gas,74.67758375274
313,"('all-year', 'all-week', 'night')",R1,gassupply2,2040,A1,retrofit,gas,133.66233921577
314,"('all-year', 'all-week', 'night')",R1,gassupply3,2040,A1,retrofit,gas,192.64709465750
315,"('all-year', 'all-week', 'morning')",R1,gassupply1,2040,A1,retrofit,gas,74.67758375274
316,"('all-year', 'all-week', 'morning')",R1,gassupply2,2040,A1,retrofit,gas,133.66233921577
317,"('all-year', 'all-week', 'morning')",R1,gassupply3,2040,A1,retrofit,gas,192.64709465750
318,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2040,A1,retrofit,gas,74.67758375274
319,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2040,A1,retrofit,gas,133.66233921577
320,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2040,A1,retrofit,gas,192.64709465750
321,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2040,A1,retrofit,gas,74.67758375274
322,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2040,A1,retrofit,gas,133.66233921577
323,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2040,A1,retrofit,gas,192.64709465750
324,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2040,A1,retrofit,gas,74.67758375274
325,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2040,A1,retrofit,gas,133.66233921577
326,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2040,A1,retrofit,gas,192.64709465750
327,"('all-year', 'all-week', 'evening')",R1,gassupply1,2040,A1,retrofit,gas,74.67758375274
328,"('all-year', 'all-week', 'evening')",R1,gassupply2,2040,A1,retrofit,gas,133.66233921577
329,"('all-year', 'all-week', 'evening')",R1,gassupply3,2040,A1,retrofit,gas,192.64709465750
330,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A1,retrofit,residential,14.05670587403
331,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A1,retrofit,residential,17.26255069948
332,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A1,retrofit,residential,15.19028244157
333,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A1,retrofit,residential,17.38819115615
334,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A1,retrofit,residential,14.05670587403
335,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A1,retrofit,residential,17.26255069948
336,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A1,retrofit,residential,15.19028244157
337,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A1,retrofit,residential,17.38819115615
338,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A1,retrofit,residential,21.27400233106
339,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A1,retrofit,residential,18.06664961746
340,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A1,retrofit,residential,16.77102404026
341,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A1,retrofit,residential,17.56408779415
342,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A2,retrofit,residential,14.05670587403
343,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A2,retrofit,residential,17.26255069948
344,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A2,retrofit,residential,15.19028244157
345,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A2,retrofit,residential,17.38819115615
346,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A2,retrofit,residential,14.05670587403
347,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A2,retrofit,residential,17.26255069948
348,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A2,retrofit,residential,15.19028244157
349,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A2,retrofit,residential,17.38819115615
350,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A2,retrofit,residential,21.27400233106
351,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A2,retrofit,residential,18.06664961746
352,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A2,retrofit,residential,16.77102404026
353,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A2,retrofit,residential,17.56408779415
354,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A3,retrofit,residential,14.05670587403
355,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A3,retrofit,residential,17.26255069948
356,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A3,retrofit,residential,15.19028244157
357,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A3,retrofit,residential,17.38819115615
358,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A3,retrofit,residential,14.05670587403
359,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A3,retrofit,residential,17.26255069948
360,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A3,retrofit,residential,15.19028244157
361,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A3,retrofit,residential,17.38819115615
362,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A3,retrofit,residential,21.27400233106
363,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A3,retrofit,residential,18.06664961746
364,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A3,retrofit,residential,16.77102404026
365,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A3,retrofit,residential,17.56408779415
366,"('all-year', 'all-week', 'night')",R1,gasCCGT,2045,A1,retrofit,power,24.47117113586
367,"('all-year', 'all-week', 'night')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
368,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2045,A1,retrofit,power,26.10313050464
369,"('all-year', 'all-week', 'morning')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
370,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2045,A1,retrofit,power,24.47117113586
371,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
372,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2045,A1,retrofit,power,26.10313050464
373,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
374,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2045,A1,retrofit,power,34.86158931107
375,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
376,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2045,A1,retrofit,power,28.37885332344
377,"('all-year', 'all-week', 'evening')",R1,windturbine,2045,A1,retrofit,power,21.40572936318
378,"('all-year', 'all-week', 'night')",R1,gassupply1,2045,A1,retrofit,gas,74.67758375274
379,"('all-year', 'all-week', 'night')",R1,gassupply2,2045,A1,retrofit,gas,133.66233921577
380,"('all-year', 'all-week', 'night')",R1,gassupply3,2045,A1,retrofit,gas,192.64709465750
381,"('all-year', 'all-week', 'morning')",R1,gassupply1,2045,A1,retrofit,gas,74.67758375274
382,"('all-year', 'all-week', 'morning')",R1,gassupply2,2045,A1,retrofit,gas,133.66233921577
383,"('all-year', 'all-week', 'morning')",R1,gassupply3,2045,A1,retrofit,gas,192.64709465750
384,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2045,A1,retrofit,gas,74.67758375274
385,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2045,A1,retrofit,gas,133.66233921577
386,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2045,A1,retrofit,gas,192.64709465750
387,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2045,A1,retrofit,gas,74.67758375274
388,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2045,A1,retrofit,gas,133.66233921577
389,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2045,A1,retrofit,gas,192.64709465750
390,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2045,A1,retrofit,gas,74.67758375274
391,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2045,A1,retrofit,gas,133.66233921577
392,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2045,A1,retrofit,gas,192.64709465750
393,"('all-year', 'all-week', 'evening')",R1,gassupply1,2045,A1,retrofit,gas,74.67758375274
394,"('all-year', 'all-week', 'evening')",R1,gassupply2,2045,A1,retrofit,gas,133.66233921577
395,"('all-year', 'all-week', 'evening')",R1,gassupply3,2045,A1,retrofit,gas,192.64709465750
396,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A1,retrofit,residential,14.05670587403
397,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A1,retrofit,residential,17.26255069948
398,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A1,retrofit,residential,15.19028244157
399,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A1,retrofit,residential,17.38819115615
400,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A1,retrofit,residential,14.05670587403
401,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A1,retrofit,residential,17.26255069948
402,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A1,retrofit,residential,15.19028244157
403,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A1,retrofit,residential,17.38819115615
404,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A1,retrofit,residential,21.27400233106
405,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A1,retrofit,residential,18.06664961746
406,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A1,retrofit,residential,16.77102404026
407,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A1,retrofit,residential,17.56408779415
408,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A2,retrofit,residential,14.05670587403
409,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A2,retrofit,residential,17.26255069948
410,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A2,retrofit,residential,15.19028244157
411,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A2,retrofit,residential,17.38819115615
412,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A2,retrofit,residential,14.05670587403
413,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A2,retrofit,residential,17.26255069948
414,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A2,retrofit,residential,15.19028244157
415,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A2,retrofit,residential,17.38819115615
416,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A2,retrofit,residential,21.27400233106
417,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A2,retrofit,residential,18.06664961746
418,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A2,retrofit,residential,16.77102404026
419,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A2,retrofit,residential,17.56408779415
420,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A3,retrofit,residential,14.05670587403
421,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A3,retrofit,residential,17.26255069948
422,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A3,retrofit,residential,15.19028244157
423,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A3,retrofit,residential,17.38819115615
424,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A3,retrofit,residential,14.05670587403
425,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A3,retrofit,residential,17.26255069948
426,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A3,retrofit,residential,15.19028244157
427,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A3,retrofit,residential,17.38819115615
428,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A3,retrofit,residential,21.27400233106
429,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A3,retrofit,residential,18.06664961746
430,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A3,retrofit,residential,16.77102404026
431,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A3,retrofit,residential,17.56408779415
432,"('all-year', 'all-week', 'night')",R1,gasCCGT,2050,A1,retrofit,power,24.47117113586
433,"('all-year', 'all-week', 'night')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
434,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2050,A1,retrofit,power,26.10313050464
435,"('all-year', 'all-week', 'morning')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
436,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2050,A1,retrofit,power,24.47117113586
437,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
438,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2050,A1,retrofit,power,26.10313050464
439,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
440,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2050,A1,retrofit,power,34.86158931107
441,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
442,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2050,A1,retrofit,power,28.37885332344
443,"('all-year', 'all-week', 'evening')",R1,windturbine,2050,A1,retrofit,power,21.40572936318
444,"('all-year', 'all-week', 'night')",R1,gassupply1,2050,A1,retrofit,gas,74.67758375274
445,"('all-year', 'all-week', 'night')",R1,gassupply2,2050,A1,retrofit,gas,133.66233921577
446,"('all-year', 'all-week', 'night')",R1,gassupply3,2050,A1,retrofit,gas,192.64709465750
447,"('all-year', 'all-week', 'morning')",R1,gassupply1,2050,A1,retrofit,gas,74.67758375274
448,"('all-year', 'all-week', 'morning')",R1,gassupply2,2050,A1,retrofit,gas,133.66233921577
449,"('all-year', 'all-week', 'morning')",R1,gassupply3,2050,A1,retrofit,gas,192.64709465750
450,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2050,A1,retrofit,gas,74.67758375274
451,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2050,A1,retrofit,gas,133.66233921577
452,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2050,A1,retrofit,gas,192.64709465750
453,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2050,A1,retrofit,gas,74.67758375274
454,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2050,A1,retrofit,gas,133.66233921577
455,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2050,A1,retrofit,gas,192.64709465750
456,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2050,A1,retrofit,gas,74.67758375274
457,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2050,A1,retrofit,gas,133.66233921577
458,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2050,A1,retrofit,gas,192.64709465750
459,"('all-year', 'all-week', 'evening')",R1,gassupply1,2050,A1,retrofit,gas,74.67758375274
460,"('all-year', 'all-week', 'evening')",R1,gassupply2,2050,A1,retrofit,gas,133.66233921577
461,"('all-year', 'all-week', 'evening')",R1,gassupply3,2050,A1,retrofit,gas,192.64709465750
462,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A1,retrofit,residential,14.05670587403
463,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A1,retrofit,residential,17.26255069948
464,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A1,retrofit,residential,15.19028244157
465,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A1,retrofit,residential,17.38819115615
466,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A1,retrofit,residential,14.05670587403
467,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A1,retrofit,residential,17.26255069948
468,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A1,retrofit,residential,15.19028244157
469,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A1,retrofit,residential,17.38819115615
470,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A1,retrofit,residential,21.27400233106
471,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A1,retrofit,residential,18.06664961746
472,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A1,retrofit,residential,16.77102404026
473,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A1,retrofit,residential,17.56408779415
474,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A2,retrofit,residential,14.05670587403
475,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A2,retrofit,residential,17.26255069948
476,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A2,retrofit,residential,15.19028244157
477,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A2,retrofit,residential,17.38819115615
478,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A2,retrofit,residential,14.05670587403
479,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A2,retrofit,residential,17.26255069948
480,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A2,retrofit,residential,15.19028244157
481,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A2,retrofit,residential,17.38819115615
482,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A2,retrofit,residential,21.27400233106
483,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A2,retrofit,residential,18.06664961746
484,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A2,retrofit,residential,16.77102404026
485,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A2,retrofit,residential,17.56408779415
486,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A3,retrofit,residential,14.05670587403
487,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A3,retrofit,residential,17.26255069948
488,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A3,retrofit,residential,15.19028244157
489,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A3,retrofit,residential,17.38819115615
490,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A3,retrofit,residential,14.05670587403
491,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A3,retrofit,residential,17.26255069948
492,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A3,retrofit,residential,15.19028244157
493,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A3,retrofit,residential,17.38819115615
494,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A3,retrofit,residential,21.27400233106
495,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A3,retrofit,residential,18.06664961746
496,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A3,retrofit,residential,16.77102404026
497,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A3,retrofit,residential,17.56408779415
498,"('all-year', 'all-week', 'night')",R1,gasCCGT,2055,A1,retrofit,power,24.47117113586
499,"('all-year', 'all-week', 'night')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
500,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2055,A1,retrofit,power,26.10313050464
501,"('all-year', 'all-week', 'morning')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
502,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2055,A1,retrofit,power,24.47117113586
503,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
504,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2055,A1,retrofit,power,26.10313050464
505,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
506,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2055,A1,retrofit,power,34.86158931107
507,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
508,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2055,A1,retrofit,power,28.37885332344
509,"('all-year', 'all-week', 'evening')",R1,windturbine,2055,A1,retrofit,power,21.40572936318
510,"('all-year', 'all-week', 'night')",R1,gassupply1,2055,A1,retrofit,gas,74.67758375274
511,"('all-year', 'all-week', 'night')",R1,gassupply2,2055,A1,retrofit,gas,133.66233921577
512,"('all-year', 'all-week', 'night')",R1,gassupply3,2055,A1,retrofit,gas,192.64709465750
513,"('all-year', 'all-week', 'morning')",R1,gassupply1,2055,A1,retrofit,gas,74.67758375274
514,"('all-year', 'all-week', 'morning')",R1,gassupply2,2055,A1,retrofit,gas,133.66233921577
515,"('all-year', 'all-week', 'morning')",R1,gassupply3,2055,A1,retrofit,gas,192.64709465750
516,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2055,A1,retrofit,gas,74.67758375274
517,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2055,A1,retrofit,gas,133.66233921577
518,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2055,A1,retrofit,gas,192.64709465750
519,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2055,A1,retrofit,gas,74.67758375274
520,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2055,A1,retrofit,gas,133.66233921577
521,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2055,A1,retrofit,gas,192.64709465750
522,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2055,A1,retrofit,gas,74.67758375274
523,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2055,A1,retrofit,gas,133.66233921577
524,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2055,A1,retrofit,gas,192.64709465750
525,"('all-year', 'all-week', 'evening')",R1,gassupply1,2055,A1,retrofit,gas,74.67758375274
526,"('all-year', 'all-week', 'evening')",R1,gassupply2,2055,A1,retrofit,gas,133.66233921577
527,"('all-year', 'all-week', 'evening')",R1,gassupply3,2055,A1,retrofit,gas,192.64709465750
528,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A1,retrofit,residential,14.05670587403
529,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A1,retrofit,residential,17.26255069948
530,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A1,retrofit,residential,15.19028244157
531,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A1,retrofit,residential,17.38819115615
532,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A1,retrofit,residential,14.05670587403
533,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A1,retrofit,residential,17.26255069948
534,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A1,retrofit,residential,15.19028244157
535,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A1,retrofit,residential,17.38819115615
536,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A1,retrofit,residential,21.27400233106
537,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A1,retrofit,residential,18.06664961746
538,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A1,retrofit,residential,16.77102404026
539,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A1,retrofit,residential,17.56408779415
540,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A2,retrofit,residential,14.05670587403
541,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A2,retrofit,residential,17.26255069948
542,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A2,retrofit,residential,15.19028244157
543,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A2,retrofit,residential,17.38819115615
544,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A2,retrofit,residential,14.05670587403
545,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A2,retrofit,residential,17.26255069948
546,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A2,retrofit,residential,15.19028244157
547,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A2,retrofit,residential,17.38819115615
548,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A2,retrofit,residential,21.27400233106
549,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A2,retrofit,residential,18.06664961746
550,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A2,retrofit,residential,16.77102404026
551,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A2,retrofit,residential,17.56408779415
552,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A3,retrofit,residential,14.05670587403
