timeslice,commodity,region,year,asset,technology,installed,month,day,hour,supply
6,heat,R1,2032,4,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2032,5,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2032,6,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R1,2032,8,heatpump,2022,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2032,9,heatpump,2024,all-year,all-week,early-morning,0.20670000000
6,heat,R1,2032,10,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2032,11,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2032,12,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R1,2034,0,gasboiler,2024,all-year,all-week,early-morning,0.09690000000
6,heat,R1,2034,1,gasboiler,2024,all-year,all-week,early-morning,0.09690000000
6,heat,R1,2034,3,heatpump,2024,all-year,all-week,early-morning,0.20670000000
6,heat,R1,2034,4,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2034,5,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2034,6,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R1,2034,7,heatpump,2032,all-year,all-week,early-morning,0.19050000000
6,heat,R1,2034,9,heatpump,2024,all-year,all-week,early-morning,0.20670000000
6,heat,R1,2034,10,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2034,11,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R1,2034,12,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R1,2034,13,heatpump,2032,all-year,all-week,early-morning,0.19050000000
6,heat,R2,2032,0,gasboiler,2024,all-year,all-week,early-morning,0.09690000000
6,heat,R2,2032,1,gasboiler,2024,all-year,all-week,early-morning,0.09690000000
6,heat,R2,2032,2,heatpump,2022,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2032,3,heatpump,2024,all-year,all-week,early-morning,0.20670000000
6,heat,R2,2032,4,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2032,5,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2032,6,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R2,2032,8,heatpump,2022,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2032,9,heatpump,2024,all-year,all-week,early-morning,0.20670000000
6,heat,R2,2032,10,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2032,11,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2032,12,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R2,2034,0,gasboiler,2024,all-year,all-week,early-morning,0.09690000000
6,heat,R2,2034,1,gasboiler,2024,all-year,all-week,early-morning,0.09690000000
6,heat,R2,2034,3,heatpump,2024,all-year,all-week,early-morning,0.20670000000
6,heat,R2,2034,4,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2034,5,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2034,6,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R2,2034,7,heatpump,2032,all-year,all-week,early-morning,0.19050000000
6,heat,R2,2034,9,heatpump,2024,all-year,all-week,early-morning,0.20670000000
6,heat,R2,2034,10,heatpump,2026,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2034,11,heatpump,2028,all-year,all-week,early-morning,0.09530000000
6,heat,R2,2034,12,heatpump,2030,all-year,all-week,early-morning,0.69670000000
6,heat,R2,2034,13,heatpump,2032,all-year,all-week,early-morning,0.19050000000
6,CO2f,R1,2032,0,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
6,CO2f,R1,2032,1,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
6,CO2f,R1,2034,0,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
6,CO2f,R1,2034,1,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
6,CO2f,R2,2032,0,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
6,CO2f,R2,2032,1,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
6,CO2f,R2,2034,0,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
6,CO2f,R2,2034,1,gasboiler,2024,all-year,all-week,early-morning,6.27150000000
7,heat,R1,2032,0,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R1,2032,1,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R1,2032,2,heatpump,2022,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2032,3,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R1,2032,4,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2032,5,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2032,6,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R1,2032,8,heatpump,2022,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2032,9,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R1,2032,10,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2032,11,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2032,12,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R1,2034,0,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R1,2034,1,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R1,2034,3,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R1,2034,4,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2034,5,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2034,6,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R1,2034,7,heatpump,2032,all-year,all-week,late-afternoon,0.19050000000
7,heat,R1,2034,9,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R1,2034,10,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2034,11,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R1,2034,12,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R1,2034,13,heatpump,2032,all-year,all-week,late-afternoon,0.19050000000
7,heat,R2,2032,0,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R2,2032,1,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R2,2032,2,heatpump,2022,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2032,3,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R2,2032,4,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2032,5,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2032,6,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R2,2032,8,heatpump,2022,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2032,9,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R2,2032,10,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2032,11,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2032,12,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R2,2034,0,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R2,2034,1,gasboiler,2024,all-year,all-week,late-afternoon,0.09690000000
7,heat,R2,2034,3,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R2,2034,4,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2034,5,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2034,6,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R2,2034,7,heatpump,2032,all-year,all-week,late-afternoon,0.19050000000
7,heat,R2,2034,9,heatpump,2024,all-year,all-week,late-afternoon,0.20670000000
7,heat,R2,2034,10,heatpump,2026,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2034,11,heatpump,2028,all-year,all-week,late-afternoon,0.09530000000
7,heat,R2,2034,12,heatpump,2030,all-year,all-week,late-afternoon,0.69670000000
7,heat,R2,2034,13,heatpump,2032,all-year,all-week,late-afternoon,0.19050000000
7,CO2f,R1,2032,0,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
7,CO2f,R1,2032,1,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
7,CO2f,R1,2034,0,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
7,CO2f,R1,2034,1,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
7,CO2f,R2,2032,0,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
7,CO2f,R2,2032,1,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
7,CO2f,R2,2034,0,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
7,CO2f,R2,2034,1,gasboiler,2024,all-year,all-week,late-afternoon,6.27150000000
