,timeslice,region,technology,year,agent,category,sector,EAC
276,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A1,retrofit,residential,23.78292386829
277,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A1,retrofit,residential,26.51424367797
278,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A1,retrofit,residential,59.84733524471
279,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A1,retrofit,residential,54.03868370753
280,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A1,retrofit,residential,33.93518715419
281,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A1,retrofit,residential,35.62642003581
282,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A2,retrofit,residential,6.44343293350
283,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A2,retrofit,residential,7.50356599448
284,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A2,retrofit,residential,10.19268165784
285,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A2,retrofit,residential,11.36324729056
286,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A2,retrofit,residential,6.44343293350
287,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A2,retrofit,residential,7.50356599448
288,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A2,retrofit,residential,10.19268165784
289,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A2,retrofit,residential,11.36324729056
290,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A2,retrofit,residential,25.64885796202
291,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A2,retrofit,residential,23.15943587466
292,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A2,retrofit,residential,14.54365163751
293,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A2,retrofit,residential,15.26846572963
294,"('all-year', 'all-week', 'night')",R1,gasCCGT,2045,A1,retrofit,power,13.91188371163
295,"('all-year', 'all-week', 'night')",R1,windturbine,2045,A1,retrofit,power,11.20434198587
296,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2045,A1,retrofit,power,21.24327200219
297,"('all-year', 'all-week', 'morning')",R1,windturbine,2045,A1,retrofit,power,15.78318278332
298,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2045,A1,retrofit,power,13.91188371163
299,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2045,A1,retrofit,power,11.20434198587
300,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2045,A1,retrofit,power,21.24327200219
301,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2045,A1,retrofit,power,15.78318278332
302,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2045,A1,retrofit,power,47.61206682386
303,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2045,A1,retrofit,power,21.69869944850
304,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2045,A1,retrofit,power,29.20901603458
305,"('all-year', 'all-week', 'evening')",R1,windturbine,2045,A1,retrofit,power,19.33106892436
306,"('all-year', 'all-week', 'night')",R1,gassupply1,2045,A1,retrofit,gas,65.82738117924
307,"('all-year', 'all-week', 'night')",R1,gassupply2,2045,A1,retrofit,gas,118.50348795406
308,"('all-year', 'all-week', 'night')",R1,gassupply3,2045,A1,retrofit,gas,171.17959470990
309,"('all-year', 'all-week', 'morning')",R1,gassupply1,2045,A1,retrofit,gas,97.43339748546
310,"('all-year', 'all-week', 'morning')",R1,gassupply2,2045,A1,retrofit,gas,176.44755764769
311,"('all-year', 'all-week', 'morning')",R1,gassupply3,2045,A1,retrofit,gas,255.46171778145
312,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2045,A1,retrofit,gas,65.82738117924
313,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2045,A1,retrofit,gas,118.50348795406
314,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2045,A1,retrofit,gas,171.17959470990
315,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2045,A1,retrofit,gas,97.43339748546
316,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2045,A1,retrofit,gas,176.44755764769
317,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2045,A1,retrofit,gas,255.46171778145
318,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2045,A1,retrofit,gas,180.84062011801
319,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2045,A1,retrofit,gas,338.86894044247
320,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2045,A1,retrofit,gas,496.89726070999
321,"('all-year', 'all-week', 'evening')",R1,gassupply1,2045,A1,retrofit,gas,127.48094991914
322,"('all-year', 'all-week', 'evening')",R1,gassupply2,2045,A1,retrofit,gas,232.83316346878
323,"('all-year', 'all-week', 'evening')",R1,gassupply3,2045,A1,retrofit,gas,338.18537698046
324,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A1,retrofit,residential,15.90480916946
325,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A1,retrofit,residential,18.52443774766
326,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A1,retrofit,residential,25.13426271428
327,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A1,retrofit,residential,28.02785594100
328,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A1,retrofit,residential,15.90480916946
329,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A1,retrofit,residential,18.52443774766
330,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A1,retrofit,residential,25.13426271428
331,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A1,retrofit,residential,28.02785594100
332,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A1,retrofit,residential,63.02075084554
333,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A1,retrofit,residential,56.88327429083
334,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A1,retrofit,residential,35.82066114144
335,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A1,retrofit,residential,37.61518878932
336,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A2,retrofit,residential,6.81634678691
337,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A2,retrofit,residential,7.93904474900
338,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A2,retrofit,residential,10.77182687755
339,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A2,retrofit,residential,12.01193826043
340,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A2,retrofit,residential,6.81634678691
341,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A2,retrofit,residential,7.93904474900
342,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A2,retrofit,residential,10.77182687755
343,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A2,retrofit,residential,12.01193826043
344,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A2,retrofit,residential,27.00889321952
345,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A2,retrofit,residential,24.37854612464
346,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A2,retrofit,residential,15.35171191776
347,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A2,retrofit,residential,16.12079519542
348,"('all-year', 'all-week', 'night')",R1,gasCCGT,2050,A1,retrofit,power,14.72954937511
349,"('all-year', 'all-week', 'night')",R1,windturbine,2050,A1,retrofit,power,11.86273419813
350,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2050,A1,retrofit,power,22.49057975190
351,"('all-year', 'all-week', 'morning')",R1,windturbine,2050,A1,retrofit,power,16.70928758402
352,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2050,A1,retrofit,power,14.72954937511
353,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2050,A1,retrofit,power,11.86273419813
354,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2050,A1,retrofit,power,22.49057975190
355,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2050,A1,retrofit,power,16.70928758402
356,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2050,A1,retrofit,power,50.39440470306
357,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2050,A1,retrofit,power,22.95655176466
358,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2050,A1,retrofit,power,30.92174991835
359,"('all-year', 'all-week', 'evening')",R1,windturbine,2050,A1,retrofit,power,20.46269677339
360,"('all-year', 'all-week', 'night')",R1,gassupply1,2050,A1,retrofit,gas,65.82738117924
361,"('all-year', 'all-week', 'night')",R1,gassupply2,2050,A1,retrofit,gas,118.50348795406
362,"('all-year', 'all-week', 'night')",R1,gassupply3,2050,A1,retrofit,gas,171.17959470990
363,"('all-year', 'all-week', 'morning')",R1,gassupply1,2050,A1,retrofit,gas,97.43339748546
364,"('all-year', 'all-week', 'morning')",R1,gassupply2,2050,A1,retrofit,gas,176.44755764769
365,"('all-year', 'all-week', 'morning')",R1,gassupply3,2050,A1,retrofit,gas,255.46171778145
366,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2050,A1,retrofit,gas,65.82738117924
367,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2050,A1,retrofit,gas,118.50348795406
368,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2050,A1,retrofit,gas,171.17959470990
369,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2050,A1,retrofit,gas,97.43339748546
370,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2050,A1,retrofit,gas,176.44755764769
371,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2050,A1,retrofit,gas,255.46171778145
372,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2050,A1,retrofit,gas,180.84062011801
373,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2050,A1,retrofit,gas,338.86894044247
374,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2050,A1,retrofit,gas,496.89726070999
375,"('all-year', 'all-week', 'evening')",R1,gassupply1,2050,A1,retrofit,gas,127.48094991914
376,"('all-year', 'all-week', 'evening')",R1,gassupply2,2050,A1,retrofit,gas,232.83316346878
377,"('all-year', 'all-week', 'evening')",R1,gassupply3,2050,A1,retrofit,gas,338.18537698046
378,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A1,retrofit,residential,15.90476153848
379,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A1,retrofit,residential,18.37368839350
380,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A1,retrofit,residential,25.13402158240
381,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A1,retrofit,residential,27.67436672088
382,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A1,retrofit,residential,15.90476153848
383,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A1,retrofit,residential,18.37368839350
384,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A1,retrofit,residential,25.13402158240
385,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A1,retrofit,residential,27.67436672088
386,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A1,retrofit,residential,63.01689273546
387,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A1,retrofit,residential,54.99870419831
388,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A1,retrofit,residential,35.81989904562
389,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A1,retrofit,residential,36.93918933941
390,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A2,retrofit,residential,6.81632637363
391,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A2,retrofit,residential,7.87443788293
392,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A2,retrofit,residential,10.77172353531
393,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A2,retrofit,residential,11.86044288038
394,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A2,retrofit,residential,6.81632637363
395,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A2,retrofit,residential,7.87443788293
396,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A2,retrofit,residential,10.77172353531
397,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A2,retrofit,residential,11.86044288038
398,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A2,retrofit,residential,27.00723974377
399,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A2,retrofit,residential,23.57087322785
400,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A2,retrofit,residential,15.35138530527
401,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A2,retrofit,residential,15.83108114546
402,"('all-year', 'all-week', 'night')",R1,gasCCGT,2055,A1,retrofit,power,14.94483754971
403,"('all-year', 'all-week', 'night')",R1,windturbine,2055,A1,retrofit,power,12.08001243246
404,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2055,A1,retrofit,power,22.99521987476
405,"('all-year', 'all-week', 'morning')",R1,windturbine,2055,A1,retrofit,power,17.21859244978
406,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2055,A1,retrofit,power,14.94483754971
407,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2055,A1,retrofit,power,12.08001243246
408,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2055,A1,retrofit,power,22.99521987476
409,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2055,A1,retrofit,power,17.21859244978
410,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2055,A1,retrofit,power,53.08113608953
411,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2055,A1,retrofit,power,25.66811849540
412,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2055,A1,retrofit,power,31.88637470380
413,"('all-year', 'all-week', 'evening')",R1,windturbine,2055,A1,retrofit,power,21.43623826289
414,"('all-year', 'all-week', 'night')",R1,gassupply1,2055,A1,retrofit,gas,65.82738117924
415,"('all-year', 'all-week', 'night')",R1,gassupply2,2055,A1,retrofit,gas,118.50348795406
416,"('all-year', 'all-week', 'night')",R1,gassupply3,2055,A1,retrofit,gas,171.17959470990
417,"('all-year', 'all-week', 'morning')",R1,gassupply1,2055,A1,retrofit,gas,97.43339748546
418,"('all-year', 'all-week', 'morning')",R1,gassupply2,2055,A1,retrofit,gas,176.44755764769
419,"('all-year', 'all-week', 'morning')",R1,gassupply3,2055,A1,retrofit,gas,255.46171778145
420,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2055,A1,retrofit,gas,65.82738117924
421,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2055,A1,retrofit,gas,118.50348795406
422,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2055,A1,retrofit,gas,171.17959470990
423,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2055,A1,retrofit,gas,97.43339748546
424,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2055,A1,retrofit,gas,176.44755764769
425,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2055,A1,retrofit,gas,255.46171778145
426,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2055,A1,retrofit,gas,180.84062011801
427,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2055,A1,retrofit,gas,338.86894044247
428,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2055,A1,retrofit,gas,496.89726070999
429,"('all-year', 'all-week', 'evening')",R1,gassupply1,2055,A1,retrofit,gas,127.48094991914
430,"('all-year', 'all-week', 'evening')",R1,gassupply2,2055,A1,retrofit,gas,232.83316346878
431,"('all-year', 'all-week', 'evening')",R1,gassupply3,2055,A1,retrofit,gas,338.18537698046
432,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A1,retrofit,residential,15.91983171070
433,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A1,retrofit,residential,18.08612323626
434,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A1,retrofit,residential,25.18700879530
435,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A1,retrofit,residential,27.01797019674
436,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A1,retrofit,residential,15.91983171070
437,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A1,retrofit,residential,18.08612323626
438,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A1,retrofit,residential,25.18700879530
439,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A1,retrofit,residential,27.01797019674
440,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A1,retrofit,residential,63.58110632662
441,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A1,retrofit,residential,51.78612029552
442,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A1,retrofit,residential,35.95494651559
443,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A1,retrofit,residential,35.71824249948
444,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A2,retrofit,residential,6.82278501887
445,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A2,retrofit,residential,7.75119567268
446,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A2,retrofit,residential,10.79443234084
447,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A2,retrofit,residential,11.57913008432
448,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A2,retrofit,residential,6.82278501887
449,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A2,retrofit,residential,7.75119567268
450,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A2,retrofit,residential,10.79443234084
451,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A2,retrofit,residential,11.57913008432
452,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A2,retrofit,residential,27.24904556855
453,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A2,retrofit,residential,22.19405155522
454,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A2,retrofit,residential,15.40926279239
455,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A2,retrofit,residential,15.30781821406
456,"('all-year', 'all-week', 'night')",R1,gasCCGT,2060,A1,retrofit,power,15.37717373192
457,"('all-year', 'all-week', 'night')",R1,windturbine,2060,A1,retrofit,power,12.51634500150
458,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2060,A1,retrofit,power,24.00862520697
459,"('all-year', 'all-week', 'morning')",R1,windturbine,2060,A1,retrofit,power,18.24136539888
460,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2060,A1,retrofit,power,15.37717373192
461,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2060,A1,retrofit,power,12.51634500150
462,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2060,A1,retrofit,power,24.00862520697
463,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2060,A1,retrofit,power,18.24136539888
464,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2060,A1,retrofit,power,58.47656104672
465,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2060,A1,retrofit,power,31.11341715300
466,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2060,A1,retrofit,power,33.82350941996
467,"('all-year', 'all-week', 'evening')",R1,windturbine,2060,A1,retrofit,power,23.39127927508
468,"('all-year', 'all-week', 'night')",R1,gassupply1,2060,A1,retrofit,gas,50.72822570049
469,"('all-year', 'all-week', 'night')",R1,gassupply2,2060,A1,retrofit,gas,91.32175054724
470,"('all-year', 'all-week', 'night')",R1,gassupply3,2060,A1,retrofit,gas,131.91527537936
471,"('all-year', 'all-week', 'morning')",R1,gassupply1,2060,A1,retrofit,gas,75.08461205451
472,"('all-year', 'all-week', 'morning')",R1,gassupply2,2060,A1,retrofit,gas,135.97489932464
473,"('all-year', 'all-week', 'morning')",R1,gassupply3,2060,A1,retrofit,gas,196.86518657283
474,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2060,A1,retrofit,gas,50.72822570049
475,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2060,A1,retrofit,gas,91.32175054724
476,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2060,A1,retrofit,gas,131.91527537936
477,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2060,A1,retrofit,gas,75.08461205451
478,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2060,A1,retrofit,gas,135.97489932464
479,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2060,A1,retrofit,gas,196.86518657283
480,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2060,A1,retrofit,gas,139.36030309612
481,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2060,A1,retrofit,gas,261.14087763638
482,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2060,A1,retrofit,gas,382.92145213276
483,"('all-year', 'all-week', 'evening')",R1,gassupply1,2060,A1,retrofit,gas,98.24000718488
484,"('all-year', 'all-week', 'evening')",R1,gassupply2,2060,A1,retrofit,gas,179.42705687839
485,"('all-year', 'all-week', 'evening')",R1,gassupply3,2060,A1,retrofit,gas,260.61410654264
